gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
MFSD3,-0.274476532,4.634253524,-0.262613676,0.793572332,0.999928001,-4.599368174,NA
MFSD4A,0.17957069,6.263221623,0.286259527,0.775472915,0.999928001,-4.606938897,NA
MFSD4B,-0.435530267,5.934144674,-0.545875821,0.586780226,0.999928001,-4.600658256,NA
MFSD5,-1.663463009,5.032160518,-1.780170911,0.079120471,0.999928001,-4.583556827,NA
MFSD7,0.086669792,5.169924905,0.092297665,0.926708987,0.999928001,-4.600630002,NA
MFSD8,-0.18784826,6.629377858,-0.314129089,0.754299895,0.999928001,-4.607369308,NA
MFSD9,-0.023208758,5.956531717,-0.028412158,0.977409308,0.999928001,-4.60245433,NA
MGA,0.066040348,7.483740583,0.140927478,0.888307134,0.999928001,-4.616657647,NA
MGAM2,-0.090085627,7.452844292,-0.17620206,0.860612718,0.999928001,-4.613107027,NA
MGAT1,0.356004669,7.674898502,0.862062678,0.391416074,0.999928001,-4.602815994,NA
MGAT3,0.363858755,6.049307906,0.542680678,0.588967554,0.999928001,-4.602950293,NA
MGAT4A,-0.338847892,7.336013782,-0.674013171,0.5023864,0.999928001,-4.605635044,NA
MGAT4B,0.626479671,6.506292453,1.014950194,0.313410518,0.999928001,-4.59490265,NA
MGAT5B,-0.125790822,6.817646596,-0.222032584,0.82489531,0.999928001,-4.609424744,NA
MGEA5,0.278853768,6.600720245,0.47997133,0.632652298,0.999928001,-4.606384692,NA
MGLL,0.307127803,8.003302676,0.793556669,0.429970783,0.999928001,-4.607925661,NA
MGME1,0.316756681,6.52623241,0.564186116,0.574320048,0.999928001,-4.606024136,NA
MGP,-0.301936133,4.170588824,-0.213291327,0.831681636,0.999928001,-4.597605603,NA
MGRN1,0.666533996,8.384421512,1.966515758,0.052959693,0.999928001,-4.487607988,NA
MGST1,-0.03372711,8.513970135,-0.094884832,0.924660744,0.999928001,-4.632754132,NA
MIA-RAB4B,0.534244229,5.997375213,0.778217071,0.438902695,0.999928001,-4.599232729,NA
MIA2,-0.827500626,5.347365593,-0.809397382,0.420861064,0.999928001,-4.596784996,NA
MICAL2,0.118809497,9.481768071,0.441109906,0.660409394,0.999928001,-4.64698453,NA
MICAL3,0.457878764,9.66040866,1.722163011,0.089184431,0.999928001,-4.477685692,NA
MICALL2,0.250182502,7.480713038,0.55079611,0.583419429,0.999928001,-4.611294668,NA
MICB,0.089888779,5.123655562,0.102639104,0.918524846,0.999928001,-4.60141455,NA
MICU1,0.021378284,7.920135659,0.050259563,0.960049892,0.999928001,-4.622031907,NA
MICU2,0.309973855,7.802319766,0.737772699,0.462967316,0.999928001,-4.608385528,NA
MID1IP1,-0.760570726,5.362434062,-0.844424553,0.401132451,0.999928001,-4.596890693,NA
MIDN,0.471436432,7.233661006,0.965288682,0.337519496,0.999928001,-4.596866264,NA
MIEF1,-2.15284666,5.633389861,-2.455250301,0.016408518,0.999928001,-4.564385349,NA
MIEN1,-1.934065149,4.050883985,-1.435197902,0.155410746,0.999928001,-4.592357693,NA
MIER1,-0.490732522,7.643357492,-1.079985613,0.283628314,0.999928001,-4.5918937,NA
MIF,1.094950225,4.927338624,1.169846998,0.245787002,0.999928001,-4.593086719,NA
MIGA2,0.453410868,6.489107334,0.721562625,0.472819241,0.999928001,-4.60123314,NA
MIIP,-0.219508628,5.568253698,-0.252163847,0.801607957,0.999928001,-4.601357331,NA
MINK1,-0.20497134,7.000005816,-0.370110418,0.712349065,0.999928001,-4.608852905,NA
MINOS1,0.136614933,6.015919438,0.183327051,0.85503883,0.999928001,-4.60433658,NA
MINOS1-NBL1,-0.118432919,7.116563508,-0.224106808,0.823286912,0.999928001,-4.612044775,NA
MIS12,-0.186384343,4.954082736,-0.182497465,0.855687442,0.999928001,-4.599662491,NA
MISP3,-0.150256374,5.7940081,-0.212225128,0.832510274,0.999928001,-4.604555198,NA
MITD1,0.290974651,4.920797456,0.270198888,0.787753435,0.999928001,-4.599192978,NA
MKKS,-0.373708615,6.648196665,-0.577341188,0.565447609,0.999928001,-4.602855855,NA
MKL1,-0.100259546,8.788410251,-0.311803042,0.756060098,0.999928001,-4.637603992,NA
MKNK2,-0.255760451,7.171352623,-0.492279635,0.623967513,0.999928001,-4.608947609,NA
MKRN1,0.288516953,6.490308415,0.492354104,0.623915127,0.999928001,-4.605960899,NA
MKRN2OS,0.34507879,6.384256188,0.528735101,0.598559057,0.999928001,-4.603516816,NA
MKS1,-0.016428597,4.885908078,-0.019222237,0.984715145,0.999928001,-4.601768155,NA
MLANA,-0.9747723,5.429221176,-1.023338137,0.309455467,0.999928001,-4.594900411,NA
MLEC,-0.107537295,6.373474231,-0.165238111,0.869203584,0.999928001,-4.606413608,Inflammation/Immune/Stress/Toxic/Detox
MLF2,-0.010651727,7.732151014,-0.024950685,0.980160929,0.999928001,-4.621260727,NA
MLH1,0.297675576,7.139216424,0.585698525,0.559846118,0.999928001,-4.60746074,NA
MLH3,0.431046116,5.797254462,0.536010827,0.593545925,0.999928001,-4.600515817,NA
MLKL,-0.055818327,5.299396859,-0.062723964,0.950154094,0.999928001,-4.601217993,NA
MLLT1,-0.013515833,7.734366384,-0.030676539,0.975609436,0.999928001,-4.62014542,NA
MLLT6,0.052306629,6.493098143,0.088569705,0.929661256,0.999928001,-4.608991489,NA
MLST8,0.273906455,4.964104468,0.291308135,0.771624216,0.999928001,-4.600480818,NA
MLX,-1.097301603,4.377760035,-0.81783359,0.416057077,0.999928001,-4.596027472,NA
MLXIP,-0.508239118,7.375675504,-1.02690162,0.307785453,0.999928001,-4.594460842,NA
MMAA,-0.894869429,6.392253446,-1.18458722,0.239941487,0.999928001,-4.591839804,Metabolism (other)
MMD,-0.754827853,5.852535326,-0.846597991,0.399927238,0.999928001,-4.596855023,NA
MMD2,-0.113702441,5.46505461,-0.140163319,0.888908754,0.999928001,-4.602717247,NA
