gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
LENEP,0.461415641,2.435744105,0.321720583,0.747667853,0.99669898,-4.768672739,NA
LENG1,-0.383668598,4.716888864,-0.572279945,0.567138973,0.99669898,-5.051963974,NA
LENG8,0.436785232,5.529069663,0.918423615,0.358408563,0.99669898,-5.078945999,NA
LEPR,-0.268950926,8.252509249,-1.140019407,0.254292307,0.99669898,-5.428512883,Metabolism or Transport (lipid)
LETM1,0.521127436,6.993875692,1.66997142,0.094941169,0.99669898,-4.518196898,NA
LETM2,0.322033747,6.149596055,0.798708486,0.424469254,0.99669898,-5.284572916,NA
LETMD1,0.812687973,5.30800688,1.582042385,0.113656215,0.99669898,-4.37883745,NA
LEUTX,0.183112374,4.016111938,0.214592979,0.830086926,0.99669898,-4.999666644,NA
LEXM,0.418620418,6.104754042,0.981335337,0.326439654,0.99669898,-5.105075578,NA
LFNG,-0.220261831,6.266469032,-0.547956439,0.583728126,0.99669898,-5.43123249,NA
LGALS1,-0.110009288,5.170578974,-0.184634961,0.853517295,0.99669898,-5.233760628,Development (apoptosis)
LGALS1,-0.110009288,5.170578974,-0.184634961,0.853517295,0.99669898,-5.233760628,Inflammation/Immune/Stress/Toxic/Detox
LGALS1,-0.110009288,5.170578974,-0.184634961,0.853517295,0.99669898,-5.233760628,Matrisome/cell adhesion/binding/signaling
LGALS16,0.555115126,2.468397473,0.378060798,0.705389571,0.99669898,-4.755853997,Development (apoptosis)
LGALS16,0.555115126,2.468397473,0.378060798,0.705389571,0.99669898,-4.755853997,Inflammation/Immune/Stress/Toxic/Detox
LGALS16,0.555115126,2.468397473,0.378060798,0.705389571,0.99669898,-4.755853997,Matrisome/cell adhesion/binding/signaling
LGALS2,-0.25394981,4.722426537,-0.352819235,0.7242278,0.99669898,-5.075750364,Development (apoptosis)
LGALS2,-0.25394981,4.722426537,-0.352819235,0.7242278,0.99669898,-5.075750364,Inflammation/Immune/Stress/Toxic/Detox
LGALS2,-0.25394981,4.722426537,-0.352819235,0.7242278,0.99669898,-5.075750364,Matrisome/cell adhesion/binding/signaling
LGALS3,-0.770555696,5.30420159,-1.279657119,0.200681072,0.99669898,-4.645845396,Development (apoptosis)
LGALS3,-0.770555696,5.30420159,-1.279657119,0.200681072,0.99669898,-4.645845396,Inflammation/Immune/Stress/Toxic/Detox
LGALS3,-0.770555696,5.30420159,-1.279657119,0.200681072,0.99669898,-4.645845396,Matrisome/cell adhesion/binding/signaling
LGALS3BP,0.116823761,5.600683634,0.267231575,0.78929371,0.99669898,-5.45899327,Development (apoptosis)
LGALS3BP,0.116823761,5.600683634,0.267231575,0.78929371,0.99669898,-5.45899327,Inflammation/Immune/Stress/Toxic/Detox
LGALS3BP,0.116823761,5.600683634,0.267231575,0.78929371,0.99669898,-5.45899327,Matrisome/cell adhesion/binding/signaling
LGALS4,-0.21730791,4.64206119,-0.319126377,0.749634123,0.99669898,-5.118391604,Development (apoptosis)
LGALS4,-0.21730791,4.64206119,-0.319126377,0.749634123,0.99669898,-5.118391604,Inflammation/Immune/Stress/Toxic/Detox
LGALS4,-0.21730791,4.64206119,-0.319126377,0.749634123,0.99669898,-5.118391604,Matrisome/cell adhesion/binding/signaling
LGALS9,-0.443337054,5.661650652,-0.879624697,0.379073563,0.99669898,-5.067990349,Development (apoptosis)
LGALS9,-0.443337054,5.661650652,-0.879624697,0.379073563,0.99669898,-5.067990349,Inflammation/Immune/Stress/Toxic/Detox
LGALS9,-0.443337054,5.661650652,-0.879624697,0.379073563,0.99669898,-5.067990349,Matrisome/cell adhesion/binding/signaling
LGALSL,0.200437943,5.144148766,0.314523653,0.753126741,0.99669898,-5.163461276,NA
LGI1,-0.367421829,6.883094846,-1.16901395,0.242412391,0.99669898,-5.157547265,NA
LGI4,-0.27548372,6.510765051,-0.804568352,0.421078682,0.99669898,-5.41147383,NA
LGR4,0.118600996,7.86664739,0.459489055,0.645888164,0.99669898,-5.859233592,NA
LHFP,0.056231479,8.841873603,0.266775496,0.789644861,0.99669898,-6.115435349,NA
LHX2,0.479465823,5.984854361,1.117382789,0.263844544,0.99669898,-4.98132133,Development (differentiation)
LIF,0.258830214,4.470862083,0.326829013,0.743800744,0.99669898,-5.024136664,Development (differentiation)
LIFR,-0.117554681,7.879208908,-0.459172736,0.646115278,0.99669898,-5.866905927,Development (differentiation)
LIG3,0.144542876,6.209335839,0.375978189,0.706937227,0.99669898,-5.536717804,NA
LIG4,0.059162186,5.694035323,0.124016417,0.901303563,0.99669898,-5.410923104,NA
LILRA2,0.316358803,4.520378497,0.43539078,0.663283651,0.99669898,-5.049002924,Inflammation/Immune/Stress/Toxic/Detox
LILRA4,-0.197261406,3.688818989,-0.191717689,0.847965358,0.99669898,-4.906742288,Inflammation/Immune/Stress/Toxic/Detox
LILRA5,0.976240901,3.247827515,0.921178128,0.356968903,0.99669898,-4.70720977,Inflammation/Immune/Stress/Toxic/Detox
LILRB3,-0.313917551,3.585247497,-0.30820875,0.757926808,0.99669898,-4.897555922,Inflammation/Immune/Stress/Toxic/Detox
LIM2,-0.670237368,4.207317709,-0.780355866,0.435190969,0.99669898,-4.837601576,NA
LIMD1,0.192240854,8.017442587,0.782162713,0.434128512,0.99669898,-5.716173885,NA
LIME1,-0.531568865,4.252123922,-0.639980143,0.522193075,0.99669898,-4.909494799,NA
LIMS1,0.390058113,8.061858175,1.6246169,0.104260477,0.99669898,-4.781609785,Matrisome/cell adhesion/binding/signaling
LIN37,-0.45840678,4.646172099,-0.627196613,0.530537753,0.99669898,-4.980260776,Development (cell cycle)
LIN52,-0.287688181,7.399019623,-1.000245882,0.31720402,0.99669898,-5.397322238,Development (cell cycle)
LIN54,0.200181117,7.412873767,0.698945423,0.484594528,0.99669898,-5.636545235,Development (cell cycle)
LIN7B,0.468864711,4.874718893,0.739194282,0.459797986,0.99669898,-5.00946198,Polarity
LIN7C,-0.503738176,5.073052443,-0.856203933,0.391895575,0.99669898,-4.986719949,Polarity
LINC00094,-0.3311621,5.539160417,-0.637087395,0.524075445,0.99669898,-5.191052651,NA
LINC00493,-1.407870454,3.127060554,-0.986814939,0.323745691,0.99669898,-4.6317198,NA
LINC00521,0.059821684,5.20817849,0.105611854,0.915891412,0.99669898,-5.279328577,NA
LINC00675,-0.763142693,4.874702435,-1.12603629,0.260164104,0.99669898,-4.728398289,NA
LINC00854,0.337982565,4.496161232,0.478805534,0.632082382,0.99669898,-5.053526671,NA
