gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
PPL,-0.539051514,7.4748872,-0.392436173,0.69474193,0.984540386,-5.121018749,Development (differentiation)
PPM1E,-0.465877059,7.675270974,-0.340783101,0.73327198,0.984540386,-5.137154445,Metabolism (other)
PPM1H,0.627362925,8.77450506,0.594647932,0.552088431,0.984540386,-5.229537725,Metabolism (other)
PPM1J,-0.505695242,5.826735145,-0.311241788,0.755621445,0.984540386,-5.035473448,Metabolism (other)
PPM1K,1.078278544,6.933598821,0.791903094,0.428430583,0.984540386,-4.963655961,Metabolism (other)
PPME1,0.553743317,7.024122542,0.37210273,0.709821989,0.984540386,-5.075295239,Metabolism (other)
PPOX,-0.436161387,6.702454989,-0.288520216,0.772952824,0.984540386,-5.083382878,Metabolism (other)
PPP1CA,0.813332794,7.899419182,0.605933698,0.544568592,0.984540386,-5.062062551,Metabolism (other)
PPP1R10,-1.098884881,6.95736622,-0.714842836,0.474718067,0.984540386,-4.93712933,Metabolism (other)
PPP1R12A,0.867672981,8.210762445,0.730180827,0.465291863,0.984540386,-5.079050837,Metabolism (other)
PPP1R12B,-0.650202322,7.885583304,-0.466101492,0.641150098,0.984540386,-5.089525042,Metabolism (other)
PPP1R14C,-0.760289252,7.047889941,-0.473087784,0.636157918,0.984540386,-5.002918948,Metabolism (other)
PPP1R16B,-0.210057363,7.843595322,-0.155102224,0.876742962,0.984540386,-5.175238217,Metabolism (other)
PPP1R1A,0.154121359,5.524020471,0.089736384,0.928497984,0.984540386,-5.029562868,Metabolism (other)
PPP1R3F,0.679146092,6.353733009,0.422114667,0.672947796,0.984540386,-5.016285576,Metabolism (other)
PPP1R3G,-0.550144739,5.979658118,-0.333604203,0.738683236,0.984540386,-5.022473344,Metabolism (other)
PPP1R7,0.714217732,6.771789879,0.451935576,0.651322387,0.984540386,-5.018492995,Metabolism (other)
PPP1R9B,-0.869297373,6.800130142,-0.546006429,0.585070207,0.984540386,-4.985202619,Metabolism (other)
PPP2R1A,-0.700914371,7.237103797,-0.470635119,0.637908647,0.984540386,-5.04783764,Metabolism (other)
PPP2R3A,-0.379903825,8.016825122,-0.281822798,0.778083549,0.984540386,-5.159234887,Metabolism (other)
PPP2R3B,0.199538121,6.843787807,0.12707841,0.898880162,0.984540386,-5.081024713,Metabolism (other)
PPP2R5C,0.083481504,8.947472465,0.085038308,0.93223215,0.984540386,-5.423324667,Metabolism (other)
PPP3R1,0.396396371,7.669812189,0.27719688,0.781633022,0.984540386,-5.120905632,Metabolism (other)
PPP4R3B,-0.669938337,6.309960263,-0.407962424,0.683307492,0.984540386,-5.008245901,Metabolism (other)
PPP4R4,1.308608624,6.173770939,0.808777962,0.418656601,0.984540386,-4.867612148,Metabolism (other)
PPP6R3,0.735139997,7.42543312,0.578025629,0.563256101,0.984540386,-5.107936937,Metabolism (other)
PPT2-EGFL8,-0.174798057,5.524020471,-0.103832859,0.917303475,0.984540386,-5.040472722,NA
PQLC3,-0.384867979,6.925841723,-0.256289287,0.79773123,0.984540386,-5.093216821,NA
PRADC1,0.548926543,6.053885124,0.338966896,0.734639746,0.984540386,-5.031905909,NA
PRDM15,-0.482680819,7.738298032,-0.353841542,0.72346296,0.984540386,-5.135469832,Development (differentiation)
PRDM16,-0.843103384,9.304127509,-0.92971018,0.352537171,0.984540386,-5.131235798,Development (differentiation)
PRDM4,-0.691644328,6.655290255,-0.429474342,0.667584663,0.984540386,-5.013819911,Development (differentiation)
PRDM5,-0.369537801,7.459517468,-0.263998878,0.791784664,0.984540386,-5.137347339,Development (differentiation)
PRDM6,-0.855592356,6.984222797,-0.575435734,0.565005879,0.984540386,-5.013157479,Development (differentiation)
PRDM7,0.171626967,6.445446004,0.108717187,0.913428366,0.984540386,-5.079040277,Development (differentiation)
PRDM8,-0.224126454,6.261974264,-0.1337874,0.893572612,0.984540386,-5.041245958,NA
PRDX3,0.4014271,6.557465079,0.254838288,0.79885174,0.984540386,-5.063819237,Metabolism (other)
PRELID2,0.848564767,8.674389758,0.837624485,0.402255917,0.984540386,-5.120124448,NA
PREX2,-1.107871103,8.13816092,-0.915615324,0.359884441,0.984540386,-4.954943241,NA
PRH1,0.357861207,8.319461984,0.322188158,0.74731496,0.984540386,-5.288725009,NA
PRH1-PRR4,0.367009429,8.315009094,0.329998985,0.74140566,0.984540386,-5.285799161,NA
PRIM2,-0.717534502,7.332764081,-0.485499355,0.627329758,0.984540386,-5.047800754,NA
PRIMPOL,0.219358847,7.43785467,0.149861838,0.880875777,0.984540386,-5.123736731,NA
PRKAA1,-1.304677236,6.729866751,-0.828266061,0.40753394,0.984540386,-4.870080098,NA
PRKAB1,-0.644411106,6.873170474,-0.416120501,0.6773282,0.984540386,-5.040068464,NA
PRKACA,-1.170965895,7.886517693,-0.882006681,0.377788318,0.984540386,-4.925067084,NA
PRKAG2,0.425666031,9.638249787,0.531174989,0.595305939,0.984540386,-5.474486912,NA
PRKAR1A,-0.905069795,7.201887222,-0.585617667,0.5581419,0.984540386,-4.987540262,NA
PRKAR2A,-0.34188618,8.166781141,-0.27987485,0.779577653,0.984540386,-5.228384323,NA
PRKCD,0.117261172,8.019872792,0.089109187,0.928996409,0.984540386,-5.20083094,NA
PRKCH,-0.329313024,9.967306578,-0.431533945,0.666086813,0.984540386,-5.557525116,NA
PRKCQ,-0.15451164,7.34762233,-0.112264564,0.910615246,0.984540386,-5.16815121,NA
PRKD3,-0.549280676,7.302431108,-0.364871255,0.715213017,0.984540386,-5.069909421,NA
PRKX,0.157929948,7.80048149,0.118718395,0.905500163,0.984540386,-5.191080455,NA
PRMT1,0.182762499,6.839867353,0.118463692,0.905701959,0.984540386,-5.092720666,Metabolism (other)
