gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
ARHGEF28,-1.732539552,7.267174853,-9.450412598,3.13E-09,5.81E-07,11.29070216,NA,0.122677553
ADAMTS15,1.457117567,6.592996367,9.445219963,3.16E-09,5.84E-07,11.23562729,NA,0.27591982
VASN,1.935635509,3.58844029,9.436547548,3.21E-09,5.90E-07,11.31044148,NA,0.056366777
ATL1,-1.097423124,4.93642721,-9.401368678,3.44E-09,6.27E-07,11.2574425,Transport,0.046108756
CDC42EP4,1.276756681,4.877130192,9.372233566,3.63E-09,6.58E-07,11.19868193,NA,0.114984037
KIAA1671,-1.088326045,7.750573079,-9.361418283,3.71E-09,6.68E-07,11.06067238,NA,0.228188622
C7,1.580144707,7.662237425,9.355132463,3.75E-09,6.68E-07,10.96489059,Inflammation/Immune/Stress/Toxic/Detox,0.435337834
NAMPT,1.973170162,8.607845109,9.355275407,3.75E-09,6.68E-07,10.87051332,NA,0.485214843
ST3GAL1,1.204454441,7.451464387,9.339840715,3.86E-09,6.84E-07,10.96974799,Metabolism or Transport (lipid),0.377819647
NR3C2,-1.154181625,7.932024037,-9.330101942,3.94E-09,6.92E-07,10.99164103,NA,0.236562516
LDB2,1.25620886,8.403051762,9.318930156,4.02E-09,6.99E-07,10.83886321,NA,0.485738211
SLC6A12,-2.277258911,5.058762022,-9.321376231,4.00E-09,6.99E-07,11.09253064,Transport,0.028680588
IFI16,0.891559816,6.043317444,9.31194653,4.08E-09,7.04E-07,11.03458322,Inflammation/Immune/Stress/Toxic/Detox,0.200764118
AL591501.1,-1.691261979,5.886303887,-9.304245814,4.14E-09,7.11E-07,11.07493316,NA,0.054953682
CHST1,2.164802596,1.379336848,9.255875789,4.54E-09,7.76E-07,10.66167999,Metabolism (other),0.018841262
RANBP3L,-1.535477807,6.468366882,-9.251448162,4.58E-09,7.78E-07,10.95857973,NA,0.085675407
FMNL3,1.28300501,4.482341787,9.238574298,4.69E-09,7.93E-07,10.95517369,NA,0.087925891
NPY1R,1.963825247,2.633683858,9.220554271,4.86E-09,8.16E-07,10.82583333,NA,0.035484377
SSH1,0.941745508,7.5632474,9.167381894,5.38E-09,8.99E-07,10.63571651,NA,0.370440153
PCSK5,1.310760363,6.584500718,9.14319822,5.64E-09,9.32E-07,10.66245235,Metabolism (other),0.220390433
ZBTB46,1.258622889,7.482149314,9.143980792,5.63E-09,9.32E-07,10.58320613,Development (cell cycle),0.376720574
CCNL1,1.130745978,7.214997297,9.112018343,5.99E-09,9.82E-07,10.55172687,NA,0.338671691
MAPKAPK2,1.024216525,5.568950478,9.110236515,6.01E-09,9.82E-07,10.6716317,NA,0.15004972
CD302,1.42036315,4.973380969,9.09455192,6.20E-09,1.01E-06,10.66399792,Inflammation/Immune/Stress/Toxic/Detox,0.135186057
PDLIM3,2.497638378,3.089349591,9.068270203,6.52E-09,1.05E-06,10.60987338,NA,0.045899409
SLC20A1,1.964020796,4.924113333,9.058442886,6.65E-09,1.07E-06,10.59344378,Transport,0.10284189
ARNT2,-0.978196594,9.230486175,-9.047810884,6.79E-09,1.09E-06,10.3039874,NA,0.408960067
F8,1.669166687,5.072494233,9.037061844,6.93E-09,1.10E-06,10.5474921,NA,0.14193751
MAPK4,-2.419562554,7.255759285,-9.025947571,7.08E-09,1.12E-06,10.49892269,NA,0.096613806
SLC6A1,-2.696262095,6.634190715,-9.023226043,7.12E-09,1.12E-06,10.53330667,Transport,0.048463914
CP,2.590382941,7.547820055,8.98151116,7.73E-09,1.21E-06,10.21400979,NA,0.439420108
TNFRSF1B,1.193031413,6.583303504,8.97595965,7.81E-09,1.22E-06,10.33531617,NA,0.270843146
C2CD2,1.038501043,5.947160341,8.958553458,8.08E-09,1.25E-06,10.35289217,NA,0.191919192
SCARA3,-1.655459008,5.427045771,-8.953050169,8.17E-09,1.26E-06,10.41426803,Inflammation/Immune/Stress/Toxic/Detox,0.045166693
RAPH1,1.181811392,6.321391911,8.927849695,8.58E-09,1.32E-06,10.26387978,NA,0.220076412
TIMP1,2.560230745,6.749932781,8.918663246,8.74E-09,1.33E-06,10.18177692,NA,0.237190558
CDC14A,-1.046379563,7.118088476,-8.906741344,8.95E-09,1.36E-06,10.22492166,Development (cell cycle),0.16412833
MSC-AS1,1.749512807,6.471152652,8.888044476,9.28E-09,1.40E-06,10.15569207,NA,0.252943947
RUNX2,1.525882298,5.938917554,8.862298892,9.76E-09,1.47E-06,10.15336173,NA,0.178311614
OBI1-AS1,-2.37885401,5.898194602,-8.834039397,1.03E-08,1.54E-06,10.18158388,NA,0.044590988
PLEKHG4B,-1.722055278,6.053343007,-8.827866343,1.05E-08,1.55E-06,10.15597073,NA,0.058564924
SHISA6,-1.878169799,5.807379736,-8.828597588,1.04E-08,1.55E-06,10.16606465,Transport,0.051237766
SLC43A3,1.683940955,2.584599165,8.815476606,1.07E-08,1.58E-06,10.07866406,Transport,0.032919872
AC009879.4,-1.395951282,6.875834049,-8.801527873,1.10E-08,1.61E-06,10.04767463,NA,0.124771026
LITAF,1.395508151,6.987591405,8.785215896,1.14E-08,1.66E-06,9.915184812,Inflammation/Immune/Stress/Toxic/Detox,0.280211441
PHACTR1,-1.248551107,7.40714025,-8.762678698,1.19E-08,1.73E-06,9.921406377,Matrisome/cell adhesion/binding/signaling,0.164756372
AL591519.1,-1.460140321,4.898855877,-8.755890089,1.21E-08,1.74E-06,10.03357722,NA,0.033547914
MAML2,1.454698163,8.981595121,8.747255213,1.23E-08,1.76E-06,9.614028871,NA,0.596482964
PRAG1,-1.724459804,4.694810324,-8.696504077,1.36E-08,1.94E-06,9.911819,NA,0.025383367
IL1R1,1.088183862,7.779019526,8.684475291,1.39E-08,1.98E-06,9.645320534,Inflammation/Immune/Stress/Toxic/Detox,0.413042341
MAGI2,-0.976082586,10.34977068,-8.643797481,1.51E-08,2.14E-06,9.363026821,Matrisome/cell adhesion/binding/signaling,0.587585702
NOX4,2.375582678,3.605024953,8.626804679,1.56E-08,2.20E-06,9.783765214,Metabolism (other),0.030721725
APOD,2.143114702,8.782000375,8.592934889,1.67E-08,2.34E-06,9.301451084,Metabolism or Transport (lipid),0.564871513
AC108734.4,-1.396406966,5.612341077,-8.573518083,1.74E-08,2.39E-06,9.667628995,NA,0.056994819
CTHRC1,2.114513606,0.934942406,8.575737112,1.73E-08,2.39E-06,9.339313863,NA,0.013869263
SNX9,0.659103052,8.438438548,8.576897233,1.72E-08,2.39E-06,9.377896631,NA,0.504160779
WNK4,-1.855503057,3.32281756,-8.57501347,1.73E-08,2.39E-06,9.536942883,NA,0.010310357
RUNDC3B,-1.624181089,4.926735199,-8.563577516,1.77E-08,2.43E-06,9.659101749,NA,0.031402104
OSBPL8,0.788846,7.551924986,8.538888048,1.86E-08,2.54E-06,9.378990069,Metabolism or Transport (lipid),0.36154289
ARFGAP3,0.922116966,6.032988708,8.529591918,1.90E-08,2.58E-06,9.496233263,NA,0.200188413
SMAD7,1.365026508,5.645402572,8.513123262,1.96E-08,2.65E-06,9.483554941,Development (differentiation),0.172345214
GPRC5A,1.377285141,5.595629839,8.488259098,2.06E-08,2.78E-06,9.438484257,NA,0.144397341
GJB6,-2.711988679,5.501863882,-8.481595575,2.09E-08,2.80E-06,9.499044639,Matrisome/cell adhesion/binding/signaling,0.031663788
LINC02126,3.595087212,3.817405963,8.427818166,2.33E-08,3.11E-06,9.383864045,NA,0.102318522
PON3,1.090148772,3.95688387,8.425123084,2.34E-08,3.11E-06,9.386403055,NA,0.061914482
TRANK1,0.789855944,6.338975333,8.408400385,2.42E-08,3.21E-06,9.22561347,NA,0.22457738
EPB41,-0.759959247,7.379828014,-8.401273865,2.46E-08,3.22E-06,9.171571722,NA,0.220652117
MIR222HG,2.053910727,2.609595502,8.402599429,2.45E-08,3.22E-06,9.306787601,NA,0.031035746
IRX2,2.208531355,1.1721101,8.38634705,2.53E-08,3.31E-06,9.079896059,Development (differentiation),0.014601978
IRAK3,1.05551706,7.072446047,8.362907188,2.66E-08,3.46E-06,9.056147888,NA,0.327314597
SLC39A11,-0.800131642,8.797020594,-8.357412356,2.69E-08,3.48E-06,8.942683313,Transport,0.386036531
PRR16,2.5385421,5.076945676,8.347446728,2.74E-08,3.54E-06,9.153825383,Development (cell cycle),0.098131575
SLC8A1,-1.361578837,6.432063356,-8.333145269,2.82E-08,3.62E-06,9.132850684,Transport,0.080598733
VIT,1.842886663,5.206004981,8.330584587,2.84E-08,3.63E-06,9.133539876,NA,0.154812372
CPD,0.84034702,7.214028636,8.30388958,3.00E-08,3.81E-06,8.930326153,NA,0.334118386
CCL2,3.010265728,2.266084453,8.299802129,3.02E-08,3.83E-06,9.101674211,Inflammation/Immune/Stress/Toxic/Detox,0.026377767
ANGPTL4,2.223858055,3.879402088,8.293519194,3.06E-08,3.86E-06,9.120742766,Metabolism or Transport (lipid),0.086826817
CXCL1,2.366950172,2.045247324,8.27779832,3.16E-08,3.96E-06,9.031114214,Inflammation/Immune/Stress/Toxic/Detox,0.018788926
GADD45A,1.767097068,1.639770844,8.279466834,3.15E-08,3.96E-06,8.928979093,NA,0.015648715
