"","X.2","X.1","X","show","Aggregated","pathway","gs_number.x","gs_description.x","gs_number.y","gs_description.y","gs_number.x.x","gs_description.x.x","gs_number.y.y","gs_description.y.y","pval","padj","log2err","ES","NES","size","leadingEdge"
"11","4044","4044","4044",NA,NA,"GOBP_ORGANIC_ACID_TRANSPORT","GO:0015849","The directed movement of organic acids, any acidic compound containing carbon in covalent linkage, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [ISBN:0198506732]","GO:0015849","The directed movement of organic acids, any acidic compound containing carbon in covalent linkage, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [ISBN:0198506732]","GO:0015849","The directed movement of organic acids, any acidic compound containing carbon in covalent linkage, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [ISBN:0198506732]","GO:0015849","The directed movement of organic acids, any acidic compound containing carbon in covalent linkage, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [ISBN:0198506732]","1.0434283316594e-07","0.000542499319448927","0.704975715167238","0.478190754037926","2.30213372276871","207","c(""SLC7A5"", ""ABCB1"", ""SLC7A1"", ""SLC1A1"", ""SLCO2B1"", ""MFSD2A"", ""SLC38A5"", ""PLIN2"", ""SLC16A1"", ""NMUR2"", ""PLA2G4A"", ""SLC2A1"", ""PPARD"", ""PPARG"", ""ABCC4"", ""ATP8B1"", ""ACSL5"", ""SNCA"", ""SLC26A2"", ""SLC38A2"", ""CD36"", ""ABCD3"", ""EDN1"", ""SLC1A7"", ""SLC5A6"", ""LRRC8D"", ""SLC26A7"", ""ABCG2"", ""SERINC5"", ""SH3BP4"", ""RGS2"", ""SLC6A6"", ""FABP4"", ""SLC38A6"", ""SLC16A2"", ""SLC16A7"", ""TNFRSF11A"", ""STXBP1"", ""SLC7A14"", ""P2RX4"", ""SLC26A5"", ""SLC22A4"", ""SLC7A11"")"
"12","4045","4045","4045",NA,NA,"GOBP_ORGANIC_ANION_TRANSPORT","GO:0015711","The directed movement of organic anions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Organic anions are atoms or small molecules with a negative charge which contain carbon in covalent linkage. [GOC:ai, GOC:krc]","GO:0015711","The directed movement of organic anions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Organic anions are atoms or small molecules with a negative charge which contain carbon in covalent linkage. [GOC:ai, GOC:krc]","GO:0015711","The directed movement of organic anions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Organic anions are atoms or small molecules with a negative charge which contain carbon in covalent linkage. [GOC:ai, GOC:krc]","GO:0015711","The directed movement of organic anions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Organic anions are atoms or small molecules with a negative charge which contain carbon in covalent linkage. [GOC:ai, GOC:krc]","1.34076372312763e-05","0.0068881736275682","0.593325476396405","0.417225604691063","2.00675235679031","233","c(""SLC7A5"", ""SLC7A1"", ""SLC1A1"", ""SLCO2B1"", ""MFSD2A"", ""SLC38A5"", ""SLC16A1"", ""NMUR2"", ""PLA2G4A"", ""SLC2A1"", ""SLC39A8"", ""ABCC4"", ""ATP8B1"", ""SNCA"", ""SLC26A2"", ""SLC38A2"", ""CD36"", ""ABCD3"", ""EDN1"", ""SLC1A7"", ""SLC5A6"", ""LRRC8D"", ""ABCB4"", ""SLC26A7"", ""ABCG2"", ""SERINC5"", ""SLC52A3"", ""RGS2"", ""SLC6A6"", ""SLC2A3"", ""SLCO2A1"", ""SLC38A6"", ""CERT1"", ""SLC16A2"", ""SLC16A7"", ""TNFRSF11A"", ""SLC4A7"", ""STXBP1"", ""P2RX4"", ""SLC26A5"")"
"13","4098","4098","4098",NA,NA,"GOBP_PALLIUM_DEVELOPMENT","GO:0021543","The process whose specific outcome is the progression of the pallium over time, from its formation to the mature structure. The pallium is the roof region of the telencephalon. [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:12626695]","GO:0021543","The process whose specific outcome is the progression of the pallium over time, from its formation to the mature structure. The pallium is the roof region of the telencephalon. [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:12626695]","GO:0021543","The process whose specific outcome is the progression of the pallium over time, from its formation to the mature structure. The pallium is the roof region of the telencephalon. [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:12626695]","GO:0021543","The process whose specific outcome is the progression of the pallium over time, from its formation to the mature structure. The pallium is the roof region of the telencephalon. [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:12626695]","4.51814659522444e-05","0.00972427117337694","0.557332238758646","0.474234605737408","2.22677837553926","125","c(""LEF1"", ""CDH2"", ""MFSD2A"", ""SLC2A1"", ""ANXA3"", ""FOXP2"", ""SRGAP2"", ""PHACTR1"", ""LHX6"", ""SUN1"", ""SLC38A2"", ""PROX1"", ""CDK6"", ""BNIP3"", ""LRP8"", ""EGFR"", ""GSK3B"", ""IGF1R"", ""DISC1"", ""PTEN"", ""SRGAP2C"", ""ROBO1"", ""GLI3"", ""CASP3"", ""FAT4"", ""XRN2"")"
"14","7583","7583","7583",NA,NA,"GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE","GO:0002292","The process in which an antigenically naive T cell acquires the specialized features of an effector, regulatory, or memory T cell as part of an immune response. Effector T cells include cells which provide T cell help or exhibit cytotoxicity towards other cells. [GOC:add, ISBN:0781735149]","GO:0002292","The process in which an antigenically naive T cell acquires the specialized features of an effector, regulatory, or memory T cell as part of an immune response. Effector T cells include cells which provide T cell help or exhibit cytotoxicity towards other cells. [GOC:add, ISBN:0781735149]","GO:0002292","The process in which an antigenically naive T cell acquires the specialized features of an effector, regulatory, or memory T cell as part of an immune response. Effector T cells include cells which provide T cell help or exhibit cytotoxicity towards other cells. [GOC:add, ISBN:0781735149]","GO:0002292","The process in which an antigenically naive T cell acquires the specialized features of an effector, regulatory, or memory T cell as part of an immune response. Effector T cells include cells which provide T cell help or exhibit cytotoxicity towards other cells. [GOC:add, ISBN:0781735149]","3.90076867104672e-05","0.00924932263730885","0.557332238758646","0.605719027319565","2.69885865092912","50","c(""LEF1"", ""IL18R1"", ""IL6R"", ""IL4R"", ""PCK1"", ""RORA"", ""FOXP1"", ""STAT3"", ""CRACR2A"")"
"15","7663","7663","7663",NA,NA,"GOBP_VASCULAR_TRANSPORT","GO:0010232","The directed movement of substances, into, out of or within a cell, either in a vascular tissue or in the vascular membrane. [GOC:sm]","GO:0010232","The directed movement of substances, into, out of or within a cell, either in a vascular tissue or in the vascular membrane. [GOC:sm]","GO:0010232","The directed movement of substances, into, out of or within a cell, either in a vascular tissue or in the vascular membrane. [GOC:sm]","GO:0010232","The directed movement of substances, into, out of or within a cell, either in a vascular tissue or in the vascular membrane. [GOC:sm]","2.69995755349079e-06","0.00208065478965884","0.627256739718528","0.593808316444024","2.69813772066606","72","c(""SLC7A5"", ""ABCB1"", ""SLC7A1"", ""SLC1A1"", ""SLCO2B1"", ""MFSD2A"", ""SLC38A5"", ""SLC16A1"", ""SLC2A1"", ""ABCC4"", ""TFRC"", ""SLC38A2"", ""CD36"", ""SLC5A6"", ""ABCG2"", ""SLC6A6"", ""SLC2A3"", ""SLC16A2"", ""SLC16A7"")"
"16","7799","7799","7799",NA,NA,"GOCC_APICAL_PART_OF_CELL","GO:0045177","The region of a polarized cell that forms a tip or is distal to a base. For example, in a polarized epithelial cell, the apical region has an exposed surface and lies opposite to the basal lamina that separates the epithelium from other tissue. [GOC:mah, ISBN:0815316194]","GO:0045177","The region of a polarized cell that forms a tip or is distal to a base. For example, in a polarized epithelial cell, the apical region has an exposed surface and lies opposite to the basal lamina that separates the epithelium from other tissue. [GOC:mah, ISBN:0815316194]","GO:0045177","The region of a polarized cell that forms a tip or is distal to a base. For example, in a polarized epithelial cell, the apical region has an exposed surface and lies opposite to the basal lamina that separates the epithelium from other tissue. [GOC:mah, ISBN:0815316194]","GO:0045177","The region of a polarized cell that forms a tip or is distal to a base. For example, in a polarized epithelial cell, the apical region has an exposed surface and lies opposite to the basal lamina that separates the epithelium from other tissue. [GOC:mah, ISBN:0815316194]","2.52722034009008e-05","0.00779015669832768","0.575610261071129","0.386470104294149","1.86387430521417","299","c(""TRPM6"", ""CDH2"", ""SLC7A5"", ""SHROOM2"", ""ABCB1"", ""SLC7A1"", ""IL6R"", ""SLC1A1"", ""SLCO2B1"", ""PDE4D"", ""SLC16A1"", ""SLC2A1"", ""PARD6G"", ""SLC39A8"", ""STX3"", ""SORBS2"", ""ABCC4"", ""OSMR"", ""MYO1B"", ""ATP8B1"", ""ACVR1"", ""SLC26A2"", ""TJP1"", ""MTCL1"", ""CD36"", ""PROM1"", ""PLAT"", ""SLC5A6"", ""ABCB4"", ""ABCG2"", ""NHS"", ""RAPGEF6"", ""HOMER1"", ""CLCN5"", ""SLC52A3"", ""RAB27A"", ""ITPR3"", ""CNKSR3"", ""SLC6A6"", ""PTEN"")"
"17","7800","7800","7800",NA,NA,"GOCC_APICAL_PLASMA_MEMBRANE","GO:0016324","The region of the plasma membrane located at the apical end of the cell. [GOC:curators]","GO:0016324","The region of the plasma membrane located at the apical end of the cell. [GOC:curators]","GO:0016324","The region of the plasma membrane located at the apical end of the cell. [GOC:curators]","GO:0016324","The region of the plasma membrane located at the apical end of the cell. [GOC:curators]","1.99664980950932e-05","0.00754459640345085","0.575610261071129","0.40209983886863","1.93461626258178","248","c(""TRPM6"", ""CDH2"", ""SLC7A5"", ""SHROOM2"", ""ABCB1"", ""SLC7A1"", ""IL6R"", ""SLC1A1"", ""SLCO2B1"", ""PDE4D"", ""SLC16A1"", ""SLC2A1"", ""PARD6G"", ""SLC39A8"", ""STX3"", ""SORBS2"", ""ABCC4"", ""OSMR"", ""ATP8B1"", ""SLC26A2"", ""MTCL1"", ""CD36"", ""PROM1"", ""SLC5A6"", ""ABCB4"", ""ABCG2"", ""NHS"", ""RAPGEF6"", ""SLC52A3"", ""RAB27A"", ""CNKSR3"", ""SLC6A6"", ""PTEN"")"
"18","8468","8468","8468",NA,NA,"GOCC_PRESYNAPSE","GO:0098793","The part of a synapse that is part of the presynaptic cell. [GOC:dos]","GO:0098793","The part of a synapse that is part of the presynaptic cell. [GOC:dos]","GO:0098793","The part of a synapse that is part of the presynaptic cell. [GOC:dos]","GO:0098793","The part of a synapse that is part of the presynaptic cell. [GOC:dos]","2.89051812184138e-05","0.00810002010052369","0.575610261071129","0.371228848560684","1.78976488234109","364","c(""CDH2"", ""NOSTRIN"", ""KCTD8"", ""DNM3"", ""SLC1A1"", ""CTTNBP2"", ""RAB3C"", ""PPFIBP1"", ""ITGA2"", ""ITSN1"", ""GRAP"", ""SLC2A1"", ""ADAM23"", ""SCAMP1"", ""CNTN1"", ""MCTP2"", ""STX3"", ""CRHBP"", ""PDLIM5"", ""SNCA"", ""PDE2A"", ""DENND1A"", ""PCDH17"", ""CADPS2"", ""GPM6A"", ""DOC2B"", ""PDE4B"", ""SLC1A7"", ""CNR1"", ""UNC13B"", ""STX7"", ""DNMBP"", ""SNAP25"", ""CLCN5"", ""DNM2"", ""DISC1"", ""DNAJC6"", ""MCTP1"", ""CAD"", ""MTMR2"", ""SYT7"", ""CLCN4"", ""FCHO2"", ""RIMS1"", ""RIMS2"", ""DMXL2"", ""PCLO"", ""STX12"", ""RAB8B"", ""AAK1"", ""TANC1"", ""ICA1"", ""STXBP1"", ""P2RX4"", ""BTBD8"", 
""PICALM"", ""DNAJC5"", ""ZNRF1"", ""PTPRN2"", ""SPTBN2"", ""CPLX1"")"
"19","8848","8848","8848",NA,NA,"GOMF_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GO:0008509","Enables the transfer of a negatively charged ion from one side of a membrane to the other. [GOC:dgf, GOC:mtg_transport, ISBN:0815340729]","GO:0008509","Enables the transfer of a negatively charged ion from one side of a membrane to the other. [GOC:dgf, GOC:mtg_transport, ISBN:0815340729]","GO:0008509","Enables the transfer of a negatively charged ion from one side of a membrane to the other. [GOC:dgf, GOC:mtg_transport, ISBN:0815340729]","GO:0008509","Enables the transfer of a negatively charged ion from one side of a membrane to the other. [GOC:dgf, GOC:mtg_transport, ISBN:0815340729]","1.94080038862241e-05","0.00754459640345085","0.575610261071129","0.422966566687298","2.03541459832149","221","c(""SLC7A5"", ""SLC7A1"", ""SLC1A1"", ""SLCO2B1"", ""MFSD2A"", ""SLC38A5"", ""SLC16A1"", ""NMUR2"", ""SLC2A1"", ""SLC39A8"", ""GABRE"", ""ABCC4"", ""SLC26A2"", ""SLC38A2"", ""CD36"", ""LRRC8B"", ""SLC1A7"", ""SLC5A6"", ""SLC12A6"", ""LRRC8D"", ""SLC26A7"", ""ANO5"", ""ABCG2"", ""SERINC5"", ""CLCN5"", ""SLC52A3"", ""SLC6A6"", ""SLC2A3"", ""SLCO2A1"", ""GABRB2"", ""CLCN4"", ""SLC38A6"", ""ANO2"", ""SLC16A7"", ""SLC4A7"", ""SLC26A5"", ""SLC9A2"", ""SLC9C2"", ""SLC7A11"", ""ABCC6"", ""SLCO4A1"", ""GPR89A"", ""GPR89B"")"
"20","8880","8880","8880",NA,NA,"GOMF_ATPASE_COUPLED_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY","GO:0140326","Catalysis of the movement of lipids from one membrane leaflet to the other, driven by ATP hydrolysis. This includes flippases and floppases. [PMID:16828084]","GO:0140326","Catalysis of the movement of lipids from one membrane leaflet to the other, driven by ATP hydrolysis. This includes flippases and floppases. [PMID:16828084]","GO:0140326","Catalysis of the movement of lipids from one membrane leaflet to the other, driven by ATP hydrolysis. This includes flippases and floppases. [PMID:16828084]","GO:0140326","Catalysis of the movement of lipids from one membrane leaflet to the other, driven by ATP hydrolysis. This includes flippases and floppases. [PMID:16828084]","2.080868623126e-06","0.00208065478965884","0.627256739718528","0.776041447026678","3.23945084537139","25","c(""ATP10A"", ""ABCB1"", ""MFSD2A"", ""ABCA1"", ""ATP8B1"", ""ABCB4"", ""ATP9A"")"
"21","9234","9234","9234",NA,NA,"GOMF_FLIPPASE_ACTIVITY","GO:0140327","Catalysis of the movement of lipids from the exoplasmic to the cytosolic leaftlet of a membrane, using energy from the hydrolysis of ATP. [PMID:20043909, PMID:25284293, Wikipedia:Flippase]","GO:0140327","Catalysis of the movement of lipids from the exoplasmic to the cytosolic leaftlet of a membrane, using energy from the hydrolysis of ATP. [PMID:20043909, PMID:25284293, Wikipedia:Flippase]","GO:0140327","Catalysis of the movement of lipids from the exoplasmic to the cytosolic leaftlet of a membrane, using energy from the hydrolysis of ATP. [PMID:20043909, PMID:25284293, Wikipedia:Flippase]","GO:0140327","Catalysis of the movement of lipids from the exoplasmic to the cytosolic leaftlet of a membrane, using energy from the hydrolysis of ATP. [PMID:20043909, PMID:25284293, Wikipedia:Flippase]","1.71740300959495e-05","0.00754459640345085","0.575610261071129","0.828041288999513","3.33116369215695","16","c(""ATP10A"", ""ABCB1"", ""MFSD2A"", ""ATP8B1"", ""ABCB4"")"
"22","9235","9235","9235",NA,NA,"GOMF_FLOPPASE_ACTIVITY","GO:0140328","Catalysis of the movement of a lipid from the cytosolic to the exoplasmic leaftlet of a membrane, using energy from the hydrolysis of ATP. [PMID:20043909, PMID:25284293, Wikipedia:Flippase]","GO:0140328","Catalysis of the movement of a lipid from the cytosolic to the exoplasmic leaftlet of a membrane, using energy from the hydrolysis of ATP. [PMID:20043909, PMID:25284293, Wikipedia:Flippase]","GO:0140328","Catalysis of the movement of a lipid from the cytosolic to the exoplasmic leaftlet of a membrane, using energy from the hydrolysis of ATP. [PMID:20043909, PMID:25284293, Wikipedia:Flippase]","GO:0140328","Catalysis of the movement of a lipid from the cytosolic to the exoplasmic leaftlet of a membrane, using energy from the hydrolysis of ATP. [PMID:20043909, PMID:25284293, Wikipedia:Flippase]","3.67626799053456e-05","0.00906567686465821","0.557332238758646","0.818976261048217","3.22601190932322","15","c(""ATP10A"", ""ABCB1"", ""ABCA1"", ""ATP8B1"", ""ABCB4"")"
"23","9287","9287","9287",NA,NA,"GOMF_GLYCEROPHOSPHOLIPID_FLIPPASE_ACTIVITY","GO:0140333","Catalysis of the movement of a glycerophospholipid from the exoplasmic to the cytosolic leaftlet of a membrane, using energy from the hydrolysis of ATP. [PMID:26212235]","GO:0140333","Catalysis of the movement of a glycerophospholipid from the exoplasmic to the cytosolic leaftlet of a membrane, using energy from the hydrolysis of ATP. [PMID:26212235]","GO:0140333","Catalysis of the movement of a glycerophospholipid from the exoplasmic to the cytosolic leaftlet of a membrane, using energy from the hydrolysis of ATP. [PMID:26212235]","GO:0140333","Catalysis of the movement of a glycerophospholipid from the exoplasmic to the cytosolic leaftlet of a membrane, using energy from the hydrolysis of ATP. [PMID:26212235]","2.41552115631034e-05","0.00779015669832768","0.575610261071129","0.844593310600243","3.31809394495164","14","c(""ATP10A"", ""ABCB1"", ""MFSD2A"", ""ATP8B1"", ""ABCB4"")"
"24","9447","9447","9447",NA,NA,"GOMF_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY","GO:0140303","Enables the transport of a lipid from a region of a membrane to a different region on the same membrane. [PMID:16828084]","GO:0140303","Enables the transport of a lipid from a region of a membrane to a different region on the same membrane. [PMID:16828084]","GO:0140303","Enables the transport of a lipid from a region of a membrane to a different region on the same membrane. [PMID:16828084]","GO:0140303","Enables the transport of a lipid from a region of a membrane to a different region on the same membrane. [PMID:16828084]","2.42480657542776e-06","0.00208065478965884","0.627256739718528","0.726261409199125","3.1291402965339","34","c(""ATP10A"", ""ABCB1"", ""MFSD2A"", ""ABCA1"", ""PLSCR4"", ""ATP8B1"", ""PLSCR1"", ""ABCB4"", ""ATP9A"")"
"25","9507","9507","9507",NA,NA,"GOMF_LIPID_TRANSPORTER_ACTIVITY","GO:0005319","Enables the directed movement of lipids into, out of or within a cell, or between cells. [GOC:ai]","GO:0005319","Enables the directed movement of lipids into, out of or within a cell, or between cells. [GOC:ai]","GO:0005319","Enables the directed movement of lipids into, out of or within a cell, or between cells. [GOC:ai]","GO:0005319","Enables the directed movement of lipids into, out of or within a cell, or between cells. [GOC:ai]","2.89051812184138e-05","0.00810002010052369","0.575610261071129","0.495697076146184","2.31721563598033","114","c(""ATP10A"", ""ABCB1"", ""SLCO2B1"", ""MFSD2A"", ""SLC2A1"", ""ABCA1"", ""PLSCR4"", ""ABCC4"", ""ATP8B1"", ""CD36"", ""ABCD3"", ""PLSCR1"", ""SPNS2"", ""ABCB4"", ""ATP9A"", ""OSBPL10"", ""PRELID2"", ""SLCO2A1"", ""FABP4"", ""CERT1"")"
"26","9652","9652","9652",NA,NA,"GOMF_NADPLUS_NUCLEOSIDASE_ACTIVITY","GO:0003953","Catalysis of the reaction: NAD+ + H2O = nicotinamide + ADP-ribose. [GOC:dph, GOC:pad, GOC:PARL, GOC:pde, PMID:11866528, PMID:7805847]","GO:0003953","Catalysis of the reaction: NAD+ + H2O = nicotinamide + ADP-ribose. [GOC:dph, GOC:pad, GOC:PARL, GOC:pde, PMID:11866528, PMID:7805847]","GO:0003953","Catalysis of the reaction: NAD+ + H2O = nicotinamide + ADP-ribose. [GOC:dph, GOC:pad, GOC:PARL, GOC:pde, PMID:11866528, PMID:7805847]","GO:0003953","Catalysis of the reaction: NAD+ + H2O = nicotinamide + ADP-ribose. [GOC:dph, GOC:pad, GOC:PARL, GOC:pde, PMID:11866528, PMID:7805847]","1.80117696343697e-05","0.00754459640345085","0.575610261071129","0.790935724774756","3.24327506329293","19","c(""IL1R1"", ""IL18R1"", ""IL1RL1"", ""TLR5"", ""TLR4"", ""IL1RAP"")"
"27","9749","9749","9749",NA,NA,"GOMF_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GO:0005342","Enables the transfer of organic acids from one side of a membrane to the other. Organic acids are acidic compound containing carbon in covalent linkage. [ISBN:0198506732]","GO:0005342","Enables the transfer of organic acids from one side of a membrane to the other. Organic acids are acidic compound containing carbon in covalent linkage. [ISBN:0198506732]","GO:0005342","Enables the transfer of organic acids from one side of a membrane to the other. Organic acids are acidic compound containing carbon in covalent linkage. [ISBN:0198506732]","GO:0005342","Enables the transfer of organic acids from one side of a membrane to the other. Organic acids are acidic compound containing carbon in covalent linkage. [ISBN:0198506732]","7.79056486551438e-07","0.0016009610798632","0.659444398037935","0.536500101806884","2.50496812140892","115","c(""SLC7A5"", ""ABCB1"", ""SLC7A1"", ""SLC1A1"", ""SLCO2B1"", ""MFSD2A"", ""SLC38A5"", ""SLC16A1"", ""ABCC4"", ""SLC26A2"", ""SLC38A2"", ""CD36"", ""SLC1A7"", ""SLC5A6"", ""SLC26A7"", ""ABCG2"", ""SERINC5"", ""SLC6A6"", ""SLC38A6"", ""SLC16A2"", ""SLC16A7"", ""SLC7A14"", ""SLC26A5"", ""SLC22A4"", ""SLC7A11"")"
"28","9750","9750","9750",NA,NA,"GOMF_ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GO:0008514","Enables the transfer of organic anions from one side of a membrane to the other. Organic anions are atoms or small molecules with a negative charge which contain carbon in covalent linkage. [GOC:ai]","GO:0008514","Enables the transfer of organic anions from one side of a membrane to the other. Organic anions are atoms or small molecules with a negative charge which contain carbon in covalent linkage. [GOC:ai]","GO:0008514","Enables the transfer of organic anions from one side of a membrane to the other. Organic anions are atoms or small molecules with a negative charge which contain carbon in covalent linkage. [GOC:ai]","GO:0008514","Enables the transfer of organic anions from one side of a membrane to the other. Organic anions are atoms or small molecules with a negative charge which contain carbon in covalent linkage. [GOC:ai]","7.15545155296578e-06","0.00441133588240341","0.610526878385931","0.488616498905241","2.30280911291166","134","c(""SLC7A5"", ""SLC7A1"", ""SLC1A1"", ""SLCO2B1"", ""MFSD2A"", ""SLC38A5"", ""SLC16A1"", ""SLC2A1"", ""SLC39A8"", ""ABCC4"", ""SLC26A2"", ""SLC38A2"", ""CD36"", ""SLC1A7"", ""SLC5A6"", ""SLC26A7"", ""ABCG2"", ""SERINC5"", ""SLC52A3"", ""SLC6A6"", ""SLC2A3"", ""SLCO2A1"", ""SLC38A6"", ""SLC16A7"", ""SLC4A7"")"
"29","9906","9906","9906",NA,NA,"GOMF_PHOSPHOLIPID_TRANSPORTER_ACTIVITY","GO:0005548","Enables the directed movement of phospholipids into, out of or within a cell, or between cells. Phospholipids are a class of lipids containing phosphoric acid as a mono- or diester. [GOC:ai, ISBN:0198506732]","GO:0005548","Enables the directed movement of phospholipids into, out of or within a cell, or between cells. Phospholipids are a class of lipids containing phosphoric acid as a mono- or diester. [GOC:ai, ISBN:0198506732]","GO:0005548","Enables the directed movement of phospholipids into, out of or within a cell, or between cells. Phospholipids are a class of lipids containing phosphoric acid as a mono- or diester. [GOC:ai, ISBN:0198506732]","GO:0005548","Enables the directed movement of phospholipids into, out of or within a cell, or between cells. Phospholipids are a class of lipids containing phosphoric acid as a mono- or diester. [GOC:ai, ISBN:0198506732]","4.51814659522444e-05","0.00972427117337694","0.557332238758646","0.603643492843336","2.68961084142698","50","c(""ATP10A"", ""ABCB1"", ""MFSD2A"", ""ABCA1"", ""PLSCR4"", ""ATP8B1"", ""PLSCR1"", ""ABCB4"", ""OSBPL10"", ""PRELID2"", ""CERT1"")"
