gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
FP236383.3,0.24466297,5.520298885,0.481292698,0.633288878,0.99988663,-5.648335896,NA,0.080373832
FP671120.4,0.827543133,4.054992468,1.200161997,0.238096635,0.99988663,-4.883547133,NA,0.022429907
FPGT,-0.11786408,4.939124508,-0.228499772,0.820580855,0.99988663,-5.570334397,NA,0.035514019
FRA10AC1,-0.291964914,5.5941111,-0.677155235,0.502736588,0.99988663,-5.540854455,NA,0.042990654
FREM1,-0.420305321,7.221767567,-1.362978982,0.18155046,0.99988663,-5.257588255,NA,0.143925234
FRG1-DT,-0.503582746,5.144571457,-0.871713879,0.389275232,0.99988663,-5.314461106,NA,0.024299065
FRMD4B,-0.311613718,6.658591203,-0.741013959,0.46360305,0.99988663,-5.791487899,NA,0.11588785
FRMD5,-0.075111261,6.016390884,-0.16542009,0.869560337,0.99988663,-5.866435338,NA,0.08411215
FRMD6,-0.393121309,5.543232217,-0.934150271,0.356594611,0.99988663,-5.370689768,NA,0.044859813
FRMD8,0.504660486,4.639831794,0.909367116,0.369344995,0.99988663,-5.227346284,NA,0.03364486
FRMPD2,0.145456449,4.868697967,0.264848783,0.792671687,0.99988663,-5.576476138,NA,0.028037383
