"","X","Show","Aggregated","pathway","gs_number","gs_description","pval","padj","log2err","ES","NES","size","leadingEdge"
"74","6260",NA,NA,"GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY","GO:0002715","Any process that modulates the frequency, rate, or extent of natural killer cell mediated immunity. [GOC:add]","1.6171445920637e-06","0.000184893531692616","0.643551836150722","0.659380823553046","2.29410513066103","30","c(""CD96"", ""SLAMF6"", ""RASGRP1"", ""KLRK1"", ""CD226"", ""HLA-E"", ""HLA-F"", ""KLRD1"", ""CRTAM"", ""HLA-B"", ""SH2D1B"", ""STAT5B"")"
"75","6673",NA,NA,"GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION","GO:0045580","Any process that modulates the frequency, rate or extent of T cell differentiation. [GOC:go_curators]","1.31243671378156e-09","2.94936209093602e-07","0.788186810800237","0.51259867540598","2.06778096017655","121","c(""CAMK4"", ""TOX"", ""CD2"", ""RHOH"", ""RASGRP1"", ""RUNX3"", ""IL7R"", ""PTPRC"", ""CARD11"", ""TESPA1"", ""ZAP70"", ""ZEB1"", ""GATA3"", ""TCF7"", ""CD28"", ""PRKCZ"", ""IRF1"", ""ADA"", ""LEF1"", ""IRF4"", ""SOX12"", ""CRTAM"", ""SOS1"", ""SOD1"", ""RC3H2"", ""STAT5B"")"
"76","6674",NA,NA,"GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS","GO:0033081","Any process that modulates the frequency, rate or extent of T cell differentiation in the thymus. [GOC:add, GOC:mah]","3.36536717855263e-08","5.77160471121775e-06","0.719512826338911","0.780894406421942","2.57734361801552","21","c(""CAMK4"", ""TOX"", ""RASGRP1"", ""IL7R"", ""TESPA1"", ""ZEB1"", ""ADA"", ""SOS1"", ""SOD1"", ""TMEM131L"")"
"77","6680",NA,NA,"GOBP_REGULATION_OF_T_CELL_PROLIFERATION","GO:0042129","Any process that modulates the frequency, rate or extent of T cell proliferation. [GOC:jl]","2.33174680585178e-05","0.00214028083573748","0.575610261071129","0.422854279950122","1.72388163956634","135","c(""CBLB"", ""CD6"", ""PTPRC"", ""PRKCQ"", ""CARD11"", ""ZAP70"", ""SLAMF1"", ""CCL5"", ""CD28"", ""IRF1"", ""PTPN22"", ""HLA-E"", ""GLMN"", ""TNFSF8"", ""RASAL3"", ""DLG1"", ""CRTAM"", ""CD70"", ""SOS1"", ""SPN"", ""STAT5B"", ""NDFIP1"", ""SCRIB"", ""RIPK3"", ""TMEM131L"", ""TMIGD2"", ""DNAJA3"")"
"78","6681",NA,NA,"GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY","GO:0050856","Any process that modulates the frequency, rate or extent of signaling pathways initiated by the cross-linking of an antigen receptor on a T cell. [GOC:ai]","9.46550611615498e-10","2.372565513807e-07","0.788186810800237","0.701665681116796","2.5214508144232","39","c(""CBLB"", ""TRAT1"", ""LCK"", ""CARD11"", ""TESPA1"", ""SLA2"", ""UBASH3A"", ""CD226"", ""PTPN22"", ""ADA"")"
"79","7441",NA,NA,"GOBP_THYMIC_T_CELL_SELECTION","GO:0045061","The process of T cell selection that occurs in the thymus. [ISBN:0781735149, PMID:12414722]","9.8398467708729e-07","0.00012331977193419","0.643551836150722","0.791309860931369","2.49097923843451","15","c(""TOX"", ""PTPRC"", ""CARD11"", ""ZAP70"", ""GATA3"", ""CD28"")"
"80","7584",NA,NA,"GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS","GO:0033077","The process in which a precursor cell type acquires the specialized features of a T cell via a differentiation pathway dependent upon transit through the thymus. [GOC:add, ISBN:0781735149]","1.29111793724898e-11","3.50592316543816e-09","0.875325132024659","0.645306479188795","2.44110924939288","61","c(""BCL11B"", ""CAMK4"", ""TOX"", ""RASGRP1"", ""IL7R"", ""PTPRC"", ""CARD11"", ""TESPA1"", ""ZAP70"", ""ZEB1"", ""GATA3"", ""CD28"", ""ADA"", ""BCL2"", ""SOS1"", ""SOD1"", ""STAT5B"", ""RIPK3"", ""TMEM131L"", ""DNAJA3"")"
"81","7587",NA,NA,"GOBP_T_CELL_LINEAGE_COMMITMENT","GO:0002360","The process in which a lymphoid progenitor cell becomes committed to becoming any type of T cell. [GOC:add, ISBN:0781735149]","1.12763136032842e-07","1.70901711052565e-05","0.704975715167238","0.763787261151469","2.50371680679119","20","c(""TOX"", ""SLAMF6"", ""LY9"", ""BATF"", ""IRF4"", ""BCL2"", ""ZFPM1"", ""SPN"")"
"82","7592",NA,NA,"GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY","GO:0050852","A series of molecular signals initiated by the cross-linking of an antigen receptor on a T cell. [GOC:add]","1.29504944688956e-22","3.7376421165978e-19","1.22950405660873","0.665876008128391","2.67643570101597","113","c(""CBLB"", ""THEMIS"", ""FYN"", ""SKAP1"", ""ITK"", ""CD247"", ""TRAT1"", ""PTPRC"", ""LCK"", ""CARD11"", ""TESPA1"", ""ZAP70"", ""SLA2"", ""CD8A"", ""BTN3A1"", ""TXK"", ""UBASH3A"", ""CD226"", ""GATA3"", ""BTN3A2"", ""PIK3CD"", ""CD28"", ""PLCG1"", ""CD8B"", ""RFTN1"", ""PTPN22"", ""ADA"", ""MAPK1"")"
"83","7593",NA,NA,"GOBP_T_CELL_SELECTION","GO:0045058","The process in which T cells that express T cell receptors that are restricted by self MHC protein complexes and tolerant to self antigens are selected for further maturation. [ISBN:0781735149, PMID:12414722]","1.68486217473984e-13","6.10013710709975e-11","0.943632225232838","0.765874092473287","2.73529735235609","37","c(""BCL11B"", ""THEMIS"", ""TOX"", ""SLAMF6"", ""PTPRC"", ""CARD11"", ""ZAP70"", ""LY9"", ""GATA3"", ""BATF"", ""CD28"", ""IRF4"", ""BCL2"", ""ZFPM1"", ""SPN"")"
