gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
UFM1,-0.011556846,4.984626491,-0.05877485,0.953239017,0.999517463,-6.75125435,Metabolism (other),0.038863976
UFSP2,0.079659431,4.428803059,0.256504502,0.798044627,0.999517463,-6.612025962,Metabolism (other),0.030144494
UGCG,-0.361722131,6.237619356,-1.254495595,0.212344282,0.999517463,-6.126320627,Metabolism or Transport (lipid),0.067264574
UGDH,0.190955798,4.870462272,0.717691208,0.474482449,0.999517463,-6.48225594,Glucose,0.03961136
UGDH-AS1,0.096206737,5.513301533,0.334371294,0.738741663,0.999517463,-6.81026306,NA,0.055057299
UGP2,0.145021733,6.269436429,0.715089775,0.476081843,0.999517463,-6.698830321,Inflammation/Immune/Stress/Toxic/Detox,0.09715994
UGT1A1,0.470595931,0.011564739,0.611530794,0.542121099,0.999517463,-5.924004661,Inflammation/Immune/Stress/Toxic/Detox,0.000498256
UGT2A1,-0.244085905,1.094080686,-0.320218669,0.749415365,0.999517463,-6.092851905,NA,0.00124564
UGT2A3,0.157265554,0.749859726,0.195819384,0.845115987,0.999517463,-6.113314918,NA,0.000996512
UGT2B10,0.824819236,-0.369559836,1.072364234,0.285924052,0.999517463,-5.54468007,NA,0.000498256
UGT2B15,0.146090619,1.602869665,0.214438736,0.830605441,0.999517463,-6.194519982,Inflammation/Immune/Stress/Toxic/Detox,0.002491281
UGT2B17,0.116702851,0.77656,0.167232634,0.867496748,0.999517463,-6.12948023,Inflammation/Immune/Stress/Toxic/Detox,0.000996512
UGT2B4,0.752316677,1.443996519,1.268384143,0.207362061,0.999517463,-5.511975836,Inflammation/Immune/Stress/Toxic/Detox,0.003736921
UGT2B7,0.008453585,1.562119948,0.010884039,0.991335853,0.999517463,-6.218516909,Inflammation/Immune/Stress/Toxic/Detox,0.002491281
UGT3A1,0.152818483,0.523125184,0.230396294,0.81821553,0.999517463,-6.097206277,Metabolism (other),0.000747384
UGT3A2,-0.422806473,0.978719062,-0.604159136,0.546992787,0.999517463,-5.940389402,Metabolism (other),0.000747384
UGT8,-0.37662137,3.300735822,-0.637850101,0.524908453,0.999517463,-6.196346034,Metabolism or Transport (lipid),0.008470354
UHMK1,0.085386414,5.604323991,0.314810642,0.753507033,0.999517463,-6.76237991,NA,0.065769806
UHRF1BP1,-0.228548848,5.965451855,-0.941419248,0.348571011,0.999517463,-6.434990222,NA,0.070752367
UHRF1BP1L,0.280702854,6.335332448,1.350494877,0.179653449,0.999517463,-6.108552311,NA,0.1163428
UHRF2,0.184037714,6.508897857,0.856576885,0.393557282,0.999517463,-6.67971296,NA,0.121823617
UIMC1,0.15811007,6.439257365,0.797777287,0.426733649,0.999517463,-6.69955088,NA,0.117837569
ULBP1,0.483971364,-0.395314107,0.629921017,0.530064017,0.999517463,-5.881735239,Inflammation/Immune/Stress/Toxic/Detox,0
ULBP2,0.733486001,-0.121471091,1.029492877,0.305526276,0.999517463,-5.59671496,Inflammation/Immune/Stress/Toxic/Detox,0.000498256
ULBP3,0.520149108,0.214014421,0.780708673,0.43666542,0.999517463,-5.836292493,Inflammation/Immune/Stress/Toxic/Detox,0.000996512
ULK1,0.438205931,5.711754993,0.847615786,0.398508626,0.999517463,-6.539637552,NA,0.10488291
ULK2,0.019731622,6.070247065,0.07619598,0.939402806,0.999517463,-6.95078806,NA,0.081714001
ULK3,-0.205778507,2.87594805,-0.414732879,0.679152263,0.999517463,-6.282753711,NA,0.010712506
ULK4,-0.127580326,8.08378322,-0.348334451,0.72826063,0.999517463,-7.171173446,NA,0.246636771
UMAD1,0.086063021,7.66625391,0.378763469,0.70559999,0.999517463,-7.143367593,NA,0.203039362
