gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
SYMPK,-0.033374266,5.918457872,-0.137916361,0.891402512,0.992492324,-6.649002649,NA,0.103562005
TATDN1,0.036997511,5.013270622,0.139719698,0.88999205,0.992492324,-6.522805346,NA,0.047493404
TCTN1,-0.050801866,4.875735544,-0.136856031,0.892232008,0.992492324,-6.486734508,NA,0.046174142
WDR62,-0.088716546,2.899624723,-0.136950468,0.892158125,0.992492324,-6.042007265,NA,0.007255937
ZNF208,0.041301874,5.205053442,0.136936074,0.892169386,0.992492324,-6.571702072,NA,0.058707124
ZNF22,-0.072153263,2.78970974,-0.13874276,0.890756107,0.992492324,-6.027196544,NA,0.007255937
ZNF91,0.030204878,7.160583134,0.139439768,0.89021097,0.992492324,-6.798919493,NA,0.168205805
IL23R,-0.076243472,3.258599043,-0.136681836,0.892368292,0.992571355,-6.09915491,Inflammation/Immune/Stress/Toxic/Detox,0.011873351
AP000487.1,-0.055059317,3.822340038,-0.13645045,0.892549327,0.992672593,-6.243711945,NA,0.015171504
ERI2,-0.044291185,3.860240638,-0.136398726,0.892589796,0.992672593,-6.289710627,NA,0.017810026
AC117383.1,0.072411093,2.872858637,0.136204694,0.892741611,0.992768866,-6.08047483,NA,0.007255937
AC138123.1,-0.049787056,4.40450604,-0.135894159,0.892984589,0.992926999,-6.409475884,NA,0.027704485
BTBD19,-0.049443852,4.113773912,-0.135270242,0.893472804,0.992926999,-6.361963403,NA,0.028364116
CBX5,0.042966592,6.12664353,0.1356695,0.893160379,0.992926999,-6.683646249,NA,0.110158311
EDA2R,0.072963498,2.745583928,0.135376377,0.893389751,0.992926999,-6.036291827,NA,0.007915567
MEIKIN,-0.076080859,3.983167768,-0.135484992,0.893304757,0.992926999,-6.266995943,NA,0.016490765
POLR3H,0.063722415,3.381483272,0.135493004,0.893298488,0.992926999,-6.205984378,NA,0.011873351
