"","X.2","X.1","X","show","Aggregated","pathway","gs_number.x","gs_description.x","gs_number.y","gs_description.y","gs_number.x.x","gs_description.x.x","gs_number.y.y","gs_description.y.y","pval","padj","log2err","ES","NES","size","leadingEdge"
"200","6517","6517","6517",NA,NA,"GOBP_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY","GO:0060314","Any process that modulates the activity of a ryanodine-sensitive calcium-release channel. The ryanodine-sensitive calcium-release channel catalyzes the transmembrane transfer of a calcium ion by a channel that opens when a ryanodine class ligand has been bound by the channel complex or one of its constituent parts. [GOC:BHF, GOC:dph, GOC:tb]","GO:0060314","Any process that modulates the activity of a ryanodine-sensitive calcium-release channel. The ryanodine-sensitive calcium-release channel catalyzes the transmembrane transfer of a calcium ion by a channel that opens when a ryanodine class ligand has been bound by the channel complex or one of its constituent parts. [GOC:BHF, GOC:dph, GOC:tb]","GO:0060314","Any process that modulates the activity of a ryanodine-sensitive calcium-release channel. The ryanodine-sensitive calcium-release channel catalyzes the transmembrane transfer of a calcium ion by a channel that opens when a ryanodine class ligand has been bound by the channel complex or one of its constituent parts. [GOC:BHF, GOC:dph, GOC:tb]","GO:0060314","Any process that modulates the activity of a ryanodine-sensitive calcium-release channel. The ryanodine-sensitive calcium-release channel catalyzes the transmembrane transfer of a calcium ion by a channel that opens when a ryanodine class ligand has been bound by the channel complex or one of its constituent parts. [GOC:BHF, GOC:dph, GOC:tb]","2.52798813936357e-06","0.000150056053872328","0.627256739718528","0.787675146389258","4.11356068693768","21","c(""PDE4D"", ""DMD"", ""AKAP6"", ""JPH2"", ""CAMK2D"", ""CASQ2"", ""PLN"", ""PKD2"")"
"201","6548","6548","6548",NA,NA,"GOBP_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION","GO:0006940","Any process that modulates the frequency, rate or extent of smooth muscle contraction. [GOC:go_curators]","GO:0006940","Any process that modulates the frequency, rate or extent of smooth muscle contraction. [GOC:go_curators]","GO:0006940","Any process that modulates the frequency, rate or extent of smooth muscle contraction. [GOC:go_curators]","GO:0006940","Any process that modulates the frequency, rate or extent of smooth muscle contraction. [GOC:go_curators]","2.35967158552559e-05","0.000950442005055629","0.575610261071129","0.67130979974673","3.72395231856296","34","c(""PRKG1"", ""PLCE1"", ""KCNMA1"", ""MYOCD"", ""CALCRL"", ""NPNT"", ""CAV1"", ""GUCY1A1"", ""CNN1"", ""P2RX1"", ""CTTN"")"
"202","6576","6576","6576",NA,NA,"GOBP_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION","GO:0006942","Any process that modulates the frequency, rate or extent of striated muscle contraction. [GOC:go_curators]","GO:0006942","Any process that modulates the frequency, rate or extent of striated muscle contraction. [GOC:go_curators]","GO:0006942","Any process that modulates the frequency, rate or extent of striated muscle contraction. [GOC:go_curators]","GO:0006942","Any process that modulates the frequency, rate or extent of striated muscle contraction. [GOC:go_curators]","1.63362914598405e-05","0.000682372944755856","0.575610261071129","0.573609425331354","3.39275020670936","58","c(""PDE4D"", ""DMD"", ""CACNA1C"", ""RYR2"", ""CTNNA3"", ""PDE5A"", ""CAMK2D"", ""CASQ2"", ""SLC8A1"", ""PLN"", ""CAV1"", ""TMEM38B"")"
"203","6582","6582","6582",NA,NA,"GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION","GO:1902903","Any process that modulates the frequency, rate or extent of supramolecular fiber organization. [GO_REF:0000058, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:23921388]","GO:1902903","Any process that modulates the frequency, rate or extent of supramolecular fiber organization. [GO_REF:0000058, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:23921388]","GO:1902903","Any process that modulates the frequency, rate or extent of supramolecular fiber organization. [GO_REF:0000058, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:23921388]","GO:1902903","Any process that modulates the frequency, rate or extent of supramolecular fiber organization. [GO_REF:0000058, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:23921388]","8.12800847413481e-06","0.000381948664880385","0.593325476396405","0.365375670671162","2.37056375808851","267","c(""SVIL"", ""LMOD1"", ""SYNPO2"", ""TPM1"", ""EPS8"", ""DSTN"", ""CARMIL1"", ""FLNA"", ""ARHGEF10L"", ""ROCK1"", ""DAAM2"", ""FCHSD2"", ""FERMT2"", ""ARHGAP6"", ""HSPA1B"", ""PHLDB2"", ""MAP2"", ""ROCK2"", ""ELN"", ""AEBP1"", ""ARHGEF7"", ""KIRREL1"", ""HSPA1A"", ""FER"", ""NCKAP1"", ""DYRK1A"", ""CRYAB"", ""CAPZB"", ""CAMSAP2"", ""CD47"", ""RB1"", ""RASA1"", ""TJP1"", ""WASF2"", ""PIK3R1"", ""SORBS3"", ""CCN2"", ""ESAM"", ""WASF1"", ""BMERB1"", ""TTBK2"", ""ADD1"", ""MYADM"", ""CTTN"", ""CLIP1"", ""LPAR1"", ""PIK3CA"", ""EMILIN1"")"
"204","6610","6610","6610",NA,NA,"GOBP_REGULATION_OF_SYSTEM_PROCESS","GO:0044057","Any process that modulates the frequency, rate or extent of a system process, a multicellular organismal process carried out by any of the organs or tissues in an organ system. [GOC:jl]","GO:0044057","Any process that modulates the frequency, rate or extent of a system process, a multicellular organismal process carried out by any of the organs or tissues in an organ system. [GOC:jl]","GO:0044057","Any process that modulates the frequency, rate or extent of a system process, a multicellular organismal process carried out by any of the organs or tissues in an organ system. [GOC:jl]","GO:0044057","Any process that modulates the frequency, rate or extent of a system process, a multicellular organismal process carried out by any of the organs or tissues in an organ system. [GOC:jl]","1.48593495557728e-07","1.64297788519614e-05","0.690132458796796","0.389019999955778","2.52636781646297","312","c(""PRKG1"", ""PDE4D"", ""DMD"", ""CACNA1C"", ""RYR2"", ""TPM1"", ""PLCE1"", ""TBX18"", ""JAK2"", ""GLS"", ""AKAP6"", ""CAMK2G"", ""FLNA"", ""PPP1R12B"", ""ROCK1"", ""MYL9"", ""CTNNA3"", ""KCNMA1"", ""MYOCD"", ""CALCRL"", ""PDE5A"", ""CACNB2"", ""CACNA2D1"", ""THRB"", ""ROCK2"", ""CAMK2D"", ""NPNT"", ""CASQ2"", ""DES"", ""MEF2A"", ""FOXO3"", ""CCN3"", ""PBX3"", ""ATP2B4"", ""SLC8A1"", ""PLN"", ""CAV1"", ""TMEM38B"", ""GUCY1A1"", ""CNN1"", ""ECE1"", ""FTO"", ""TENM4"", ""CACNA1H"", ""HEY2"", ""FIG4"", ""HRH2"", ""ERRFI1"", ""PRKCA"", ""BMPR2"", ""CCN2"", ""THRA"", ""ADRA1B"", ""P2RX1"", ""TMEM65"", ""SGCA"", 
""CTTN"")"
"205","6617","6617","6617",NA,NA,"GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION","GO:0002026","Any process that modulates the extent of heart contraction, changing the force with which blood is propelled. [GOC:dph, GOC:tb, PMID:10358008]","GO:0002026","Any process that modulates the extent of heart contraction, changing the force with which blood is propelled. [GOC:dph, GOC:tb, PMID:10358008]","GO:0002026","Any process that modulates the extent of heart contraction, changing the force with which blood is propelled. [GOC:dph, GOC:tb, PMID:10358008]","GO:0002026","Any process that modulates the extent of heart contraction, changing the force with which blood is propelled. [GOC:dph, GOC:tb, PMID:10358008]","0.000243797767997561","0.00613739113276004","0.518848077743792","0.738229602242266","3.61291794534105","16","c(""RYR2"", ""CAMK2D"", ""ATP2B4"", ""SLC8A1"", ""PLN"", ""CAV1"", ""GLRX3"")"
"206","6656","6656","6656",NA,NA,"GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY","GO:0090092","Any process that modulates the rate, frequency, or extent of the series of molecular signals generated as a consequence of a transmembrane receptor serine/threonine kinase binding to its physiological ligand. [GOC:dph, GOC:tb]","GO:0090092","Any process that modulates the rate, frequency, or extent of the series of molecular signals generated as a consequence of a transmembrane receptor serine/threonine kinase binding to its physiological ligand. [GOC:dph, GOC:tb]","GO:0090092","Any process that modulates the rate, frequency, or extent of the series of molecular signals generated as a consequence of a transmembrane receptor serine/threonine kinase binding to its physiological ligand. [GOC:dph, GOC:tb]","GO:0090092","Any process that modulates the rate, frequency, or extent of the series of molecular signals generated as a consequence of a transmembrane receptor serine/threonine kinase binding to its physiological ligand. [GOC:dph, GOC:tb]","0.000403287909862777","0.00895330914848897","0.49849310876659","0.381772500424197","2.45847126477122","169","c(""CRIM1"", ""RBPMS"", ""LTBP1"", ""JAK2"", ""SMURF1"", ""MYOCD"", ""ZEB2"", ""ITGA3"", ""ITGA8"", ""NPNT"", ""SKI"", ""MAGI2"", ""CCN3"", ""HSPA1A"", ""PRDM16"", ""ZNF423"", ""PMEPA1"", ""CAV1"", ""ASPN"", ""SMAD6"", ""BMPR1A"", ""NOTCH2"", ""SCUBE3"", ""SORL1"", ""LTBP4"", ""UBE2D3"", ""CREBBP"", ""BMPR2"", ""TGFB1I1"", ""THBS1"", ""NEO1"", ""EMILIN1"", ""INHBA"", ""EP300"", ""ACVR1"", ""ILK"")"
"207","6664","6664","6664",NA,NA,"GOBP_REGULATION_OF_TUBE_SIZE","GO:0035150","Ensuring that a tube is of the correct length and diameter. Tube size must be maintained not only during tube formation, but also throughout development and in some physiological processes. [PMID:10887083]","GO:0035150","Ensuring that a tube is of the correct length and diameter. Tube size must be maintained not only during tube formation, but also throughout development and in some physiological processes. [PMID:10887083]","GO:0035150","Ensuring that a tube is of the correct length and diameter. Tube size must be maintained not only during tube formation, but also throughout development and in some physiological processes. [PMID:10887083]","GO:0035150","Ensuring that a tube is of the correct length and diameter. Tube size must be maintained not only during tube formation, but also throughout development and in some physiological processes. [PMID:10887083]","2.38759636905636e-05","0.000954869214546725","0.575610261071129","0.525906434726627","3.21907164799709","76","c(""PRKG1"", ""EXT1"", ""ITGA1"", ""ACTA2"", ""ROCK1"", ""KCNMA1"", ""ROCK2"", ""SLC8A1"", ""CAV1"", ""GUCY1A1"", ""ECE1"", ""KCNMB1"", ""HRH2"", ""BMPR2"", ""ADRA1B"", ""P2RX1"", ""GRIP2"", ""TRPM4"", ""TBXA2R"", ""RAP1GDS1"")"
"208","6731","6731","6731",NA,NA,"GOBP_RELAXATION_OF_MUSCLE","GO:0090075","A process in which the extent of muscle contraction is reduced. Muscle relaxation can involve a number of processes including the removal of calcium from the cytoplasm to the sarcoplasmic reticulum lumen through the action of Ca2+ ATPases. In some muscles, calcium-independent pathways also play a role in muscle relaxation by decreasing the phosphorylation state of myosin light chain. [GOC:BHF, GOC:rl, PMID:19996365]","GO:0090075","A process in which the extent of muscle contraction is reduced. Muscle relaxation can involve a number of processes including the removal of calcium from the cytoplasm to the sarcoplasmic reticulum lumen through the action of Ca2+ ATPases. In some muscles, calcium-independent pathways also play a role in muscle relaxation by decreasing the phosphorylation state of myosin light chain. [GOC:BHF, GOC:rl, PMID:19996365]","GO:0090075","A process in which the extent of muscle contraction is reduced. Muscle relaxation can involve a number of processes including the removal of calcium from the cytoplasm to the sarcoplasmic reticulum lumen through the action of Ca2+ ATPases. In some muscles, calcium-independent pathways also play a role in muscle relaxation by decreasing the phosphorylation state of myosin light chain. [GOC:BHF, GOC:rl, PMID:19996365]","GO:0090075","A process in which the extent of muscle contraction is reduced. Muscle relaxation can involve a number of processes including the removal of calcium from the cytoplasm to the sarcoplasmic reticulum lumen through the action of Ca2+ ATPases. In some muscles, calcium-independent pathways also play a role in muscle relaxation by decreasing the phosphorylation state of myosin light chain. [GOC:BHF, GOC:rl, PMID:19996365]","4.98088879885798e-07","4.32111260565541e-05","0.659444398037935","0.811871805264824","4.23992550263872","21","c(""PRKG1"", ""PDE4D"", ""KCNMA1"", ""PDE5A"", ""CAMK2D"", ""SLC8A1"", ""PLN"", ""GUCY1A1"")"
"209","6735","6735","6735",NA,NA,"GOBP_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM","GO:1903514","The directed movement of calcium ion from endoplasmic reticulum to cytosol. [GO_REF:0000078, GOC:BHF, GOC:mtg_cardiac_conduct_nov11, GOC:rl, GOC:TermGenie, PMID:16402920]","GO:1903514","The directed movement of calcium ion from endoplasmic reticulum to cytosol. [GO_REF:0000078, GOC:BHF, GOC:mtg_cardiac_conduct_nov11, GOC:rl, GOC:TermGenie, PMID:16402920]","GO:1903514","The directed movement of calcium ion from endoplasmic reticulum to cytosol. [GO_REF:0000078, GOC:BHF, GOC:mtg_cardiac_conduct_nov11, GOC:rl, GOC:TermGenie, PMID:16402920]","GO:1903514","The directed movement of calcium ion from endoplasmic reticulum to cytosol. [GO_REF:0000078, GOC:BHF, GOC:mtg_cardiac_conduct_nov11, GOC:rl, GOC:TermGenie, PMID:16402920]","2.85946056384765e-07","2.828859319217e-05","0.674962860011025","0.792693873769831","4.2622801340312","25","c(""PDE4D"", ""DMD"", ""CACNA1C"", ""RYR2"", ""AKAP6"", ""CAMK2D"", ""CASQ2"", ""SLC8A1"", ""PLN"", ""TMEM38B"")"
"210","6826","6826","6826",NA,NA,"GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS","GO:0009719","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism. [GOC:sm]","GO:0009719","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism. [GOC:sm]","GO:0009719","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism. [GOC:sm]","GO:0009719","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism. [GOC:sm]","5.08715429338049e-08","6.51965069553922e-06","0.719512826338911","0.286489327145852","1.88582097416975","998","c(""CRIM1"", ""RYR2"", ""LTBP1"", ""SOX5"", ""EXT1"", ""PLCB1"", ""COL4A2"", ""JAK2"", ""IGF1R"", ""AKAP6"", ""PDE3A"", ""ADCY5"", ""FLNA"", ""SMURF1"", ""FOXP1"", ""SLIT3"", ""PDGFC"", ""SOX6"", ""TFPI"", ""WWOX"", ""ROCK1"", ""CDH13"", ""MYOCD"", ""YAP1"", ""ZEB2"", ""FERMT2"", ""HSPA1B"", ""SESN3"", ""COL1A2"", ""CACNA2D1"", ""THRB"", ""BCAS3"", ""ITGA3"", ""RAP1A"", ""NCOA3"", ""ITGA8"", ""COL5A2"", ""GAB1"", ""RAMP1"", ""ROCK2"", ""COL3A1"", ""NPNT"", ""CASQ2"", ""COL4A1"", ""SKI"", ""SORT1"", ""EEF2K"", ""MAGI2"", ""PTGES3"", ""FOXO3"", ""BCL2"", ""TNFRSF11B"", ""HSPA1A"", ""MEF2C"", ""ATP2B4"", ""PRDM16"", 
""LTBP2"", ""VIM"", ""FGFR1"", ""ACTB"", ""GAREM1"", ""CNOT2"", ""KANK2"", ""FER"", ""IGFBP2"", ""SLC8A1"", ""IGFBP7"", ""ZNF423"", ""PTPRK"", ""RERG"", ""PMEPA1"", ""AR"", ""ANXA1"", ""CAV1"", ""IQGAP1"", ""TMEM38B"", ""ASPN"", ""CAPN2"", ""SMAD6"", ""BMPR1A"", ""PKD2"", ""NDST1"", ""GRIN2A"", ""CTNNA1"", ""PAM"", ""LIMS1"", ""NOTCH2"", ""MYO1C"", ""A2M"", ""ITPR2"", ""ERBB4"", ""CACNA1H"", ""DDX17"", ""RB1"", ""BCKDHB"", ""DTNBP1"", ""MBD5"", ""PTK2"", ""SMAD9"", ""TGM2"", ""YWHAH"", ""ITGB1"", ""SCUBE3"", ""UBR5"", ""OXCT1"", ""SLC26A6"", ""NPTN"", ""PGR"", ""PIK3R1"", ""SORL1"", ""NTRK3"", ""COL1A1"", 
""EGFR"", ""KIF16B"", ""CASP7"", ""PLPP1"", ""HRH2"", ""RAPGEF2"", ""RBFOX2"", ""RAP1B"", ""PHIP"", ""C2CD5"", ""CAB39"", ""ATF2"", ""STRN3"", ""ERRFI1"", ""VPS13C"", ""LTBP4"", ""UBE2D3"", ""MAP3K7"", ""SESN1"", ""CREBBP"", ""SORBS1"", ""BMPR2"", ""CCN2"", ""TGFB1I1"", ""CFLAR"", ""THRA"", ""THBS1"", ""UBR2"", ""WASF1"", ""SOGA1"", ""CACNA1S"", ""CBL"", ""STXBP4"", ""AP3S1"", ""COL6A1"", ""LMO3"", ""PDGFRB"", ""GSK3B"", ""ZYX"", ""ESR1"", ""ZFHX3"", ""MIA3"", ""RPTOR"", ""GHR"", ""NEO1"", ""PRMT2"", ""ZDHHC7"", ""LPIN2"", ""GLI3"", ""GABRB1"", ""USP15"", ""NTF3"", ""PML"", ""SMAD1"", ""MT-ND3"", ""EHD1"", 
""PIK3CA"", ""NLK"", ""USP9X"", ""EMILIN1"", ""INHBA"", ""FBH1"")"
"211","6930","6930","6930",NA,NA,"GOBP_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND","GO:0014070","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic cyclic compound stimulus. [GOC:ef]","GO:0014070","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic cyclic compound stimulus. [GOC:ef]","GO:0014070","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic cyclic compound stimulus. [GOC:ef]","GO:0014070","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic cyclic compound stimulus. [GOC:ef]","0.000371389785067097","0.00837706799197343","0.49849310876659","0.272603862011112","1.78075134732408","541","c(""RYR2"", ""PLCB1"", ""JAK2"", ""IGF1R"", ""AKAP6"", ""PDE3A"", ""ADCY5"", ""FLNA"", ""FOXP1"", ""SLIT3"", ""TFPI"", ""SDK1"", ""YAP1"", ""HSPA1B"", ""RAP1A"", ""NCOA3"", ""ROCK2"", ""CASQ2"", ""MSN"", ""ANGPT2"", ""EEF2K"", ""PTGES3"", ""FOXO3"", ""BCL2"", ""HSPA1A"", ""MEF2C"", ""ATP2B4"", ""ACTB"", ""CNOT2"", ""KANK2"", ""IGFBP2"", ""SLC8A1"", ""NR2F2"", ""CRYAB"", ""IGFBP7"", ""PMEPA1"", ""AR"", ""ANXA1"", ""CAV1"", ""TMEM38B"", ""PKD2"", ""CTNNA1"", ""PAM"", ""KCNMB1"", ""MN1"", ""A2M"", ""ITPR2"", ""RFTN1"", ""DDX17"", ""BCKDHB"", ""DTNBP1"", ""TGM2"", ""YWHAH"", ""UBR5"", ""LCOR"", ""RORA"", ""SLC26A6"", 
""PGR"", ""NTRK3"", ""COL1A1"", ""EGFR"", ""CASP7"", ""PLPP1"", ""HRH2"", ""RAPGEF2"", ""RBFOX2"", ""RAP1B"", ""ATF2"", ""STRN3"", ""ERRFI1"", ""CCN2"", ""HLCS"", ""CPT1A"", ""CFLAR"", ""THBS1"", ""CACNA1S"", ""CBL"", ""P2RX1"", ""MBD2"", ""LMO3"", ""PDGFRB"", ""GSK3B"", ""IL15"", ""ESR1"", ""GHR"", ""PRMT2"", ""GABRB1"", ""SMAD1"", ""MT-ND3"", ""EPG5"", ""PIK3CA"", ""INHBA"", ""TRPM4"", ""TBXA2R"", ""EP300"", ""PPP2R2A"", ""ACVR1"")"
"212","7106","7106","7106",NA,NA,"GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT","GO:0070296","The directed movement of calcium ions (Ca2+) into, out of or within the sarcoplasmic reticulum. [GOC:BHF, GOC:vk]","GO:0070296","The directed movement of calcium ions (Ca2+) into, out of or within the sarcoplasmic reticulum. [GOC:BHF, GOC:vk]","GO:0070296","The directed movement of calcium ions (Ca2+) into, out of or within the sarcoplasmic reticulum. [GOC:BHF, GOC:vk]","GO:0070296","The directed movement of calcium ions (Ca2+) into, out of or within the sarcoplasmic reticulum. [GOC:BHF, GOC:vk]","2.56292964968136e-07","2.62770187173695e-05","0.674962860011025","0.784229451816533","4.26108248817361","27","c(""PDE4D"", ""DMD"", ""CACNA1C"", ""RYR2"", ""AKAP6"", ""CAMK2D"", ""CASQ2"", ""SLC8A1"", ""PLN"", ""TMEM38B"")"
"213","7121","7121","7121",NA,NA,"GOBP_SECOND_MESSENGER_MEDIATED_SIGNALING","GO:0019932","Any intracellular signal transduction in which the signal is passed on within the cell via a second messenger; a small molecule or ion that can be quickly generated or released from intracellular stores, and can diffuse within the cell. Second-messenger signaling includes production or release of the second messenger, and effectors downstream of the second messenger that further transmit the signal within the cell. [GOC:signaling, ISBN:0815316194, PMID:15221855, Wikipedia:Second_messenger_system]","GO:0019932","Any intracellular signal transduction in which the signal is passed on within the cell via a second messenger; a small molecule or ion that can be quickly generated or released from intracellular stores, and can diffuse within the cell. Second-messenger signaling includes production or release of the second messenger, and effectors downstream of the second messenger that further transmit the signal within the cell. [GOC:signaling, ISBN:0815316194, PMID:15221855, Wikipedia:Second_messenger_system]","GO:0019932","Any intracellular signal transduction in which the signal is passed on within the cell via a second messenger; a small molecule or ion that can be quickly generated or released from intracellular stores, and can diffuse within the cell. Second-messenger signaling includes production or release of the second messenger, and effectors downstream of the second messenger that further transmit the signal within the cell. [GOC:signaling, ISBN:0815316194, PMID:15221855, Wikipedia:Second_messenger_system]","GO:0019932","Any intracellular signal transduction in which the signal is passed on within the cell via a second messenger; a small molecule or ion that can be quickly generated or released from intracellular stores, and can diffuse within the cell. Second-messenger signaling includes production or release of the second messenger, and effectors downstream of the second messenger that further transmit the signal within the cell. [GOC:signaling, ISBN:0815316194, PMID:15221855, Wikipedia:Second_messenger_system]","1.77825276710372e-08","2.57117111633279e-06","0.73376198835648","0.492665256704216","3.168985172863","165","c(""PRKG1"", ""PDE4D"", ""DMD"", ""CACNA1C"", ""RYR2"", ""PLCE1"", ""AKAP6"", ""PDE3A"", ""RCAN2"", ""SGCD"", ""CDH13"", ""NCALD"", ""PDE5A"", ""ITPR1"", ""CAMK2D"", ""CASQ2"", ""NFAT5"", ""INPP5A"", ""ATP2B4"", ""MCU"", ""DDAH1"", ""SLC8A1"", ""PLCG2"", ""PLN"", ""TMEM38B"", ""GUCY1A1"", ""KSR1"", ""GRIN2A"", ""GUCY1B1"", ""ITPR2"", ""SPPL3"", ""EGFR"", ""RAPGEF2"", ""CAP2"")"
"214","7154","7154","7154",NA,NA,"GOBP_SEQUESTERING_OF_CALCIUM_ION","GO:0051208","The process of binding or confining calcium ions such that they are separated from other components of a biological system. [GOC:ai]","GO:0051208","The process of binding or confining calcium ions such that they are separated from other components of a biological system. [GOC:ai]","GO:0051208","The process of binding or confining calcium ions such that they are separated from other components of a biological system. [GOC:ai]","GO:0051208","The process of binding or confining calcium ions such that they are separated from other components of a biological system. [GOC:ai]","4.87356122671145e-06","0.000259264261862508","0.610526878385931","0.542512822867937","3.31849129751865","79","c(""PDE4D"", ""DMD"", ""CACNA1C"", ""RYR2"", ""AKAP6"", ""JPH2"", ""ITPR1"", ""CAMK2D"", ""CASQ2"", ""SLC8A1"", ""PLCG2"", ""PLN"", ""TMEM38B"", ""PKD2"", ""ITPR2"")"
"215","7214","7214","7214",NA,NA,"GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION","GO:0007264","Any series of molecular signals in which a small monomeric GTPase relays one or more of the signals. [GOC:mah]","GO:0007264","Any series of molecular signals in which a small monomeric GTPase relays one or more of the signals. [GOC:mah]","GO:0007264","Any series of molecular signals in which a small monomeric GTPase relays one or more of the signals. [GOC:mah]","GO:0007264","Any series of molecular signals in which a small monomeric GTPase relays one or more of the signals. [GOC:mah]","3.17114252294085e-05","0.0012001391065009","0.557332238758646","0.325205843158571","2.11806994933703","362","c(""KALRN"", ""PLCE1"", ""TRIO"", ""EPS8"", ""DOCK10"", ""ARHGEF10L"", ""GARNL3"", ""ROCK1"", ""ARHGEF28"", ""CDH13"", ""NTN1"", ""SIPA1L1"", ""PREX2"", ""ARHGAP6"", ""COL1A2"", ""DOCK1"", ""ITGA3"", ""ARHGAP24"", ""RAP1A"", ""MAP4K4"", ""TIAM2"", ""ROCK2"", ""COL3A1"", ""ARHGAP10"", ""ERBIN"", ""MAPRE2"", ""IQSEC1"", ""KANK2"", ""NCKAP1"", ""STARD13"", ""PLD1"", ""DENND3"", ""RERG"", ""MYO9B"", ""KSR1"", ""RRAS2"", ""MYO9A"", ""CHN1"", ""BCL6"", ""DOCK11"", ""NOTCH2"", ""RIN2"", ""ITGAV"", ""RB1"", ""RASA1"", ""TGM2"", ""ITGB1"", ""FGD4"", ""WASF2"", ""RHEB"", ""FAM13B"", ""DOCK7"", ""DENND1A"", ""RAPGEF2"", 
""ARHGAP17"", ""RAP1B"", ""PRKD1"", ""PPP2CB"", ""SOS1"", ""ARHGAP23"", ""ARHGAP21"", ""BCR"", ""SOS2"", ""WASF1"", ""CBL"")"
"216","7229","7229","7229",NA,NA,"GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION","GO:0048659","The multiplication or reproduction of smooth muscle cells, resulting in the expansion of a cell population. [CL:0000192, GOC:ebc, PMID:1840698]","GO:0048659","The multiplication or reproduction of smooth muscle cells, resulting in the expansion of a cell population. [CL:0000192, GOC:ebc, PMID:1840698]","GO:0048659","The multiplication or reproduction of smooth muscle cells, resulting in the expansion of a cell population. [CL:0000192, GOC:ebc, PMID:1840698]","GO:0048659","The multiplication or reproduction of smooth muscle cells, resulting in the expansion of a cell population. [CL:0000192, GOC:ebc, PMID:1840698]","1.71740300959495e-05","0.000712090850816612","0.575610261071129","0.493884397498056","3.06335613002349","96","c(""PRKG1"", ""TPM1"", ""MAP3K5"", ""JAK2"", ""IGF1R"", ""FOXP1"", ""TCF7L2"", ""CDH13"", ""MYOCD"", ""CALCRL"", ""ELN"", ""CCN3"", ""MEF2C"", ""NOTCH3"", ""CNN1"", ""BMPR1A"", ""BMPR2"", ""THBS1"", ""MEF2D"", ""PDGFRB"", ""IL15"", ""PIK3CA"", ""XRCC5"", ""GNA13"", ""VIPR2"")"
