gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
SLC26A4-AS1,1.695500463,2.842429388,2.298910902,0.028385887,0.114646779,-3.700932999,NA,0.002739726
AC109460.2,1.829800444,2.993475468,2.298481366,0.028413278,0.114709214,-3.719448429,NA,0.010958904
DOK3,-1.478691728,4.688884598,-2.298519167,0.028410867,0.114709214,-3.726050781,Development (differentiation),0
FAM102B,-0.923772072,6.891055707,-2.298299942,0.028424855,0.114731858,-4.023063716,NA,0.073972603
PHF10,0.887187169,5.647168846,2.29761955,0.028468309,0.114859023,-3.995791231,NA,0.082191781
RSPH10B,2.143675423,2.730096741,2.2976431,0.028466804,0.114859023,-3.706471626,NA,0.005479452
LINC02811,1.908083493,3.278385682,2.2973934,0.028482766,0.114893238,-3.739861905,NA,0.008219178
AC116049.2,1.560175132,4.30736558,2.297275311,0.028490317,0.11489959,-3.846887977,NA,0.02739726
AL592156.2,1.373019656,4.737943506,2.297154706,0.028498031,0.114906597,-3.893238049,NA,0.038356164
LYNX1,1.808463518,2.992227528,2.296897962,0.02851446,0.114948729,-3.718823143,NA,0.005479452
AL645465.1,1.679730249,4.803550133,2.296729894,0.028525218,0.114967993,-3.908296498,NA,0.049315068
SMIM11B,1.897888136,2.794422495,2.296580651,0.028534775,0.114982405,-3.717965472,NA,0.005479452
AP000944.7,1.780540435,3.191845194,2.296215386,0.028558177,0.11505259,-3.7392035,NA,0.008219178
AC005580.1,1.949282494,3.663827857,2.295941628,0.028575728,0.115075067,-3.774157957,NA,0.016438356
ORC4,0.719341364,6.484680639,2.295945672,0.028575469,0.115075067,-4.162402722,NA,0.142465753
AL353135.2,1.965325324,2.787857102,2.295821535,0.02858343,0.115081978,-3.71204442,NA,0.005479452
KLK11,1.991452097,2.814708593,2.295648718,0.028594517,0.115102511,-3.712767976,Matrisome/cell adhesion/binding/signaling,0.005479452
AC017074.1,1.811211054,3.967895522,2.294978144,0.028637574,0.115205864,-3.825800636,NA,0.021917808
AC091729.3,1.896657238,2.702310628,2.294875619,0.028644163,0.115205864,-3.705803918,NA,0.002739726
AF233439.1,1.916643643,3.437013834,2.295130546,0.028627784,0.115205864,-3.759078073,NA,0.010958904
IRGQ,1.283092137,4.295001111,2.294948544,0.028639476,0.115205864,-3.860816313,NA,0.024657534
SLC2A4RG,1.640796808,4.015996092,2.294721071,0.028654097,0.115221712,-3.82424652,Transport,0.021917808
SYNJ2BP,1.038732547,4.473872204,2.294456643,0.0286711,0.115242062,-3.868470701,NA,0.030136986
TBC1D4,-1.266962038,6.892254327,-2.29445593,0.028671146,0.115242062,-4.046620954,NA,0.082191781
AC009315.1,1.907079039,4.242250511,2.293994357,0.028700849,0.115273806,-3.844928906,NA,0.02739726
AC011337.1,1.799875153,2.558823293,2.294023196,0.028698992,0.115273806,-3.702097286,NA,0.002739726
GLYCTK,1.695943404,2.813687169,2.293947743,0.02870385,0.115273806,-3.72110572,NA,0.005479452
LINC00870,1.928051848,2.926455252,2.294064797,0.028696314,0.115273806,-3.733165054,NA,0.008219178
MPP4,1.894388775,3.213736878,2.293867397,0.028709024,0.115273806,-3.741098062,NA,0.008219178
VSTM2L,1.745167578,3.072775198,2.293773016,0.028715102,0.115274137,-3.723021546,NA,0.005479452
CD99,0.687543803,6.704704098,2.293522939,0.028731214,0.115314737,-4.203946516,Matrisome/cell adhesion/binding/signaling,0.153424658
SMG7,0.699361102,6.712960894,2.293145787,0.028755528,0.115388233,-4.240718653,NA,0.136986301
AXL,-1.401150713,5.942560159,-2.292809485,0.028777224,0.115427109,-3.882865304,NA,0.02739726
OR2L2,1.437483913,3.225674728,2.292854383,0.028774327,0.115427109,-3.742666375,NA,0.008219178
AC008972.2,1.966353338,2.351363038,2.292634496,0.028788519,0.115429958,-3.690496605,NA,0
SELENOF,0.760190575,6.105836944,2.292612448,0.028789943,0.115429958,-4.102884611,Metabolism (other),0.095890411
AL356804.1,1.701581234,4.055535097,2.292403088,0.028803462,0.115460084,-3.852459619,NA,0.024657534
AC009720.1,1.925877496,3.037351304,2.292140403,0.028820433,0.11550403,-3.732825427,NA,0.005479452
AL596087.2,2.010580675,3.952453173,2.291575476,0.028856962,0.115625101,-3.836444383,NA,0.02739726
AL929091.1,2.020800679,2.728707359,2.291418921,0.028867092,0.115625101,-3.712278243,NA,0.002739726
C6orf120,1.777840932,2.787720236,2.291301378,0.0288747,0.115625101,-3.719564388,NA,0.005479452
F10,1.862628481,2.740391814,2.291321491,0.028873398,0.115625101,-3.713617616,NA,0.002739726
AL109936.6,2.258550352,2.789532854,2.290994089,0.028894598,0.115676941,-3.728911829,NA,0.005479452
NOX4,1.544844536,3.993607126,2.29082277,0.028905697,0.115676941,-3.818303186,Metabolism (other),0.019178082
WDR25,0.827003481,5.76950175,2.29084133,0.028904494,0.115676941,-4.026005472,NA,0.073972603
FBXO40,2.003278885,3.273280673,2.29065558,0.028916532,0.115696218,-3.765032495,NA,0.010958904
DHRS3,0.7265251,6.690496333,2.290432988,0.028930963,0.115729873,-4.188302206,NA,0.164383562
C1orf185,1.9014036,3.194671525,2.290259854,0.028942192,0.115750707,-3.746961183,NA,0.008219178
LINC01568,1.932398476,4.841971103,2.28990435,0.028965262,0.115794794,-3.951146385,NA,0.046575342
LINC02628,1.86074918,2.809459708,2.289975195,0.028960664,0.115794794,-3.717918504,NA,0.002739726
PGAM5,1.414457408,3.305001226,2.289613775,0.028984131,0.115846136,-3.751075361,Development (apoptosis),0.008219178
TOB1,1.394827687,5.239391841,2.289519999,0.028990223,0.1158464,-3.966888928,Development (apoptosis),0.052054795
AC073176.2,1.61665519,3.670051173,2.288774809,0.029038672,0.115881052,-3.787621042,NA,0.016438356
AC090772.3,1.84365103,2.577786252,2.288850981,0.029033716,0.115881052,-3.713800104,NA,0.002739726
AL450332.1,1.760121122,3.356047519,2.288765977,0.029039246,0.115881052,-3.761104089,NA,0.010958904
CHST8,1.85642062,4.02034061,2.289065648,0.029019754,0.115881052,-3.833367917,Metabolism (other),0.024657534
DRP2,1.644990217,2.817462969,2.289238139,0.029008539,0.115881052,-3.719080596,NA,0.002739726
LINC02128,1.831616234,2.924988746,2.288737684,0.029041087,0.115881052,-3.736696206,NA,0.005479452
TSBP1,1.778771295,3.856715237,2.2891184,0.029016324,0.115881052,-3.822621095,NA,0.019178082
AC005537.1,1.59622718,4.581304319,2.287020331,0.02915303,0.115883643,-3.8818162,NA,0.04109589
AC005899.6,1.715672827,2.72894926,2.284668533,0.029306958,0.115883643,-3.724473596,NA,0.002739726
AC009835.1,1.941952099,2.847945638,2.285489667,0.029253131,0.115883643,-3.740769666,NA,0.005479452
AC011290.1,1.880012402,2.836973663,2.287191798,0.029141835,0.115883643,-3.723540264,NA,0.002739726
AC016642.1,1.821171486,3.136955797,2.287328829,0.029132892,0.115883643,-3.755821189,NA,0.010958904
AC025627.1,1.612243268,3.650454775,2.287017772,0.029153197,0.115883643,-3.781704282,NA,0.016438356
AC026341.1,1.416785205,5.610105717,2.287240379,0.029138664,0.115883643,-4.03274892,NA,0.090410959
AC087645.2,1.821325744,2.922295108,2.288035701,0.029086798,0.115883643,-3.737366905,NA,0.005479452
AC093725.2,1.59482146,3.436505417,2.28544699,0.029255926,0.115883643,-3.779258285,NA,0.010958904
AC105389.3,1.672896427,3.160941337,2.284742181,0.029302127,0.115883643,-3.756328756,NA,0.008219178
AF241728.1,1.969079775,2.844963907,2.286489201,0.029187729,0.115883643,-3.730688419,NA,0.005479452
AL023755.1,1.609412471,3.363921207,2.286995827,0.02915463,0.115883643,-3.766206842,NA,0.008219178
AL137191.1,1.843883334,2.931521806,2.285706554,0.029238928,0.115883643,-3.742189577,NA,0.005479452
AP000779.1,1.624792055,3.237972132,2.287917363,0.02909451,0.115883643,-3.752225296,NA,0.008219178
ARHGEF10L,-1.909566846,7.013165302,-2.286431917,0.029191473,0.115883643,-3.980878403,NA,0.057534247
CAGE1,1.679624447,3.482265387,2.288355187,0.029065986,0.115883643,-3.770314058,NA,0.01369863
CCDC121,1.754036002,2.734365143,2.285555628,0.029248811,0.115883643,-3.724384153,NA,0.002739726
CES5A,1.743725999,3.714876613,2.285555306,0.029248832,0.115883643,-3.794268692,NA,0.021917808
CYP3A7,1.948386808,2.872933398,2.286906569,0.029160459,0.115883643,-3.738670864,NA,0.005479452
DST,-0.938538482,8.410553236,-2.287339374,0.029132204,0.115883643,-4.349580951,NA,0.21369863
ITGB5,-1.374495686,6.556685404,-2.284942024,0.02928902,0.115883643,-3.980277821,Matrisome/cell adhesion/binding/signaling,0.063013699
KCTD9,0.907946729,5.390605294,2.288164341,0.029078416,0.115883643,-3.98109237,NA,0.057534247
LINC00903,2.077995983,2.647997819,2.285729143,0.029237449,0.115883643,-3.721220093,NA,0.002739726
