gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
SLC35F6,-1.470049784,2.661349859,-8.43630188,1.76E-09,3.06E-07,11.67954432,Transport,0.012440595
DYNC1H1,-0.675492901,7.07631189,-8.43179952,1.78E-09,3.08E-07,11.59692539,Cilia,0.259220899
ACTR2,-0.809540819,6.030934835,-8.42495385,1.82E-09,3.11E-07,11.64826096,NA,0.138910024
MTRNR2L12,-3.578681889,9.276446557,-8.423240328,1.82E-09,3.11E-07,11.50172234,NA,0.190194118
RPS27A,-1.646926451,5.013425084,-8.409164966,1.89E-09,3.21E-07,11.66157583,NA,0.052339732
MSR1,-2.303507842,2.94349964,-8.399034368,1.94E-09,3.26E-07,11.58826196,NA,0.009540578
PEA15,-1.835987071,1.819465155,-8.398316633,1.95E-09,3.26E-07,11.47248999,Development (apoptosis),0.005963359
RBM15B,-1.475629565,2.936362876,-8.393371937,1.97E-09,3.28E-07,11.60031242,NA,0.014137584
TMEM230,-1.164362056,5.766403128,-8.392360913,1.98E-09,3.28E-07,11.58411446,NA,0.105197325
CRISPLD2,-1.848554882,2.686416518,-8.386711929,2.00E-09,3.30E-07,11.54866105,NA,0.008831508
FURIN,-1.589864126,2.951415646,-8.386133544,2.01E-09,3.30E-07,11.58209384,NA,0.013802966
CERS2,-1.349331271,3.812872984,-8.382152716,2.03E-09,3.31E-07,11.60606283,NA,0.030338641
MTRNR2L6,-3.123692467,1.036096547,-8.377534687,2.05E-09,3.32E-07,11.06067925,NA,0.002254684
PEBP1,-2.220219185,7.053776063,-8.377547264,2.05E-09,3.32E-07,11.4902323,NA,0.152107492
EEF2,-2.674242603,6.259056615,-8.368402476,2.10E-09,3.36E-07,11.52473114,NA,0.091143395
STC1,-2.960346241,1.607099597,-8.367878216,2.10E-09,3.36E-07,11.19635738,NA,0.002975704
MT-ATP6,-4.968160416,9.315294895,-8.357083013,2.16E-09,3.44E-07,11.38197573,NA,0.062457924
ORMDL3,-1.713222822,3.305238007,-8.353529646,2.18E-09,3.46E-07,11.51736527,Metabolism or Transport (lipid),0.018392004
B2M,-2.95261889,6.55266864,-8.348648735,2.21E-09,3.46E-07,11.4630609,Inflammation/Immune/Stress/Toxic/Detox,0.086972629
CDC42,-1.115473389,5.653995039,-8.349063105,2.21E-09,3.46E-07,11.47993852,NA,0.109981556
AL807742.1,-1.79131195,2.4579865,-8.343795429,2.24E-09,3.47E-07,11.42011359,NA,0.00821406
TAFA4,-2.202034105,1.035389213,-8.344693503,2.23E-09,3.47E-07,11.1145827,NA,0.002421992
YWHAB,-1.36903791,5.03506721,-8.339088472,2.27E-09,3.50E-07,11.48110885,Development (apoptosis),0.063465759
