"","X.2","X.1","X","show","Aggregated","pathway","gs_number.x","gs_description.x","gs_number.y","gs_description.y","gs_number.x.x","gs_description.x.x","gs_number.y.y","gs_description.y.y","pval","padj","log2err","ES","NES","size","leadingEdge"
"24","572","572","572",NA,NA,"GOBP_ANION_TRANSMEMBRANE_TRANSPORT","GO:0098656","The process in which an anion is transported across a membrane. [GOC:dos, GOC:vw]","GO:0098656","The process in which an anion is transported across a membrane. [GOC:dos, GOC:vw]","GO:0098656","The process in which an anion is transported across a membrane. [GOC:dos, GOC:vw]","GO:0098656","The process in which an anion is transported across a membrane. [GOC:dos, GOC:vw]","8.98423051178885e-07","0.000337747172373182","0.659444398037935","0.519828213902164","1.98604087219617","151","c(""SLC24A4"", ""SLC4A10"", ""SLC16A12"", ""SLC23A2"", ""SLC13A4"", ""SLC4A5"", ""SLC20A2"", ""ABCC5"", ""ABCC4"", ""SLC15A4"", ""SLC1A3"", ""SLC12A2"", ""SLC6A20"", ""SLC4A4"", ""SLC1A1"", ""ABCC1"", ""SLC26A3"", ""SLC5A5"", ""SLC9C2"", ""PRNP"", ""SLC7A8"", ""SLC22A8"", ""SLC25A18"", ""SLC7A11"", ""SLC25A6"", ""ANKH"", ""FOLR1"", ""SLC27A1"", ""ANO5"", ""GJA1"", ""SLC9A9"", ""ANO3"", ""CLCN7"", ""GABRA3"", ""SLC19A1"", ""SLC4A2"", ""PSEN1"", ""SLC7A1"", ""SLC1A2"", ""SLC13A3"", ""SLC24A3"", ""ABCB1"", ""ANO4"", ""GABRB3"", ""SLC16A1"", ""LRRC8C"")"
"25","573","573","573",NA,NA,"GOBP_ANION_TRANSPORT","GO:0006820","The directed movement of anions, atoms or small molecules with a net negative charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]","GO:0006820","The directed movement of anions, atoms or small molecules with a net negative charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]","GO:0006820","The directed movement of anions, atoms or small molecules with a net negative charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]","GO:0006820","The directed movement of anions, atoms or small molecules with a net negative charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]","1.00731301065996e-05","0.00202865645253982","0.593325476396405","0.429633158307773","1.68272504812237","275","c(""CLIC6"", ""SLC24A4"", ""SLC4A10"", ""SLC16A12"", ""SLC23A2"", ""SLC13A4"", ""SLC4A5"", ""SLC20A2"", ""ABCC5"", ""ABCC4"", ""SLC15A4"", ""ABCC9"", ""SLC1A3"", ""SLC16A6"", ""CA2"", ""SLC12A2"", ""SLC6A20"", ""SLC4A4"", ""SLC1A1"", ""SERINC5"", ""ABCC1"", ""PSAP"", ""ABAT"", ""SLC26A3"", ""GRM7"", ""SLC5A5"", ""SLC7A6"", ""PLA2G5"", ""OSTM1"", ""SLC9C2"", ""PRNP"", ""SLC7A8"", ""SLC22A8"", ""SLC25A18"", ""IP6K2"", ""SLC7A11"", ""SLC25A6"", ""SLCO1C1"", ""ANKH"", ""FOLR1"", ""SLC27A1"", ""ANO5"", ""GJA1"", ""SLC9A9"", ""ANO3"", ""CLCN7"", ""GABRA3"", ""SLC19A1"", ""SLCO1B3"", ""SLC4A2"", ""PSEN1"", 
""SNCA"", ""KCNQ1"", ""SLC7A1"", ""SLC39A14"", ""SLC1A2"", ""FXYD1"", ""SLC13A3"", ""SLC16A9"", ""SLC24A3"", ""ABCB1"", ""SFXN5"", ""ANO4"", ""GABRB3"", ""SLC27A6"", ""SLC16A1"", ""MGST1"", ""STC1"", ""LRRC8C"", ""MAP2K6"", ""NTRK2"", ""ANO2"", ""STXBP1"", ""SLC26A2"", ""PDPN"", ""SLC9A3R1"", ""SLC2A1"", ""SLC11A1"", ""ABCG2"", ""SLC25A29"", ""SLC35C2"", ""MPC1"", ""GABRB2"", ""GIPC1"", ""PLA2G12A"", ""SLC38A1"", ""SLC19A2"")"
"26","3797","3797","3797",NA,NA,"GOBP_NERVOUS_SYSTEM_PROCESS","GO:0050877","A organ system process carried out by any of the organs or tissues of neurological system. [GOC:ai, GOC:mtg_cardio]","GO:0050877","A organ system process carried out by any of the organs or tissues of neurological system. [GOC:ai, GOC:mtg_cardio]","GO:0050877","A organ system process carried out by any of the organs or tissues of neurological system. [GOC:ai, GOC:mtg_cardio]","GO:0050877","A organ system process carried out by any of the organs or tissues of neurological system. [GOC:ai, GOC:mtg_cardio]","2.47137074148311e-05","0.00387112766978423","0.575610261071129","0.373059120578784","1.48822068106319","532","c(""TRPM3"", ""HTR2C"", ""SHANK2"", ""DNAH11"", ""CEMIP"", ""SLC24A4"", ""ATP2B2"", ""SLC4A10"", ""ABCA4"", ""CFAP54"", ""CFAP43"", ""CUX2"", ""ADGRV1"", ""GRM8"", ""NLGN1"", ""EYA1"", ""TMEM108"", ""ABLIM1"", ""INSR"", ""DNAH9"", ""CPEB3"", ""SGK1"", ""NRXN3"", ""SPAG16"", ""COL4A3"", ""HOMER2"", ""RBFOX1"", ""RPGR"", ""CSMD1"", ""EFEMP1"", ""LAMC3"", ""SOD2"", ""DCDC2"", ""B2M"", ""TIMP3"", ""RETREG1"", ""LMX1A"", ""SLC1A3"", ""JHY"", ""CTNNA2"", ""CLDN5"", ""PPP1R1B"", ""NRXN1"", ""GPR155"", ""SLC1A1"", ""CFAP221"", ""COL11A1"", ""ABAT"", ""WASF3"", ""MFRP"", ""SERPINF1"", ""GRM7"", ""CCDC39"", ""ATXN1"", 
""CFAP69"", ""DHRS3"", ""TUSC3"", ""FABP5"", ""WHRN"", ""PRNP"", ""SHISA9"", ""USP53"", ""USH2A"", ""CNTNAP2"", ""DLGAP1"", ""STAC"", ""MYH14"", ""CDH3"", ""PCDH15"", ""SOBP"", ""SLC7A11"", ""MBP"", ""PAIP2"", ""LPIN1"", ""EYS"", ""SPTBN4"", ""CDC14A"", ""WDR19"", ""ANK3"", ""LRAT"", ""CHRNA7"", ""PITPNA"", ""RCAN1"", ""PTK2B"", ""NLGN4Y"", ""BBS9"", ""KCNE1"", ""GABRA3"", ""DLGAP2"", ""PSEN1"", ""SHISA6"", ""SNCA"", ""SYNJ1"", ""CACNA1D"", ""KIFC3"", ""PRKAR1B"", ""DAW1"", ""KCNQ1"", ""C5AR1"", ""RDH10"", ""LEF1"", ""TMC1"", ""DDHD2"", ""MYO7A"", ""SPART"", ""RIMS2"", ""CHD7"", ""FAM107A"", ""GNAL"", ""RIPOR2"", 
""PRKN"", ""GABRB3"", ""RGS9"", ""PTN"", ""ATP8A1"", ""TLR2"", ""LHFPL3"", ""ABCA7"", ""NTRK2"", ""MAPT"", ""SPATA7"", ""PIEZO2"", ""FAM161A"", ""TMEM98"", ""RIMS1"", ""PTCHD1"", ""PRKCZ"", ""RPS6KA2"", ""MARVELD2"", ""NLGN4X"", ""ASIC2"", ""BBS4"", ""BRINP1"", ""GNAS"", ""SLC9A3R1"", ""MYO3B"", ""GCH1"", ""CNTN5"", ""TSC1"", ""HERC1"", ""KCNK2"", ""NRCAM"", ""APP"", ""TTC8"", ""EPHB2"", ""PKD1L3"", ""TMEM150C"", ""DGCR2"", ""CRB1"", ""TGFBI"", ""APOE"", ""GABRB2"", ""CTSC"")"
"27","7771","7771","7771",NA,NA,"GOCC_9PLUS0_NON_MOTILE_CILIUM","GO:0097731","A non-motile cilium where the axoneme has a ring of nine outer microtubule doublets but no central microtubules (and is therefore called a 9+0 axoneme). [GOC:cilia, PMID:22118931]","GO:0097731","A non-motile cilium where the axoneme has a ring of nine outer microtubule doublets but no central microtubules (and is therefore called a 9+0 axoneme). [GOC:cilia, PMID:22118931]","GO:0097731","A non-motile cilium where the axoneme has a ring of nine outer microtubule doublets but no central microtubules (and is therefore called a 9+0 axoneme). [GOC:cilia, PMID:22118931]","GO:0097731","A non-motile cilium where the axoneme has a ring of nine outer microtubule doublets but no central microtubules (and is therefore called a 9+0 axoneme). [GOC:cilia, PMID:22118931]","3.90076867104672e-05","0.0056401114194955","0.557332238758646","0.559928760332425","2.05359169887441","72","c(""SHANK2"", ""SLC24A4"", ""ABCA4"", ""MYRIP"", ""RPGR"", ""BSG"", ""NPHP1"", ""DHRS3"", ""WHRN"", ""MAK"", ""USH2A"", ""PCDH15"", ""TTLL4"", ""EYS"", ""WDR19"", ""IFT80"", ""LCA5"", ""C4orf47"", ""SMO"", ""MYO7A"", ""SPATA7"", ""FAM161A"", ""KIAA1549"", ""IFT57"", ""BBS4"", ""CERKL"", ""TTC8"", ""RPGRIP1L"", ""CRB1"", ""NXNL1"", ""SDCCAG8"", ""RP1"", ""KIF17"", ""CDHR1"", ""CNGB3"", ""SEPTIN2"", ""GRK4"", ""IFT122"")"
"28","7799","7799","7799",NA,NA,"GOCC_APICAL_PART_OF_CELL","GO:0045177","The region of a polarized cell that forms a tip or is distal to a base. For example, in a polarized epithelial cell, the apical region has an exposed surface and lies opposite to the basal lamina that separates the epithelium from other tissue. [GOC:mah, ISBN:0815316194]","GO:0045177","The region of a polarized cell that forms a tip or is distal to a base. For example, in a polarized epithelial cell, the apical region has an exposed surface and lies opposite to the basal lamina that separates the epithelium from other tissue. [GOC:mah, ISBN:0815316194]","GO:0045177","The region of a polarized cell that forms a tip or is distal to a base. For example, in a polarized epithelial cell, the apical region has an exposed surface and lies opposite to the basal lamina that separates the epithelium from other tissue. [GOC:mah, ISBN:0815316194]","GO:0045177","The region of a polarized cell that forms a tip or is distal to a base. For example, in a polarized epithelial cell, the apical region has an exposed surface and lies opposite to the basal lamina that separates the epithelium from other tissue. [GOC:mah, ISBN:0815316194]","2.41552115631034e-05","0.00387112766978423","0.575610261071129","0.440302408059486","1.71403099077387","240","c(""SHANK2"", ""SLC24A4"", ""ATP2B2"", ""STK39"", ""SLC4A10"", ""TRPV4"", ""SLC23A2"", ""EZR"", ""SLC4A5"", ""PTH1R"", ""HOMER2"", ""ABCC5"", ""HVCN1"", ""PATJ"", ""ABCC4"", ""DYNC2H1"", ""EPB41L4B"", ""CA2"", ""SLC12A2"", ""SLC6A20"", ""SCNN1A"", ""CNKSR3"", ""SLC1A1"", ""AQP1"", ""ABCC1"", ""MFRP"", ""SLC26A3"", ""DDR2"", ""ECRG4"", ""SIPA1L3"", ""KCNK1"", ""SLC7A8"", ""OCLN"", ""MFSD4B"", ""USH2A"", ""SLC22A8"", ""ADGRF5"", ""RDX"", ""SLC7A11"", ""MYO5B"", ""FOLR1"", ""SHROOM2"", ""GJA1"", ""WDPCP"", ""KCNE1"", ""SLC19A1"", ""SLC4A2"", ""PSEN1"", ""KCNQ1"", ""C5AR1"", ""ATP1B1"", ""SLC7A1"", ""SLC39A14"", 
""FLOT2"", ""MYO7A"", ""FXYD1"", ""CDH2"", ""RAB17"", ""DLL1"", ""ABCB1"", ""RIPOR2"", ""ZMYND10"", ""KL"", ""SLC29A4"", ""SLC16A1"", ""STC1"", ""ENPEP"", ""PCM1"", ""ATP6V1A"", ""SPTBN2"", ""PTPRO"", ""PRKCZ"", ""MARVELD2"", ""CIB1"", ""SHROOM3"", ""SLC26A2"", ""PRKCI"", ""GNAS"", ""PDPN"", ""SLC9A3R1"", ""SLC2A1"", ""DYNC2LI1"", ""AJAP1"", ""KCNK2"", ""ANK2"", ""APP"", ""ABCG2"", ""FAT1"", ""NF2"", ""VCAM1"", ""ATP6AP2"", ""SLC38A1"", ""MREG"", ""PODXL"", ""LMO7"")"
"29","7800","7800","7800",NA,NA,"GOCC_APICAL_PLASMA_MEMBRANE","GO:0016324","The region of the plasma membrane located at the apical end of the cell. [GOC:curators]","GO:0016324","The region of the plasma membrane located at the apical end of the cell. [GOC:curators]","GO:0016324","The region of the plasma membrane located at the apical end of the cell. [GOC:curators]","GO:0016324","The region of the plasma membrane located at the apical end of the cell. [GOC:curators]","1.29908232832224e-05","0.00236307266109972","0.593325476396405","0.45927500111732","1.77269044290525","200","c(""SHANK2"", ""SLC24A4"", ""ATP2B2"", ""STK39"", ""SLC4A10"", ""TRPV4"", ""SLC23A2"", ""EZR"", ""SLC4A5"", ""PTH1R"", ""ABCC5"", ""HVCN1"", ""PATJ"", ""ABCC4"", ""SLC12A2"", ""SLC6A20"", ""SCNN1A"", ""CNKSR3"", ""SLC1A1"", ""AQP1"", ""ABCC1"", ""MFRP"", ""SLC26A3"", ""DDR2"", ""ECRG4"", ""SIPA1L3"", ""KCNK1"", ""SLC7A8"", ""OCLN"", ""MFSD4B"", ""USH2A"", ""SLC22A8"", ""RDX"", ""FOLR1"", ""SHROOM2"", ""GJA1"", ""WDPCP"", ""KCNE1"", ""SLC19A1"", ""SLC4A2"", ""PSEN1"", ""KCNQ1"", ""ATP1B1"", ""SLC7A1"", ""SLC39A14"", ""FLOT2"", ""MYO7A"", ""FXYD1"", ""CDH2"", ""RAB17"", ""DLL1"", ""ABCB1"", ""RIPOR2"", 
""ZMYND10"", ""KL"", ""SLC29A4"", ""SLC16A1"", ""STC1"", ""ENPEP"", ""ATP6V1A"", ""SPTBN2"", ""PTPRO"", ""PRKCZ"", ""MARVELD2"", ""CIB1"", ""SHROOM3"", ""SLC26A2"", ""PRKCI"", ""GNAS"", ""PDPN"", ""SLC9A3R1"", ""SLC2A1"", ""AJAP1"", ""KCNK2"", ""ANK2"", ""ABCG2"", ""FAT1"", ""ATP6AP2"", ""SLC38A1"", ""MREG"", ""PODXL"", ""LMO7"")"
"30","7831","7831","7831",NA,NA,"GOCC_BASAL_PART_OF_CELL","GO:0045178","The region of a cell situated near the base. For example, in a polarized epithelial cell, the basal surface rests on the basal lamina that separates the epithelium from other tissue. [GOC:mah, ISBN:0815316194]","GO:0045178","The region of a cell situated near the base. For example, in a polarized epithelial cell, the basal surface rests on the basal lamina that separates the epithelium from other tissue. [GOC:mah, ISBN:0815316194]","GO:0045178","The region of a cell situated near the base. For example, in a polarized epithelial cell, the basal surface rests on the basal lamina that separates the epithelium from other tissue. [GOC:mah, ISBN:0815316194]","GO:0045178","The region of a cell situated near the base. For example, in a polarized epithelial cell, the basal surface rests on the basal lamina that separates the epithelium from other tissue. [GOC:mah, ISBN:0815316194]","2.44344594715987e-05","0.00387112766978423","0.575610261071129","0.471483379630527","1.8067172707427","169","c(""ATP2B2"", ""STK39"", ""SLC4A10"", ""SLC16A10"", ""SLC16A12"", ""SLC23A2"", ""ABCA8"", ""EZR"", ""PTH1R"", ""ABCC5"", ""ABCC4"", ""LEPR"", ""SLC1A3"", ""SLC12A2"", ""MAP7"", ""SLC4A4"", ""FRMPD2"", ""AQP1"", ""ABCC1"", ""BSG"", ""SLC7A6"", ""B4GALT1"", ""ITGA9"", ""STX2"", ""CLDN11"", ""SLC7A8"", ""SLC22A8"", ""MET"", ""SLCO1C1"", ""FOLR1"", ""SLC27A1"", ""ANK3"", ""SLC19A1"", ""SLCO1B3"", ""SLC4A2"", ""TFRC"", ""KCNQ1"", ""C5AR1"", ""ATP1B1"", ""SLC7A1"", ""SLC39A14"", ""FLOT2"", ""CDH2"", ""SLC13A3"", ""RAB17"", ""DSP"", ""SLC41A1"", ""SLC29A4"", ""SLC16A1"", ""ITGB4"", ""LDLRAP1"", ""TGFA"", 
""MARVELD2"", ""DOCK7"", ""PDPN"", ""SLC2A1"", ""AJAP1"", ""ANK2"", ""CXADR"", ""PRCP"", ""EPB41"", ""DISP1"", ""SLC38A1"", ""LRRC7"")"
"31","7834","7834","7834",NA,NA,"GOCC_BASOLATERAL_PLASMA_MEMBRANE","GO:0016323","The region of the plasma membrane that includes the basal end and sides of the cell. Often used in reference to animal polarized epithelial membranes, where the basal membrane is the part attached to the extracellular matrix, or in plant cells, where the basal membrane is defined with respect to the zygotic axis. [GOC:go_curators]","GO:0016323","The region of the plasma membrane that includes the basal end and sides of the cell. Often used in reference to animal polarized epithelial membranes, where the basal membrane is the part attached to the extracellular matrix, or in plant cells, where the basal membrane is defined with respect to the zygotic axis. [GOC:go_curators]","GO:0016323","The region of the plasma membrane that includes the basal end and sides of the cell. Often used in reference to animal polarized epithelial membranes, where the basal membrane is the part attached to the extracellular matrix, or in plant cells, where the basal membrane is defined with respect to the zygotic axis. [GOC:go_curators]","GO:0016323","The region of the plasma membrane that includes the basal end and sides of the cell. Often used in reference to animal polarized epithelial membranes, where the basal membrane is the part attached to the extracellular matrix, or in plant cells, where the basal membrane is defined with respect to the zygotic axis. [GOC:go_curators]","2.44344594715987e-05","0.00387112766978423","0.575610261071129","0.49394447636103","1.8750712992084","143","c(""ATP2B2"", ""STK39"", ""SLC4A10"", ""SLC16A10"", ""SLC16A12"", ""SLC23A2"", ""ABCA8"", ""EZR"", ""PTH1R"", ""ABCC5"", ""ABCC4"", ""LEPR"", ""SLC12A2"", ""MAP7"", ""SLC4A4"", ""FRMPD2"", ""AQP1"", ""ABCC1"", ""BSG"", ""SLC7A6"", ""B4GALT1"", ""STX2"", ""SLC7A8"", ""SLC22A8"", ""SLCO1C1"", ""FOLR1"", ""ANK3"", ""SLC19A1"", ""SLCO1B3"", ""SLC4A2"", ""TFRC"", ""KCNQ1"", ""C5AR1"", ""ATP1B1"", ""SLC7A1"", ""SLC39A14"", ""FLOT2"", ""CDH2"", ""SLC13A3"", ""RAB17"", ""DSP"", ""SLC41A1"", ""SLC29A4"", ""SLC16A1"", ""TGFA"", ""MARVELD2"", ""PDPN"", ""SLC2A1"", ""AJAP1"", ""ANK2"", ""CXADR"", ""EPB41"", ""DISP1"", 
""SLC38A1"", ""LRRC7"")"
"32","8775","8775","8775",NA,NA,"GOMF_ACTIVE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GO:0022853","Enables the transfer of an ion from one side of a membrane to the other up the solute's concentration gradient. This is carried out by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction. [GOC:mtg_transport, ISBN:0815340729]","GO:0022853","Enables the transfer of an ion from one side of a membrane to the other up the solute's concentration gradient. This is carried out by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction. [GOC:mtg_transport, ISBN:0815340729]","GO:0022853","Enables the transfer of an ion from one side of a membrane to the other up the solute's concentration gradient. This is carried out by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction. [GOC:mtg_transport, ISBN:0815340729]","GO:0022853","Enables the transfer of an ion from one side of a membrane to the other up the solute's concentration gradient. This is carried out by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction. [GOC:mtg_transport, ISBN:0815340729]","3.76752604291461e-06","0.00106225396779977","0.627256739718528","0.497281803435622","1.90214071139853","156","c(""SLC24A4"", ""ATP2B2"", ""SLC4A10"", ""SLC23A2"", ""SLC13A4"", ""SLC4A5"", ""ATP13A5"", ""SLC20A2"", ""ABCC5"", ""SLC2A13"", ""ABCC4"", ""ATP2B3"", ""SLC15A4"", ""ABCC9"", ""SLC1A3"", ""SLC12A2"", ""SLC6A20"", ""ATP13A4"", ""SLC4A4"", ""SLC1A1"", ""ABCC1"", ""SLC28A3"", ""SLC26A3"", ""SLC5A5"", ""SLC9C2"", ""SLC47A2"", ""SLC22A8"", ""SLC25A18"", ""SLC7A11"", ""SLC25A6"", ""SLCO1C1"", ""SLC9A9"", ""CLCN7"", ""SLC19A1"", ""SLCO1B3"", ""SLC4A2"", ""SLC5A3"", ""ATP1B1"", ""SLC39A14"", ""SLC1A2"", ""SLC13A3"", ""MT-CO3"", ""SLC24A3"", ""SLC41A1"", ""COX8A"")"
"33","8776","8776","8776",NA,NA,"GOMF_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GO:0022804","Enables the transfer of a specific substance or related group of substances from one side of a membrane to the other, up the solute's concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction. [GOC:mtg_transport, ISBN:0815340729]","GO:0022804","Enables the transfer of a specific substance or related group of substances from one side of a membrane to the other, up the solute's concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction. [GOC:mtg_transport, ISBN:0815340729]","GO:0022804","Enables the transfer of a specific substance or related group of substances from one side of a membrane to the other, up the solute's concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction. [GOC:mtg_transport, ISBN:0815340729]","GO:0022804","Enables the transfer of a specific substance or related group of substances from one side of a membrane to the other, up the solute's concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction. [GOC:mtg_transport, ISBN:0815340729]","2.77473737954121e-07","0.00014224312802939","0.674962860011025","0.463780321511529","1.81406357797434","259","c(""SLC24A4"", ""ATP2B2"", ""SLC4A10"", ""ABCA4"", ""SLC16A10"", ""SLC16A12"", ""SLC23A2"", ""SLC13A4"", ""ABCA8"", ""ABCA9"", ""SLC4A5"", ""ATP13A5"", ""SLC20A2"", ""ABCC5"", ""SLC2A13"", ""ABCC4"", ""ATP2B3"", ""SLC15A4"", ""ABCA6"", ""ABCC9"", ""SLC1A3"", ""ABCG1"", ""SLC16A6"", ""SLC12A2"", ""SLC6A20"", ""ABCA10"", ""ATP13A4"", ""SLC4A4"", ""SLC1A1"", ""ABCC1"", ""SLC28A3"", ""SLC26A3"", ""SLC5A5"", ""SLC7A6"", ""SLC9C2"", ""SLC47A2"", ""SLC7A8"", ""MFSD4B"", ""SLC22A8"", ""SLC25A18"", ""ABCB8"", ""SLC7A11"", ""SLC25A6"", ""SLCO1C1"", ""ANKH"", ""SLC9A9"", ""CLCN7"", ""SLC19A1"", ""SLCO1B3"", 
""SLC4A2"", ""SLC5A3"", ""ATP1B1"", ""SLC39A14"", ""SLC1A2"", ""NDUFS3"", ""SLC13A3"", ""MT-CO3"", ""SLC16A9"", ""SLC24A3"", ""ABCB1"", ""SLC41A1"", ""COX8A"", ""SLC29A4"", ""SLC16A1"", ""NDUFA5"", ""ATP8A1"", ""MT-CO2"", ""ABCA7"")"
"34","8848","8848","8848",NA,NA,"GOMF_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GO:0008509","Enables the transfer of a negatively charged ion from one side of a membrane to the other. [GOC:dgf, GOC:mtg_transport, ISBN:0815340729]","GO:0008509","Enables the transfer of a negatively charged ion from one side of a membrane to the other. [GOC:dgf, GOC:mtg_transport, ISBN:0815340729]","GO:0008509","Enables the transfer of a negatively charged ion from one side of a membrane to the other. [GOC:dgf, GOC:mtg_transport, ISBN:0815340729]","GO:0008509","Enables the transfer of a negatively charged ion from one side of a membrane to the other. [GOC:dgf, GOC:mtg_transport, ISBN:0815340729]","9.79525512310821e-06","0.00202865645253982","0.593325476396405","0.474536585705351","1.82244033536485","179","c(""CLIC6"", ""SLC24A4"", ""SLC4A10"", ""SLC16A12"", ""SLC23A2"", ""SLC13A4"", ""SLC4A5"", ""ABCC5"", ""ABCC4"", ""OCA2"", ""SLC15A4"", ""ABCC9"", ""SLC1A3"", ""SLC12A2"", ""SLC6A20"", ""SLC4A4"", ""SLC1A1"", ""SERINC5"", ""ABCC1"", ""SLC26A3"", ""SLC5A5"", ""SLC9C2"", ""SLC7A8"", ""SLC22A8"", ""SLC25A18"", ""SLC7A11"", ""SLC25A6"", ""SLCO1C1"", ""ANKH"", ""SLC27A1"", ""ANO5"", ""GJA1"", ""SLC9A9"", ""ANO3"", ""CLCN7"", ""GABRA3"", ""SLC19A1"", ""SLCO1B3"", ""SLC4A2"", ""SLC7A1"", ""SLC39A14"", ""SLC1A2"", ""FXYD1"", ""SLC13A3"", ""SLC24A3"", ""SFXN5"", ""ANO4"", ""GABRB3"", ""SLC27A6"", ""SLC16A1"", 
""LRRC8C"", ""ANO2"", ""SLC26A2"", ""PDPN"", ""SLC9A3R1"", ""SLC2A1"", ""ABCG2"", ""SLC25A29"", ""MPC1"", ""GABRB2"", ""SLC38A1"", ""SLC19A2"")"
"35","9601","9601","9601",NA,NA,"GOMF_MINUS_END_DIRECTED_MICROTUBULE_MOTOR_ACTIVITY","GO:0008569","A motor activity that generates movement along a microtubule toward the minus end, driven by ATP hydrolysis. [GOC:mah, GOC:vw, PMID:15659646, PMID:32842864]","GO:0008569","A motor activity that generates movement along a microtubule toward the minus end, driven by ATP hydrolysis. [GOC:mah, GOC:vw, PMID:15659646, PMID:32842864]","GO:0008569","A motor activity that generates movement along a microtubule toward the minus end, driven by ATP hydrolysis. [GOC:mah, GOC:vw, PMID:15659646, PMID:32842864]","GO:0008569","A motor activity that generates movement along a microtubule toward the minus end, driven by ATP hydrolysis. [GOC:mah, GOC:vw, PMID:15659646, PMID:32842864]","7.43332459996087e-06","0.00167666069676717","0.610526878385931","0.821560556482559","2.56638278208746","17","c(""DNAH11"", ""DNAH6"", ""DNAH7"", ""DNAH14"", ""DNAH9"", ""DNAH5"", ""DNAH12"", ""DYNC2H1"", ""DNAH3"", ""DNAH2"", ""KIFC3"")"
"36","9749","9749","9749",NA,NA,"GOMF_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GO:0005342","Enables the transfer of organic acids from one side of a membrane to the other. Organic acids are acidic compound containing carbon in covalent linkage. [ISBN:0198506732]","GO:0005342","Enables the transfer of organic acids from one side of a membrane to the other. Organic acids are acidic compound containing carbon in covalent linkage. [ISBN:0198506732]","GO:0005342","Enables the transfer of organic acids from one side of a membrane to the other. Organic acids are acidic compound containing carbon in covalent linkage. [ISBN:0198506732]","GO:0005342","Enables the transfer of organic acids from one side of a membrane to the other. Organic acids are acidic compound containing carbon in covalent linkage. [ISBN:0198506732]","4.66617919672025e-06","0.00119602656774116","0.610526878385931","0.553514305815166","2.06084023116632","94","c(""SLC16A10"", ""SLC16A12"", ""SLC23A2"", ""ABCC4"", ""OCA2"", ""SLC15A4"", ""SLC1A3"", ""SLC16A6"", ""SLC6A20"", ""SLC1A1"", ""SERINC5"", ""ABCC1"", ""SLC26A3"", ""SLC7A6"", ""SLC7A8"", ""SLC25A18"", ""SLC7A11"", ""SLCO1C1"", ""SLC27A1"", ""SLC19A1"", ""SLCO1B3"", ""SLC7A1"", ""SLC1A2"", ""SLC13A3"", ""SLC16A9"", ""ABCB1"", ""SFXN5"", ""SLC27A6"", ""SLC29A4"", ""SLC16A1"", ""SLC26A2"", ""PDPN"", ""SLC9A3R1"", ""ABCG2"", ""SLC25A29"", ""MPC1"", ""SLC38A1"", ""SLC19A2"", ""SLC27A2"")"
