gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
AP4M1,-0.257811894,3.199509763,-1.780749524,0.082248091,0.098571541,-5.763526403,Transport,0.021627878
FAN1,0.126864815,5.646079116,1.780504227,0.082288787,0.09861655,-6.247708103,NA,0.117441497
AC017074.2,-0.748974065,-1.255374946,-1.780451452,0.082297545,0.098623283,-5.047061461,NA,0.000883123
TENM4,-0.265178051,6.711853898,-1.78014323,0.082348708,0.09868083,-6.439141877,Development (differentiation),0.147143392
FAM86C1,-0.378296134,0.924729288,-1.779942714,0.082382008,0.098716967,-5.381043255,NA,0.004294873
SLC25A39,0.40909875,3.571040821,1.779248636,0.082497359,0.098851419,-5.856613164,Transport,0.042162201
COX18,0.381635027,3.383871759,1.779217346,0.082502562,0.098853883,-5.821527225,NA,0.036585766
AL357552.2,-0.657491837,-0.759353601,-1.779031066,0.082533546,0.098887234,-5.117461785,NA,0.001153924
RP9,-0.227114125,3.809485536,-1.778255359,0.082662671,0.099038167,-5.877697734,NA,0.029255159
AC130343.1,-0.636993211,-1.03831673,-1.778124757,0.082684428,0.099060455,-5.125207971,NA,0.000798605
PPP6R1,0.258710743,4.638186021,1.77733043,0.082816858,0.099213796,-6.077223615,Metabolism (other),0.076102049
ZNF200,0.266278567,2.61897592,1.777319164,0.082818738,0.099213796,-5.674155213,NA,0.019328654
AL022328.4,0.536732165,0.65965918,1.777178316,0.082842239,0.099238165,-5.400284069,NA,0.006237053
AC012409.1,-0.742850844,-1.810165429,-1.776812082,0.082903373,0.099307611,-5.010519562,NA,0.000470884
AC006972.1,-1.294388264,3.427928584,-1.775949332,0.083047539,0.099476509,-5.78289073,NA,0.023575232
VPS26C,0.141203062,5.223896953,1.775864159,0.083061783,0.099489776,-6.188324178,NA,0.092496736
SYT13,-0.641952788,0.161141688,-1.775539126,0.083116158,0.099551109,-5.249771212,NA,0.002728711
BACE2,0.268634179,7.123344631,1.775402035,0.083139102,0.099574792,-6.597496559,AD,0.210836879
RIOX2,-0.188138926,3.678033895,-1.775282664,0.083159084,0.099594926,-5.852412618,NA,0.029933024
AL596325.2,-0.593449891,-0.391831739,-1.775261748,0.083162585,0.099595322,-5.164993471,NA,0.00176797
AC015727.1,-0.470322578,0.234589329,-1.775053476,0.083197459,0.099633288,-5.303506712,NA,0.002242303
LINC02363,-0.422915767,0.728098751,-1.775005927,0.083205423,0.099639025,-5.367090653,NA,0.003259964
ESF1,-0.165270834,5.88509657,-1.773398321,0.083475045,0.099958089,-6.325103045,NA,0.116180633
AC012557.1,-0.779716215,-1.01650947,-1.772937628,0.083552446,0.100046959,-5.111071861,NA,0.000912445
AL161851.2,-0.625304277,-1.191117811,-1.772424829,0.083638672,0.100146389,-5.079909147,NA,0.001012486
PAGE4,-0.746478646,-1.578337253,-1.772182824,0.083679391,0.100191324,-5.034964409,NA,0.000712363
LINC02344,-0.655750676,-1.018102063,-1.771183673,0.083847679,0.100388993,-5.116470482,NA,0.001322959
STPG4,-0.382857943,3.951833954,-1.771081694,0.083864872,0.100405749,-5.909492192,NA,0.025653675
RLN2,-0.766244395,-1.521382471,-1.77083716,0.083906109,0.100451291,-5.056704844,NA,0.000560576
SNRK-AS1,0.493853415,0.164591079,1.770764627,0.083918344,0.100462109,-5.340426803,NA,0.004570849
AL158063.1,-0.68249201,-0.987111711,-1.770727076,0.083924679,0.100465863,-5.130872337,NA,0.000886572
LIPT1,0.359307545,1.271306609,1.769840318,0.08407439,0.100641245,-5.495090239,Metabolism or Transport (lipid),0.008934716
