gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
SMIM3,-0.313870126,4.899627841,-0.936226638,0.356367071,0.59931721,-5.551292176,NA,0.035752516
FAM219B,-0.444128026,3.815602942,-0.936073252,0.356444791,0.599368729,-5.351659992,NA,0.02012417
SLCO1A2,0.518968088,4.642747904,0.936018753,0.356472408,0.599368729,-5.568949726,Transport,0.037465211
YARS,-0.198937485,6.102976469,-0.935947493,0.356508521,0.599377028,-5.847934152,NA,0.090986941
AC040168.1,0.507261868,4.528502781,0.935755038,0.356606064,0.599383772,-5.56379422,NA,0.036180689
AC087636.1,-0.677716963,2.707947787,-0.935808165,0.356579136,0.599383772,-5.207391592,NA,0.006422608
MAFTRR,-0.502959856,3.370575371,-0.935825922,0.356570136,0.599383772,-5.29980669,NA,0.010062085
AC012494.1,0.345308153,6.00044867,0.93553477,0.356717727,0.599414238,-5.851991662,NA,0.083922072
LINC01541,-0.632951705,2.895977397,-0.935650357,0.356659128,0.599414238,-5.214582735,NA,0.006850781
SH3TC2,0.493264304,3.866223466,0.935582521,0.356693518,0.599414238,-5.450722208,NA,0.023763648
AP005209.1,-0.717312471,2.838546981,-0.935176374,0.356899459,0.599667201,-5.21195873,NA,0.005994434
AL512288.1,-0.602596239,2.946550892,-0.934864124,0.357057844,0.599880892,-5.240265571,NA,0.005994434
LINC02257,-0.561588578,3.058470272,-0.934753187,0.357114125,0.599923022,-5.251949597,NA,0.008135303
AL031291.1,-0.694860304,3.009160355,-0.934566758,0.357208721,0.599935431,-5.241795215,NA,0.007707129
CHRNB4,-0.476799058,4.380825615,-0.934610607,0.35718647,0.599935431,-5.442823677,NA,0.025262256
VSTM2L,-0.544820098,3.072775198,-0.934554127,0.35721513,0.599935431,-5.277153624,NA,0.007493042
SUMF1,-0.15663518,8.353728886,-0.934236374,0.3573764,0.600153851,-6.397696017,NA,0.32519803
C5orf30,-0.431520075,3.823862955,-0.933960963,0.357516218,0.600222765,-5.391868877,NA,0.012845215
DNAJC27-AS1,0.401360132,4.886446167,0.93384807,0.357573541,0.600222765,-5.615455127,NA,0.04238921
ENPP4,-0.451122771,4.435804606,-0.933980636,0.35750623,0.600222765,-5.450559633,Metabolism (other),0.025476343
LHCGR,-0.529925521,3.171292057,-0.933871535,0.357561626,0.600222765,-5.277985839,NA,0.008135303
TBX19,0.342095366,5.108519544,0.933893005,0.357550724,0.600222765,-5.639191734,NA,0.051166774
AC005162.3,-0.669955884,2.919054012,-0.933667646,0.357665167,0.600296787,-5.210425697,NA,0.006850781
ZMYM2,-0.144197904,8.307821215,-0.933638267,0.357680088,0.600296787,-6.411440407,NA,0.339755941
AC010931.3,-0.605208891,2.804424733,-0.933309721,0.35784698,0.600419635,-5.222347782,NA,0.006208521
MRAS,0.300724057,4.816245056,0.933410415,0.357795824,0.600419635,-5.604405732,NA,0.045386427
RYR3,0.482528268,6.213782116,0.933336414,0.357833418,0.600419635,-5.885884038,Transport,0.126311282
AC092155.1,0.559914572,4.678317535,0.932945214,0.358032198,0.600625568,-5.583992592,NA,0.034467994
DENR,-0.224487399,5.428691207,-0.932946759,0.358031413,0.600625568,-5.692750354,NA,0.061657033
DMPK,-0.576472742,3.431852699,-0.932795132,0.358108479,0.600701117,-5.289986237,NA,0.011346607
SLC17A9,-0.488673399,4.039028507,-0.932711259,0.358151112,0.600720218,-5.39911735,Transport,0.032541212
FOXN3,-0.35732295,9.864573522,-0.932567107,0.358224394,0.600744325,-6.898483638,Development (differentiation),0.609933633
SGSM3,-0.372746241,4.485025496,-0.932560052,0.358227981,0.600744325,-5.476521792,Transport,0.030400343
AC078820.2,-0.602240941,3.110732784,-0.932403907,0.358307372,0.600750468,-5.26571733,NA,0.007278955
APC,-0.163646545,7.064902158,-0.932307022,0.358356638,0.600750468,-6.061025774,Development (differentiation),0.155213016
ECPAS,-0.147994935,7.626421136,-0.93233992,0.358339909,0.600750468,-6.225313654,NA,0.225219439
TCIRG1,-0.40504088,4.351581399,-0.932416927,0.358300752,0.600750468,-5.469229194,NA,0.030400343
AC091114.1,-0.516911122,3.462227684,-0.932094201,0.358464874,0.600841926,-5.330796648,NA,0.010490259
GAS6-AS1,-0.416377701,4.886633241,-0.932076848,0.3584737,0.600841926,-5.562712319,NA,0.045386427
AHCY,-0.414786445,4.063896376,-0.931649566,0.358691074,0.601101456,-5.410247523,NA,0.018839649
CD302,-0.255693605,5.787438431,-0.931681305,0.358674924,0.601101456,-5.746995538,Inflammation/Immune/Stress/Toxic/Detox,0.078141726
PHF3,-0.139734474,7.539358207,-0.9313158,0.358860934,0.601333692,-6.205748428,NA,0.229929351
CALML4,-0.344525211,4.44253653,-0.931157143,0.358941695,0.60138982,-5.491790144,Transport,0.030614429
TLL2,-0.458990543,4.202745351,-0.931127095,0.358956992,0.60138982,-5.475445814,Matrisome/cell adhesion/binding/signaling,0.021836866
COX16,-0.302967955,4.569797324,-0.930830395,0.359108059,0.601590488,-5.524846121,NA,0.031042603
AC103591.3,0.510611491,3.017856978,0.930663627,0.359192989,0.601606691,-5.310735293,NA,0.012631128
CATSPERG,-0.311872725,4.605784532,-0.930690877,0.359179111,0.601606691,-5.527054715,NA,0.030400343
DPF1,-0.602714741,2.949113323,-0.930627066,0.35921161,0.601606691,-5.237948802,NA,0.006850781
PPP6C,-0.238332345,5.941060737,-0.930521668,0.359265295,0.601644189,-5.801855328,Metabolism (other),0.081781203
AL591115.1,-0.674849072,2.718381031,-0.930323848,0.359366069,0.601702834,-5.214581007,NA,0.006208521
CACNA1F,-0.513263689,3.14218126,-0.930268618,0.359394207,0.601702834,-5.287938059,Transport,0.009847998
RHPN1,-0.629299866,3.538143513,-0.930360078,0.359347611,0.601702834,-5.294141674,NA,0.013487476
AC019068.1,0.472657475,4.530287495,0.93003792,0.359511759,0.601847229,-5.582844807,NA,0.035538429
ZNF343,-0.398164759,4.130980832,-0.929889894,0.3595872,0.601921107,-5.443655095,NA,0.01948191
AC087294.1,-0.393575989,4.097043552,-0.929292362,0.359891832,0.602378589,-5.450034474,NA,0.020338257
BRK1,-0.280299982,4.863389567,-0.929075473,0.360002448,0.602511279,-5.572806946,NA,0.039820167
HECTD2,-0.244487648,6.780805317,-0.928862497,0.36011109,0.602640643,-5.996971441,NA,0.134232498
MPRIP,-0.174236297,6.801636069,-0.928559254,0.360265816,0.602847098,-6.038007504,NA,0.152429887
PTGS2,0.427152453,3.935643438,0.92842028,0.36033674,0.602913302,-5.456600414,NA,0.016056519
AL034422.1,-0.602059131,2.993103146,-0.9282559,0.360420642,0.603001205,-5.259299228,NA,0.006850781
UBXN10,-0.605167957,3.123324184,-0.928166909,0.36046607,0.60302473,-5.25992585,Metabolism (other),0.007493042
