gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
TRUB2,-0.455708598,3.877151142,-1.481003389,0.146131698,0.336798872,-5.831513993,NA,0.019916284
PRKCA-AS1,0.57989653,1.108854528,1.480635618,0.146229357,0.336999224,-5.477076953,NA,0.005468539
SHISA8,0.777629987,-1.044798711,1.48058423,0.146243007,0.337005953,-5.234442388,Transport,0.00094518
CACFD1,-1.350581846,2.920158286,-1.480434863,0.146282689,0.337072663,-5.54974643,Cilia,0.008034026
CNP,-0.570691516,2.524557967,-1.480052354,0.146384346,0.337256879,-5.565858761,NA,0.009249257
METTL25,-0.285708815,5.886034891,-1.480067594,0.146380295,0.337256879,-6.170390024,NA,0.087226573
RCN1,-0.426982835,3.736541375,-1.480012844,0.146394849,0.337256879,-5.786805176,NA,0.018971105
IFT122,-0.5309132,5.573917371,-1.479866857,0.146433665,0.337321557,-6.122753265,Cilia,0.067850392
ADSS,-0.292496075,5.602646179,-1.479689783,0.146480756,0.337405289,-6.14004308,NA,0.074196597
AC137579.1,0.627226154,1.824116976,1.47960509,0.146503284,0.337432432,-5.620222271,NA,0.008911693
AC021086.1,-0.490004914,3.134003666,-1.479196654,0.146611963,0.337435288,-5.691987098,NA,0.011207129
AL162424.1,0.915776048,-2.217948469,1.479201323,0.146610721,0.337435288,-5.135212184,NA,0.000337564
GSTP1,-1.35800629,4.171462552,-1.479217713,0.146606358,0.337435288,-5.77720627,Metabolism (other),0.018971105
HUWE1,0.177825154,7.18185905,1.479486471,0.14653484,0.337435288,-6.497468961,NA,0.241695922
LINC02650,1.058121274,-0.41102949,1.479359519,0.146568619,0.337435288,-5.329138455,NA,0.001552795
PHC3,0.293338918,7.748071548,1.479229243,0.14660329,0.337435288,-6.620076855,NA,0.335673778
RGS9BP,-0.882894246,1.497521365,-1.47946843,0.14653964,0.337435288,-5.410690836,NA,0.002970564
TBL2,-0.438558834,2.691158503,-1.479207313,0.146609126,0.337435288,-5.611101599,NA,0.010599514
UGT2B7,0.94774143,1.159965714,1.479384869,0.146561874,0.337435288,-5.53334022,Inflammation/Immune/Stress/Toxic/Detox,0.005468539
ZNF44,-0.267016557,6.173842456,-1.479226352,0.146604059,0.337435288,-6.25422313,NA,0.105522549
METTL15,-0.256769326,7.29766557,-1.479106345,0.146636002,0.337465885,-6.457654912,NA,0.200985687
AC023421.2,0.498194161,2.024085425,1.478998842,0.146664622,0.337486676,-5.641133539,NA,0.008979206
LINC02153,0.890172328,1.527510996,1.478991683,0.146666528,0.337486676,-5.58776946,NA,0.007088847
FXYD1,-1.836325369,3.776916147,-1.478901029,0.146690665,0.337517489,-5.642781519,Transport,0.010329463
FFAR1,-1.033436027,-1.007304194,-1.478761228,0.146727895,0.33757842,-5.135413674,Metabolism or Transport (lipid),0.000202538
NOL12,0.379059849,2.6933865,1.478174392,0.146884255,0.337888653,-5.696208459,NA,0.01694572
POT1-AS1,-0.390049119,5.592567891,-1.478195195,0.14687871,0.337888653,-6.140995246,NA,0.065825007
AC022973.5,0.916966519,-0.358629266,1.478043797,0.146919069,0.337894493,-5.321693112,NA,0.001687821
AC099066.1,0.728803493,1.485779904,1.478053036,0.146916606,0.337894493,-5.576194651,NA,0.006548744
AL731769.2,-0.492651793,3.211097429,-1.478077147,0.146910178,0.337894493,-5.688368556,NA,0.013165001
AC005387.2,0.874977593,-0.233529746,1.477997002,0.146931545,0.337898444,-5.325558717,NA,0.002092898
