gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
BMT2,-0.169780258,6.150891571,-1.244089798,0.22042271,0.359309496,-6.566578505,NA,0.123177751
ECH1,-0.23192217,3.720195285,-1.244113946,0.220413914,0.359309496,-6.093253809,Metabolism or Transport (lipid),0.02997356
ZACN,-0.576307767,-0.541961081,-1.243700222,0.220564651,0.359522213,-5.438712355,NA,0.001041756
AC005592.1,-0.59765878,-1.634416067,-1.243481391,0.220644412,0.359633558,-5.262602021,NA,0.000573625
POLR2A,-0.172276212,5.25503246,-1.243441785,0.22065885,0.359638428,-6.38659305,NA,0.078263564
AC135782.2,-0.58319507,-1.501186808,-1.243012503,0.220815386,0.359856208,-5.318759328,NA,0.000553845
ECE2,0.372266895,2.059321944,1.243024226,0.220811111,0.359856208,-5.885062962,NA,0.010153824
AL354702.2,0.403055025,1.055364615,1.242897084,0.220857488,0.359887471,-5.739867789,NA,0.006098888
TIGIT,-0.397478667,0.135294384,-1.242926392,0.220846797,0.359887471,-5.53741913,Inflammation/Immune/Stress/Toxic/Detox,0.00190549
TMEM51,-0.206433445,5.146064262,-1.242629592,0.220955083,0.360027824,-6.397361185,NA,0.058054817
BRINP3,-0.437583776,4.359696353,-1.242401559,0.221038308,0.360144746,-6.224735676,Development (differentiation),0.032386742
LINC00836,0.46434337,2.917527907,1.242307812,0.221072529,0.360181819,-6.02926421,NA,0.017512049
LINC01745,-0.726806106,-1.82924587,-1.242148915,0.221130541,0.360257647,-5.244433137,NA,0.00038901
AC087341.1,-0.712971597,-1.207749088,-1.242073276,0.221158161,0.360282352,-5.322927925,NA,0.000606592
NLRP10,-0.324437603,1.332678824,-1.242044555,0.221168649,0.360282352,-5.71179142,Inflammation/Immune/Stress/Toxic/Detox,0.00452966
CCR3,0.384273727,1.574397689,1.241961398,0.221199017,0.360313134,-5.82225952,Inflammation/Immune/Stress/Toxic/Detox,0.007549434
SLC6A19,-0.566117201,-0.708071484,-1.241870352,0.22123227,0.360348611,-5.410634563,Transport,0.000962635
AL021707.6,-0.53234345,1.437025822,-1.241642228,0.221315606,0.360429974,-5.686462857,NA,0.004641748
RBP2,-0.384347474,0.359460689,-1.241648936,0.221313155,0.360429974,-5.542057178,NA,0.002591203
SLC25A30-AS1,-0.382586561,0.990123171,-1.241639367,0.221316651,0.360429974,-5.660472304,NA,0.003395597
AC097717.1,-0.442144006,2.073192225,-1.241515422,0.221361939,0.360485036,-5.817013229,NA,0.007087897
DUSP16,0.105253629,6.549419929,1.241344224,0.221424503,0.360568226,-6.686159681,NA,0.182511687
