gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
HIST1H2AE,0.11988741,-0.159530617,0.182873415,0.855236924,0.944875196,-6.214017446,NA,0.000321337
PTPN11,0.038715448,6.431050775,0.182929155,0.855193294,0.944875196,-7.097167846,NA,0.162917738
ZEB2-AS1,0.137039321,-0.064800705,0.183098605,0.855060663,0.944875196,-6.214428348,NA,0.000321337
AC002306.1,0.130386913,0.117992667,0.182580209,0.855466434,0.945059874,-6.246595131,NA,0.00096401
TEX51,0.108928816,1.090179468,0.182505988,0.855524533,0.945087413,-6.318151315,NA,0.003213368
OR56A3,-0.118056118,1.096498472,-0.182269932,0.85570932,0.945183548,-6.288554368,NA,0.002249357
PRR18,-0.151678783,1.20741641,-0.18227631,0.855704327,0.945183548,-6.290424777,NA,0.003856041
SYCE1L,0.119696284,1.337605312,0.182267681,0.855711082,0.945183548,-6.346190416,NA,0.004498715
AL133247.1,-0.118319815,1.016569452,-0.181919611,0.855983569,0.945302463,-6.286846157,NA,0.001928021
ARID4A,0.03963205,6.979370956,0.182082833,0.855855788,0.945302463,-7.219122694,NA,0.220437018
LINC00309,-0.127401623,0.678138824,-0.181943101,0.85596518,0.945302463,-6.252762392,NA,0.001928021
OR6C4,0.130839843,-0.08880133,0.181918248,0.855984636,0.945302463,-6.214483261,NA,0.000321337
SEMA3B-AS1,0.143230789,-0.271623146,0.181980341,0.855936025,0.945302463,-6.198861951,NA,0
AC011416.3,-0.086741879,1.445492041,-0.181655183,0.856190588,0.94535486,-6.337779257,NA,0.004177378
AL133480.1,-0.154973414,3.190655126,-0.18172264,0.856137775,0.94535486,-6.569067189,NA,0.014781491
AL137182.1,0.108598983,1.00376359,0.181716072,0.856142918,0.94535486,-6.310248013,NA,0.003213368
AL139089.1,0.123281452,0.411582592,0.181552969,0.856270614,0.94535486,-6.247716033,NA,0.00096401
GGTLC2,0.121420552,0.44542928,0.18144343,0.856356376,0.94535486,-6.257344108,NA,0.001928021
INO80-AS1,-0.12363614,0.797517303,-0.18153455,0.856285034,0.94535486,-6.258326297,NA,0.001285347
KLRG2,-0.1085973,2.391072893,-0.181622202,0.85621641,0.94535486,-6.442435456,NA,0.007390746
POMC,-0.12122704,0.161171547,-0.181515989,0.856299567,0.94535486,-6.215669604,NA,0.000321337
PSG8,-0.148536597,3.162755154,-0.181433833,0.85636389,0.94535486,-6.544754448,NA,0.012532134
VAT1L,-0.169694486,6.60429812,-0.181798063,0.856078727,0.94535486,-7.095275832,NA,0.166773779
EIF2S3B,-0.119486785,1.638496496,-0.181348166,0.856430963,0.945392273,-6.364147971,NA,0.003856041
AC068338.2,0.128025115,-0.213966224,0.181300856,0.856468005,0.945396534,-6.21350212,NA,0.000321337
AC034102.3,0.116917572,0.432078945,0.181109785,0.85661761,0.945476636,-6.247103138,NA,0.001285347
AL354707.1,0.103740586,1.150193799,0.181089864,0.856633208,0.945476636,-6.319950493,NA,0.003213368
MUC20,-0.108166386,4.563185827,-0.181081026,0.856640128,0.945476636,-6.752768171,Matrisome/cell adhesion/binding/signaling,0.054948586
AKR1C2,0.104812885,1.994678958,0.18093848,0.856751742,0.945489944,-6.43484624,Metabolism (other),0.006748072
CMAS,0.052165823,3.933346302,0.180967487,0.856729029,0.945489944,-6.661755932,NA,0.040167095
SAGE1,-0.119923341,0.702828037,-0.180967937,0.856728677,0.945489944,-6.258137134,NA,0.001285347
NTSR2,-0.123284972,0.684360763,-0.180881504,0.856796356,0.945502555,-6.257885985,NA,0.001285347
HNF4A-AS1,0.104721868,2.080327147,0.180776285,0.856878746,0.945556851,-6.446185838,NA,0.006105398
AL031587.2,-0.101209609,1.442019771,-0.180591553,0.857023401,0.945679849,-6.316419244,NA,0.004498715
KCNJ10,0.094797971,2.516317533,0.180531246,0.857070625,0.945695333,-6.482163169,Transport,0.011568123
A3GALT2,-0.104087895,1.085456115,-0.180488215,0.857104322,0.945695888,-6.301158858,Metabolism or Transport (lipid),0.002570694
