gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
MSL3,-0.166101062,2.796138232,-0.422161916,0.675861745,0.770399817,-6.573170937,NA,0.005969679
CEBPZOS,0.059190408,5.249242516,0.421988239,0.675987145,0.770495888,-6.947554384,NA,0.029002691
AC068491.2,0.295091655,-2.676588261,0.421857668,0.676081427,0.770574753,-5.779935044,NA,0.000136805
AUH,-0.044879104,7.159925931,-0.42172142,0.676179814,0.77065829,-7.189803797,NA,0.093732252
AC084262.2,0.302546007,-2.904431594,0.421320261,0.676469532,0.770902661,-5.741005371,NA,0.000107786
KLF3,-0.082225028,5.67306125,-0.421320756,0.676469175,0.770902661,-6.995006655,NA,0.033666502
THAP6,-0.049527846,4.538633724,-0.421335605,0.676458449,0.770902661,-6.812440956,NA,0.016201046
AC008522.1,-0.28924771,-2.492289699,-0.420713181,0.676908062,0.77117348,-5.756881309,NA,9.95E-05
AC009495.3,0.185195968,-1.008408059,0.420842475,0.676814656,0.77117348,-5.945032168,NA,0.000348231
AC011503.2,-0.241924477,-2.492449755,-0.420715544,0.676906355,0.77117348,-5.759531156,NA,8.29E-05
AC093579.1,-0.342528116,-3.327549279,-0.420953938,0.676734135,0.77117348,-5.674632465,NA,4.15E-05
ASH2L,0.129245641,4.478235316,0.420845436,0.676812516,0.77117348,-6.842770899,NA,0.019621174
LINC02724,-0.255921783,-2.545888414,-0.420826666,0.676826077,0.77117348,-5.751907023,NA,7.05E-05
MYO1C,0.079970296,4.552199505,0.420791246,0.676851665,0.77117348,-6.835223012,NA,0.015948163
OGFOD2,-0.153011296,2.658339527,-0.420727202,0.676897933,0.77117348,-6.507405536,Metabolism (other),0.005157139
ZNF597,-0.116693448,1.428943292,-0.420652998,0.676951542,0.771194407,-6.310756552,NA,0.001761884
DLK2,0.271277026,-2.88337987,0.420582276,0.677002638,0.771222727,-5.742850424,Development (differentiation),0.00010364
ZDBF2,0.075763321,8.076608199,0.420549074,0.677026626,0.771222727,-7.322843195,NA,0.178232229
AC009185.1,0.184870745,0.074770879,0.420353132,0.677168201,0.771298173,-6.096679219,NA,0.000907889
CCDC116,0.251450912,-2.194705389,0.420381285,0.677147859,0.771298173,-5.814747659,NA,0.000161679
KAT2B,0.075936133,7.333163962,0.420418264,0.67712114,0.771298173,-7.24035007,NA,0.113568997
AC008764.8,-0.162964114,1.132789411,-0.420095406,0.677354436,0.771424463,-6.217953749,NA,0.001654099
CSRP1,-0.111227272,3.551903905,-0.420155901,0.67731072,0.771424463,-6.672785066,NA,0.007872514
ROR1,-0.075761066,7.926200771,-0.420102393,0.677349387,0.771424463,-7.275716014,NA,0.141278258
AC091978.1,0.058742992,3.444310516,0.419912539,0.67748659,0.771530979,-6.641828512,NA,0.007205071
DPH6-DT,0.096587386,6.897671572,0.419861703,0.677523329,0.771530979,-7.145593633,Metabolism (other),0.073439489
PSMA5,0.063547418,4.422926176,0.419888219,0.677504166,0.771530979,-6.829395683,Metabolism (other),0.015575058
DCAF4L1,0.200924113,-0.116437646,0.41967724,0.677656649,0.771575118,-6.076288708,NA,0.000567949
FN3KRP,0.10621573,2.410314276,0.419669028,0.677662585,0.771575118,-6.515680105,NA,0.004245105
LINC01589,-0.226654025,-2.050243399,-0.419760196,0.677596692,0.771575118,-5.809670077,NA,0.000140951
PAPLN,0.135398504,4.801284646,0.419722721,0.677623777,0.771575118,-6.877536956,Matrisome/cell adhesion/binding/signaling,0.024251821
AC090044.1,0.204885827,-1.448950589,0.419537925,0.677757346,0.771654403,-5.900866117,NA,0.000265319
AC109809.1,-0.33460642,-3.685113359,-0.419292765,0.677934562,0.771741728,-5.659033668,NA,2.49E-05
AP000802.1,0.24557531,-2.596460653,0.419385217,0.67786773,0.771741728,-5.773961853,NA,0.000116077
AP001922.5,0.193996044,-1.24549427,0.41930746,0.67792394,0.771741728,-5.925746541,NA,0.000298484
ERI1,0.056808274,4.474212096,0.419294626,0.677933217,0.771741728,-6.831121207,NA,0.014812266
AC008750.7,0.310778337,-2.529789209,0.419137589,0.678046742,0.771840821,-5.7862114,NA,0.000124368
AC103955.1,0.237436638,-1.872314368,0.418733377,0.678338991,0.772144876,-5.853793636,NA,0.00016997
AC084866.1,0.189421269,-1.493796174,0.41860125,0.678434531,0.772225006,-5.904078325,NA,0.000261173
AC011462.3,-0.293850386,-2.8965193,-0.418518559,0.678494327,0.772264446,-5.722993094,NA,7.05E-05
BBIP1,-0.079977621,4.187726135,-0.418299451,0.678652779,0.772393373,-6.769384637,Cilia,0.011425302
FLNB-AS1,0.326982546,-1.06611361,0.41829237,0.6786579,0.772393373,-5.946141058,NA,0.000414561
HCG11,0.100050753,3.202432262,0.418240922,0.678695109,0.772407096,-6.672526087,NA,0.007043392
AC008764.3,-0.317630253,-3.309113779,-0.417863511,0.678968083,0.772660496,-5.682244554,NA,3.32E-05
LINC01128,-0.114461026,2.784736543,-0.417896674,0.678944095,0.772660496,-6.530108728,NA,0.005148848
GLUD1,-0.062905798,6.454462771,-0.417760375,0.679042688,0.77269005,-7.099792402,Metabolism (other),0.058266554
ZNF687-AS1,0.225686335,-0.8806441,0.417758044,0.679044374,0.77269005,-5.968759816,NA,0.000315066
AL139041.1,-0.310480019,-3.2908414,-0.417488613,0.679239284,0.772849137,-5.687132215,NA,4.56E-05
AL158055.1,-0.070618058,4.278820124,-0.417460427,0.679259676,0.772849137,-6.770423132,NA,0.013978998
MAPK15,0.223752134,6.342276893,0.417465225,0.679256205,0.772849137,-7.107413127,NA,0.095854804
AC114488.3,-0.190490525,-1.189305011,-0.417408455,0.679297276,0.772863285,-5.911654399,NA,0.000232154
NRN1,-0.135545651,1.778194386,-0.417300123,0.679375654,0.772923824,-6.379297066,Development (differentiation),0.00251224
MIR22HG,-0.137250777,2.478553862,-0.416863024,0.679691932,0.773255007,-6.488336188,NA,0.004817199
AC126768.3,-0.262803377,-2.207275366,-0.416809292,0.679730816,0.773270599,-5.789338928,NA,0.000161679
CADM2,0.156707765,5.616555732,0.416684147,0.679821382,0.773344981,-6.99702433,Matrisome/cell adhesion/binding/signaling,0.040311916
CARM1,0.093786453,4.205583046,0.416597545,0.679884057,0.773358987,-6.808534364,NA,0.014016309
ST3GAL5,-0.092650957,7.079452692,-0.416601164,0.679881438,0.773358987,-7.170049758,Metabolism or Transport (lipid),0.082033339
AC090617.4,0.164214618,0.20166737,0.416289047,0.680107343,0.77352702,-6.111442933,NA,0.000833268
FUT11,0.143851522,3.469018611,0.416316028,0.680087813,0.77352702,-6.714434845,Metabolism (other),0.010061396
SYT17,0.056966305,6.703642978,0.416334553,0.680074404,0.77352702,-7.133582967,NA,0.071391557
AP000769.6,-0.270228002,-1.967960843,-0.416116665,0.680232122,0.773640288,-5.805689194,NA,0.000116077
DIRC3,0.123370944,8.266106606,0.416073719,0.68026321,0.773646995,-7.333911939,NA,0.164236648
C2orf50,0.085060605,3.648520811,0.415826273,0.680442345,0.773822065,-6.689074525,NA,0.009692437
CHAC1,-0.330389454,-1.071042413,-0.415749907,0.680497633,0.77382763,-5.900562227,Development (apoptosis),0.000194844
NXF2B,-0.211562097,-1.866586427,-0.415774936,0.680479512,0.77382763,-5.832723978,NA,0.000153388
AP000769.2,-0.313756643,-2.602424949,-0.415711257,0.680525615,0.773830797,-5.75379959,NA,8.29E-05
AC024560.5,0.223544525,-1.744391624,0.415657924,0.68056423,0.773846053,-5.87533517,NA,0.000186552
ZFP69B,0.150173795,0.729848323,0.415482606,0.680691168,0.773961735,-6.178464048,NA,0.001202227
LINC02318,0.185917678,-1.215687479,0.415247851,0.680861158,0.774126357,-5.949789095,NA,0.000269465
AL133331.1,0.240075914,-2.319952512,0.415206237,0.680891293,0.77413196,-5.809565399,NA,0.000149242
OR5AK2,-0.295737858,-2.886996651,-0.414962825,0.681067572,0.774303714,-5.712357448,NA,7.05E-05
APEX1,0.079661298,2.833700899,0.41492169,0.681097364,0.77430892,-6.589169059,NA,0.005414167
AC092687.3,-0.31295404,-3.188689534,-0.414797535,0.681187286,0.774382482,-5.696335123,NA,4.56E-05
AC026741.1,0.175063284,-0.763490227,0.414462619,0.68142988,0.77460092,-5.98690151,NA,0.000418707
AP000356.2,0.226920891,-1.783805597,0.414478029,0.681418717,0.77460092,-5.863739472,NA,0.000265319
GNAI2,-0.11931103,4.132864585,-0.414410392,0.681467713,0.774615254,-6.806460461,NA,0.013444215
RRP15,0.056889626,4.12713998,0.414363837,0.681501438,0.774624918,-6.775639481,NA,0.012785063
AC010333.3,-0.301305135,-3.363901163,-0.414227171,0.681600445,0.774708782,-5.682047068,NA,3.32E-05
AL023882.1,-0.588622964,-1.835888176,-0.414089478,0.681700202,0.774764818,-5.855831266,NA,0.000708899
AL591503.1,-0.238389648,-2.491456906,-0.414122157,0.681676526,0.774764818,-5.76286641,NA,8.71E-05
TRIM22,0.085015554,4.77526432,0.413961148,0.681793181,0.774841815,-6.877038756,NA,0.022784275
PHKB,0.04784589,7.445476381,0.413622812,0.682038339,0.775063069,-7.239994131,NA,0.118896107
RAB42,0.152308838,-0.262781484,0.413636549,0.682028385,0.775063069,-6.077252828,NA,0.000638424
EIF2B5,-0.102921197,3.532114682,-0.413490676,0.682134095,0.775143202,-6.703754192,NA,0.008610433
HIP1R,-0.098519271,3.257062125,-0.413182142,0.682357701,0.775368608,-6.627160683,NA,0.006852694
AC005498.3,-0.072982016,2.879383332,-0.413008462,0.682483587,0.775431701,-6.541559729,NA,0.004974733
CLEC16A,-0.083031443,8.380609328,-0.413036985,0.682462912,0.775431701,-7.345412412,NA,0.179832434
LINC02065,-0.295668972,-3.00346909,-0.412996864,0.682491994,0.775431701,-5.705190969,NA,6.63E-05
