Aggregated,pathway,gs_number.x,gs_description.x,gs_number.y,gs_description.y,pval,padj,log2err,ES,NES,size,leadingEdge
NA,GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY,GO:0010715,"Any process that modulates the rate, frequency or extent of extracellular matrix disassembly. Extracellular matrix disassembly is a process that results in the breakdown of the extracellular matrix. [GOC:BHF, GOC:dph, GOC:tb]",GO:0010715,"Any process that modulates the rate, frequency or extent of extracellular matrix disassembly. Extracellular matrix disassembly is a process that results in the breakdown of the extracellular matrix. [GOC:BHF, GOC:dph, GOC:tb]",0.782608696,0.99891216,0.063359701,0.300009656,0.795986759,10,"c(""FSCN1"", ""CLASP1"", ""PDPN"", ""DDR2"", ""MELTF"", ""CARMIL2"", ""IL6"")"
NA,GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,GO:1903053,"Any process that modulates the frequency, rate or extent of extracellular matrix organization. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:22357537]",GO:1903053,"Any process that modulates the frequency, rate or extent of extracellular matrix organization. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:22357537]",0.330494037,0.99891216,0.093145458,-0.348417141,-1.101915617,24,"c(""PHLDB1"", ""FGFR4"", ""SLC2A10"", ""ABL1"", ""AGT"", ""EFEMP2"", ""HAS2"", ""CHADL"", ""SMAD3"", ""DDR1"")"
NA,GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND,GO:2001239,"Any process that modulates the frequency, rate or extent of extrinsic apoptotic signaling pathway in absence of ligand. [GOC:mtg_apoptosis]",GO:2001239,"Any process that modulates the frequency, rate or extent of extrinsic apoptotic signaling pathway in absence of ligand. [GOC:mtg_apoptosis]",0.431924883,0.99891216,0.096240602,0.310198307,1.012625865,21,"c(""PPP2R1A"", ""CX3CL1"", ""BCL2"", ""ZC3HC1"", ""EYA4"", ""AKT1"", ""NF1"", ""HTRA2"", ""FGF10"", ""MAPK7"")"
NA,GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,GO:1902041,"Any process that modulates the frequency, rate or extent of extrinsic apoptotic signaling pathway via death domain receptors. [GOC:TermGenie, PMID:17245429]",GO:1902041,"Any process that modulates the frequency, rate or extent of extrinsic apoptotic signaling pathway via death domain receptors. [GOC:TermGenie, PMID:17245429]",0.930153322,1,0.041655677,-0.208910712,-0.660707954,24,"c(""TMBIM1"", ""FEM1B"", ""RNF34"", ""GPX1"", ""PARK7"", ""FGA"", ""SERPINE1"", ""PEA15"", ""HMOX1"")"
NA,GOBP_REGULATION_OF_FATTY_ACID_BETA_OXIDATION,GO:0031998,"Any process that modulates the frequency, rate or extent of fatty acid bbeta-oxidation. [GOC:mah]",GO:0031998,"Any process that modulates the frequency, rate or extent of fatty acid bbeta-oxidation. [GOC:mah]",0.788808664,0.99891216,0.051845762,-0.283537925,-0.748830611,12,"c(""TYSND1"", ""ACACB"", ""IRS1"")"
NA,GOBP_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,GO:0042304,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of fatty acids, any of the aliphatic monocarboxylic acids that can be liberated by hydrolysis from naturally occurring fats and oils. [GOC:go_curators, GOC:jl]",GO:0042304,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of fatty acids, any of the aliphatic monocarboxylic acids that can be liberated by hydrolysis from naturally occurring fats and oils. [GOC:go_curators, GOC:jl]",0.850917431,0.99891216,0.059476029,0.242261115,0.738456579,16,"c(""SLC45A3"", ""CEACAM1"", ""PDK4"", ""SCAP"", ""ELOVL5"", ""MID1IP1"", ""SIRT1"", ""LPGAT1"")"
NA,GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,GO:0019217,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving fatty acids. [GOC:go_curators]",GO:0019217,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving fatty acids. [GOC:go_curators]",0.93059126,1,0.060640401,0.187475465,0.71556876,38,"c(""SLC45A3"", ""LONP2"", ""CNR1"", ""CEACAM1"", ""PPARD"")"
NA,GOBP_REGULATION_OF_FATTY_ACID_OXIDATION,GO:0046320,"Any process that modulates the frequency, rate or extent of fatty acid oxidation. [GOC:ai]",GO:0046320,"Any process that modulates the frequency, rate or extent of fatty acid oxidation. [GOC:ai]",0.822413793,0.99891216,0.047829963,-0.255973716,-0.753931734,17,"c(""TYSND1"", ""ACACB"", ""IRS1"", ""SIRT4"", ""FABP3"", ""ACADVL"", ""CPT1A"")"
NA,GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT,GO:2000191,"Any process that modulates the frequency, rate or extent of fatty acid transport. [GOC:BHF]",GO:2000191,"Any process that modulates the frequency, rate or extent of fatty acid transport. [GOC:BHF]",0.991197183,1,0.040247757,-0.17655955,-0.495055619,15,"c(""P2RX4"", ""FABP3"", ""NTSR1"", ""MAP2K6"", ""MIF"", ""PLA2G3"", ""IRS2"", ""AKT2"")"
NA,GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION,GO:0045598,"Any process that modulates the frequency, rate or extent of adipocyte differentiation. [GOC:go_curators]",GO:0045598,"Any process that modulates the frequency, rate or extent of adipocyte differentiation. [GOC:go_curators]",0.759259259,0.99891216,0.046415496,-0.208706848,-0.845297128,75,"c(""SOD2"", ""SOX13"", ""ADIG"", ""MAPK14"", ""AAMDC"", ""AXIN1"", ""SIX1"", ""CARM1"", ""WWTR1"", ""JDP2"", ""ZFP36L1"", ""TRIB3"", ""LRP5"", ""TFE3"")"
NA,GOBP_REGULATION_OF_FEEDING_BEHAVIOR,GO:0060259,"Any process that modulates the rate, frequency or extent of the behavior associated with the intake of food. [GOC:BHF, GOC:dph, GOC:tb]",GO:0060259,"Any process that modulates the rate, frequency or extent of the behavior associated with the intake of food. [GOC:BHF, GOC:dph, GOC:tb]",0.013707542,0.898469059,0.380730401,0.616390493,1.727876285,12,"c(""MC4R"", ""TTC21B"", ""CNR1"", ""STAT3"", ""LEPR"")"
NA,GOBP_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,GO:0040036,"Any process that modulates the frequency, rate or extent of fibroblast growth factor receptor signaling pathway activity. [GOC:go_curators]",GO:0040036,"Any process that modulates the frequency, rate or extent of fibroblast growth factor receptor signaling pathway activity. [GOC:go_curators]",0.934883721,1,0.055710423,0.226152485,0.657881199,14,"c(""PRKD2"", ""SPRY1"", ""NOG"")"
NA,GOBP_REGULATION_OF_FIBROBLAST_MIGRATION,GO:0010762,"Any process that modulates the rate, frequency or extent of fibroblast cell migration. Fibroblast cell migration is accomplished by extension and retraction of a pseudopodium. [GOC:dph, GOC:tb]",GO:0010762,"Any process that modulates the rate, frequency or extent of fibroblast cell migration. Fibroblast cell migration is accomplished by extension and retraction of a pseudopodium. [GOC:dph, GOC:tb]",0.972366149,1,0.040247757,-0.200925926,-0.603587715,19,"c(""CLN3"", ""ITGB1BP1"", ""RAC1"", ""RFFL"", ""GNA12"", ""MTA2"", ""DMTN"", ""HYAL2"", ""ARHGAP4"", ""PTK2"", ""CYGB"", ""SDC4"", ""FGF2"", ""RCC2"", ""HAS1"", ""DDR2"", ""AKT1"", ""CORO1C"", ""APPL1"")"
NA,GOBP_REGULATION_OF_FILOPODIUM_ASSEMBLY,GO:0051489,"Any process that modulates the frequency, rate or extent of the assembly of a filopodium, a thin, stiff protrusion extended by the leading edge of a motile cell such as a crawling fibroblast or amoeba, or an axonal growth cone. [GOC:ai, GOC:dph, GOC:tb]",GO:0051489,"Any process that modulates the frequency, rate or extent of the assembly of a filopodium, a thin, stiff protrusion extended by the leading edge of a motile cell such as a crawling fibroblast or amoeba, or an axonal growth cone. [GOC:ai, GOC:dph, GOC:tb]",0.571764706,0.99891216,0.08063885,0.268177908,0.931204372,26,"c(""FSCN1"", ""ARF6"", ""MIEN1"", ""WASL"", ""NRP1"", ""FXR1"", ""PIK3R1"", ""ARHGAP44"")"
NA,GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,GO:0043467,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of precursor metabolites, substances from which energy is derived, and the processes involved in the liberation of energy from these substances. [GOC:jl]",GO:0043467,"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of precursor metabolites, substances from which energy is derived, and the processes involved in the liberation of energy from these substances. [GOC:jl]",0.694444444,0.99891216,0.050498304,-0.217393901,-0.873284074,69,"c(""POMC"", ""EP300"", ""FBP1"", ""PHKG2"", ""IL4"", ""TREX1"", ""PRDM16"", ""GPD1"", ""SLC25A12"", ""PASK"", ""DDIT4"", ""TRAP1"", ""IRS1"", ""INPP5K"", ""ZBTB7A"", ""ARL2"", ""HIF1A"", ""PARK7"")"
