Aggregated,pathway,gs_number.x,gs_description.x,gs_number.y,gs_description.y,pval,padj,log2err,ES,NES,size,leadingEdge
NA,GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT,GO:0045995,"Any process that modulates the frequency, rate or extent of embryonic development. [GOC:go_curators]",GO:0045995,"Any process that modulates the frequency, rate or extent of embryonic development. [GOC:go_curators]",0.76146789,0.999274258,0.054231594,0.244375033,0.809775402,29,"c(""LAMA1"", ""RPS6KA6"", ""CCSAP"", ""DAG1"", ""RACGAP1"", ""WNT4"", ""POGLUT1"", ""NLRP5"", ""AMOT"", ""CTNNB1"", ""CFL1"", ""CDK1"")"
NA,GOBP_REGULATION_OF_ENDOCRINE_PROCESS,GO:0044060,"Any process that modulates the frequency, rate or extent of an endocrine process, a process involving the secretion of or response to endocrine hormones. An endocrine hormone is a hormone released into the circulatory system. [GOC:jl]",GO:0044060,"Any process that modulates the frequency, rate or extent of an endocrine process, a process involving the secretion of or response to endocrine hormones. An endocrine hormone is a hormone released into the circulatory system. [GOC:jl]",0.127102804,0.981417603,0.169570644,0.488893452,1.338614306,13,"c(""INHBA"", ""TACR2"", ""F2RL1"", ""DAB2"")"
NA,GOBP_REGULATION_OF_ENDOCYTOSIS,GO:0030100,"Any process that modulates the frequency, rate or extent of endocytosis. [GOC:go_curators]",GO:0030100,"Any process that modulates the frequency, rate or extent of endocytosis. [GOC:go_curators]",0.524647887,0.999274258,0.070113216,0.22155536,0.955084298,93,"c(""RIN3"", ""ANXA2"", ""ROCK1"", ""PPP3CC"", ""ARRB1"", ""AP2S1"", ""NCKAP1L"", ""RAB5B"", ""SMAP1"", ""CD36"", ""F2RL1"", ""MTMR2"", ""GREM1"", ""NUMB"", ""DAB2"", ""SRC"", ""SNAP91"", ""CD2AP"", ""NEDD4L"", ""ITGB3"", ""SDCBP"", ""STAP1"", ""PACSIN1"", ""PPP3CA"", ""UBQLN2"")"
NA,GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,GO:1902235,"Any process that modulates the frequency, rate or extent of an endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway. [GOC:BHF, GOC:mtg_apoptosis, GOC:rl, GOC:TermGenie, PMID:20160352]",GO:1902235,"Any process that modulates the frequency, rate or extent of an endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway. [GOC:BHF, GOC:mtg_apoptosis, GOC:rl, GOC:TermGenie, PMID:20160352]",0.535447761,0.999274258,0.072003314,0.328963083,0.939759987,15,"c(""SYVN1"", ""BCL2L1"", ""NCK2"", ""TMBIM6"", ""PTPN2"", ""NCK1"", ""PDX1"")"
NA,GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE,GO:1900101,"Any process that modulates the frequency, rate or extent of endoplasmic reticulum unfolded protein response. [GOC:TermGenie]",GO:1900101,"Any process that modulates the frequency, rate or extent of endoplasmic reticulum unfolded protein response. [GOC:TermGenie]",0.719486081,0.999274258,0.064214088,-0.296327472,-0.840966491,13,"c(""HSPA5"", ""ERN1"", ""DNAJB9"")"
NA,GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT,GO:1901550,"Any process that modulates the frequency, rate or extent of endothelial cell development. [GOC:pr, GOC:TermGenie, PMID:19470579]",GO:1901550,"Any process that modulates the frequency, rate or extent of endothelial cell development. [GOC:pr, GOC:TermGenie, PMID:19470579]",0.919421488,0.999274258,0.051011413,-0.237407149,-0.625365631,10,"c(""ADD1"", ""ZDHHC21"", ""S1PR2"", ""F11R"")"
NA,GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION,GO:0045601,"Any process that modulates the frequency, rate or extent of endothelial cell differentiation. [GOC:go_curators]",GO:0045601,"Any process that modulates the frequency, rate or extent of endothelial cell differentiation. [GOC:go_curators]",0.398916968,0.999274258,0.085784441,0.343474963,1.024827856,18,"c(""ID1"", ""ROCK1"", ""PROC"", ""APOLD1"", ""CEACAM1"", ""BTG1"", ""CTNNB1"", ""BMP6"", ""NOTCH4"", ""TNFRSF1A"", ""PPP1R12A"", ""ROCK2"")"
NA,GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,GO:0010594,"Any process that modulates the rate, frequency, or extent of the orderly movement of an endothelial cell into the extracellular matrix to form an endothelium. [GOC:BHF, GOC:dph, GOC:tb]",GO:0010594,"Any process that modulates the rate, frequency, or extent of the orderly movement of an endothelial cell into the extracellular matrix to form an endothelium. [GOC:BHF, GOC:dph, GOC:tb]",0.98,0.999274258,0.042246819,0.16204465,0.665816418,73,"c(""TEK"", ""APOH"", ""SVBP"", ""ZNF580"", ""SRPX2"", ""KRIT1"", ""SASH1"", ""PIK3C2A"", ""CIB1"", ""STC1"", ""PTN"", ""ITGB3"", ""MAP3K3"", ""BMPER"", ""PIK3CG"", ""NRP2"", ""TMSB4X"", ""NR2E1"", ""CEACAM1"", ""NUS1"", ""ANGPT4"", ""GATA3"", ""STAT5A"")"
NA,GOBP_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY,GO:0007176,"Any process that modulates the frequency, rate or extent of EGF-activated receptor activity. [GOC:dph, GOC:go_curators]",GO:0007176,"Any process that modulates the frequency, rate or extent of EGF-activated receptor activity. [GOC:dph, GOC:go_curators]",0.860074627,0.999274258,0.049391011,0.243576619,0.695833582,15,"c(""CHMP6"", ""NCK2"")"
NA,GOBP_REGULATION_OF_EPIDERMIS_DEVELOPMENT,GO:0045682,"Any process that modulates the frequency, rate or extent of epidermis development. [GOC:go_curators]",GO:0045682,"Any process that modulates the frequency, rate or extent of epidermis development. [GOC:go_curators]",0.370093458,0.999274258,0.091968614,0.390179715,1.068331242,13,"c(""KEAP1"", ""MAFF"", ""ROCK1"", ""PPARD"", ""TP63"")"
NA,GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS,GO:1904035,"Any process that modulates the frequency, rate or extent of epithelial cell apoptotic process. [GO_REF:0000058, GOC:TermGenie, PMID:19137015]",GO:1904035,"Any process that modulates the frequency, rate or extent of epithelial cell apoptotic process. [GO_REF:0000058, GOC:TermGenie, PMID:19137015]",0.871086556,0.999274258,0.048214971,0.226588202,0.736906291,27,"c(""TEK"", ""GSN"", ""KRIT1"", ""NDNF"", ""NUPR1"", ""IGF1R"", ""CD248"", ""PLA2R1"", ""PDX1"", ""GATA3"", ""JAK2"")"
NA,GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,GO:0030856,"Any process that modulates the frequency, rate or extent of epithelial cell differentiation. [GOC:mah]",GO:0030856,"Any process that modulates the frequency, rate or extent of epithelial cell differentiation. [GOC:mah]",0.85940246,0.999274258,0.046694804,0.200196091,0.768362154,52,"c(""ID1"", ""STAT5B"", ""KEAP1"", ""MAFF"", ""ROCK1"", ""PRLR"", ""PROC"", ""TP63"", ""AJAP1"", ""APOLD1"")"
