gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
CABIN1,0.579300739,8.581986766,0.941200096,0.349640587,0.999829418,-4.6019971,NA
CABLES2,-2.865930671,5.846269747,-2.342085273,0.021847493,0.999829418,-4.546258774,Development (differentiation)
CACFD1,0.057125865,6.583615591,0.051006637,0.959456578,0.999829418,-4.608866868,Cilia
CACNA1A,-0.144468037,8.901552387,-0.264553628,0.792082992,0.999829418,-4.647138298,Transport
CACNA1B,0.023843686,8.019283408,0.033958238,0.973001161,0.999829418,-4.629724123,Transport
CACNA1D,-0.910209397,9.004652035,-1.788791627,0.077708493,0.999829418,-4.472736603,Transport
CACNA1F,2.501483494,5.021393819,1.348960968,0.181430521,0.999829418,-4.591096462,Transport
CACNA1G,-1.40713328,7.387342155,-1.805439455,0.075041004,0.999829418,-4.534123298,Transport
CACNA1H,-0.744387287,7.632054653,-0.966769124,0.336783646,0.999829418,-4.598145662,Transport
CACNA1I,-0.343365466,7.342381847,-0.401558615,0.689157082,0.999829418,-4.615024707,Transport
CACNA2D4,1.058530919,7.689631142,1.238361645,0.21946529,0.999829418,-4.582918717,Transport
CACNB1,-1.155884551,5.572276108,-0.811743741,0.419521609,0.999829418,-4.598094112,Transport
CACNB3,-0.875896723,6.316815865,-0.774294119,0.44120429,0.999829418,-4.600628629,Transport
CACNB4,0.757390709,9.06168803,1.367163119,0.175680255,0.999829418,-4.55315696,Transport
CACNG1,0.817152476,4.22139792,0.355925394,0.722901125,0.999829418,-4.598094384,Transport
CACNG2,-0.544745846,7.271677264,-0.639957153,0.524161328,0.999829418,-4.609396155,Transport
CACNG3,0.876078889,7.132102928,0.90089603,0.370543228,0.999829418,-4.598893322,Transport
CACNG4,-0.034705307,7.090531281,-0.039021655,0.968977377,0.999829418,-4.617136038,Transport
CACNG6,0.562509449,4.3717629,0.248187223,0.804671553,0.999829418,-4.598380422,Transport
CACTIN,-1.745079276,5.850795965,-1.391370008,0.16824923,0.999829418,-4.58518381,Development (cell cycle)
CACUL1,0.447888044,7.376878473,0.518334707,0.605758981,0.999829418,-4.612071522,NA
CACYBP,0.711695459,6.432334149,0.59126021,0.556133682,0.999829418,-4.603011483,Development (cell cycle)
CADM1,-0.018055873,8.205315377,-0.026788804,0.978699726,0.999829418,-4.632995368,Matrisome/cell adhesion/binding/signaling
CADM4,-2.753284181,5.864097078,-2.33964731,0.021980509,0.999829418,-4.541999361,Matrisome/cell adhesion/binding/signaling
CALCOCO1,-0.419366349,6.031257545,-0.350120406,0.72723507,0.999829418,-4.60581692,Transport
CALCOCO2,0.303210553,7.05207757,0.320406252,0.749556258,0.999829418,-4.612887009,Transport
CALHM2,-0.800289107,4.584320951,-0.409593145,0.683278317,0.999829418,-4.59901219,Transport
CALM1,1.05419701,6.721679276,0.960242203,0.340035746,0.999829418,-4.596431812,Transport
CALM2,-0.62822385,6.381609388,-0.531742766,0.596484334,0.999829418,-4.604187713,Transport
CALM3,-2.935379267,5.930701862,-2.67462677,0.009188719,0.999829418,-4.512066178,Transport
CALML4,-1.371798325,6.603843005,-1.346616951,0.182181264,0.999829418,-4.581613967,Transport
CALML6,-0.407343012,4.305671262,-0.193612785,0.847005361,0.999829418,-4.598915372,NA
CALR,0.781017102,5.811102065,0.543265393,0.588566984,0.999829418,-4.601123424,Transport
CALR3,0.325940085,5.926630026,0.23318019,0.8162602,0.999829418,-4.603878693,Transport
CALU,-0.21783948,6.33480787,-0.183842076,0.854636207,0.999829418,-4.607786225,NA
CALY,1.169876921,6.166375968,0.869452784,0.387388752,0.999829418,-4.597583783,Transport
CAMK1D,0.370980396,9.840373123,0.816562473,0.416778792,0.999829418,-4.626726219,Transport
CAMK2A,1.435889835,6.445615382,1.119949273,0.266328633,0.999829418,-4.592586826,Transport
CAMK2B,0.174623135,8.434253777,0.274839894,0.784199075,0.999829418,-4.634222799,Transport
CAMK2G,-0.083944009,7.478985334,-0.103551963,0.917802825,0.999829418,-4.621587472,Transport
CAMKK1,-0.839335509,6.497027602,-0.76668664,0.445687645,0.999829418,-4.601286112,Transport
CAMKK2,-0.44852217,6.823324431,-0.448013421,0.655442095,0.999829418,-4.608896132,Transport
CAMP,-3.437763331,4.025180498,-1.782897265,0.078671641,0.999829418,-4.58511095,Inflammation/Immune/Stress/Toxic/Detox
CAMSAP1,0.802593722,7.515598709,0.961222103,0.339546196,0.999829418,-4.597514295,Transport
CAMSAP3,2.212588541,5.081669886,1.116698647,0.267707485,0.999829418,-4.594047367,Transport
CAMTA2,-1.65711269,6.198791738,-1.571784063,0.120233152,0.999829418,-4.573032913,Transport
CANT1,-1.560953653,5.723113751,-1.17054284,0.245508781,0.999829418,-4.591435485,Transport
CANX,-1.366041827,7.260983469,-1.659508745,0.10121236,0.999829418,-4.553928574,NA
CAPG,0.466398653,5.987637384,0.333374583,0.73978686,0.999829418,-4.603136713,NA
CAPN1,-1.336365224,6.228388829,-1.173040215,0.244512104,0.999829418,-4.59042722,NA
CAPN15,-2.116540067,6.868172226,-2.44899461,0.016674102,0.999829418,-4.489129299,NA
CAPN2,-0.498623228,7.241985487,-0.593407607,0.554703576,0.999829418,-4.610934817,NA
CAPN3,2.357014498,6.275940697,1.631163566,0.107071271,0.999829418,-4.581451017,NA
CAPN9,-0.667005119,6.333094923,-0.566891488,0.572489928,0.999829418,-4.603616806,NA
CAPNS1,-2.445025423,5.832602402,-2.20531565,0.030513467,0.999829418,-4.545021684,NA
CAPRIN2,1.315648334,6.920151723,1.239636942,0.21899571,0.999829418,-4.587418187,NA
CAPS,-1.550192252,4.435645604,-0.84984067,0.398133247,0.999829418,-4.596615404,Transport
CAPSL,1.747322515,5.664852526,1.000808102,0.320155285,0.999829418,-4.595144111,NA
CAPZA2,-0.333945835,7.657024535,-0.435901196,0.664167374,0.999829418,-4.619155174,NA
CAPZB,-0.527597601,9.09819475,-1.008415042,0.316515373,0.999829418,-4.598319715,NA
CARD10,-0.913192537,6.28841801,-0.797453417,0.42771906,0.999829418,-4.600006087,Inflammation/Immune/Stress/Toxic/Detox
