gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
TGFB3,-0.334395663,6.401947024,-1.265287377,0.21305185,0.434435934,-5.709636259,Development (differentiation)
TGFB3,-0.334395663,6.401947024,-1.265287377,0.21305185,0.434435934,-5.709636259,Inflammation/Immune/Stress/Toxic/Detox
AC073610.5,-0.475861791,5.555930901,-1.265183953,0.213088537,0.434435934,-5.554107455,NA
CDH3,0.236181753,7.464986952,1.265002275,0.213152994,0.434465907,-5.958223657,Matrisome/cell adhesion/binding/signaling
C22orf15,-0.59413259,4.789274167,-1.264693839,0.213262457,0.434587578,-5.425592339,NA
EMID1,-0.272475107,6.837810223,-1.263725715,0.213606313,0.435186729,-5.829954814,NA
HAS1,-0.499936338,4.939613444,-1.263550684,0.213668524,0.435211931,-5.461040103,NA
ZNF491,-0.467402203,5.296677355,-1.262315619,0.214107889,0.436005151,-5.522084329,NA
DHDH,-0.399596359,5.31117675,-1.261832212,0.214280042,0.436205891,-5.524693118,Metabolism (other)
AMER3,-0.369207727,5.518930984,-1.261737548,0.214313766,0.436205891,-5.557193977,NA
ADD1,-0.240383747,7.407379683,-1.261618084,0.214356331,0.436205891,-5.946495266,NA
RPL37A,-0.242182879,7.786868682,-1.260671944,0.214693663,0.436790555,-6.040908765,NA
TLR3,-0.428345399,5.791391747,-1.260339784,0.214812183,0.436803665,-5.610159689,NA
CSNK2A1,-0.283473243,6.819862038,-1.260296237,0.214827725,0.436803665,-5.832341355,NA
KITLG,0.269726141,7.14048489,1.260233336,0.214850176,0.436803665,-5.891880792,NA
DCAF12L1,-0.533534405,4.540638138,-1.259964099,0.214946294,0.436857594,-5.410737825,NA
PABPC4L,-0.481921954,4.628430341,-1.259878773,0.214976762,0.436857594,-5.437335713,NA
CLCNKB,-0.3412073,5.812839739,-1.259474851,0.215121037,0.437049068,-5.610980917,Transport
CSPG5,0.336830726,5.71500254,1.259129286,0.215244525,0.437198231,-5.607758078,NA
TRMT12,-0.424486901,4.97866721,-1.258320437,0.215533777,0.437653783,-5.483903019,NA
HCCS,-0.442358409,4.95040036,-1.258221863,0.215569047,0.437653783,-5.478196677,NA
NRDE2,-0.261352506,7.18031164,-1.25696022,0.216020857,0.438469112,-5.904091425,NA
DSG4,0.36395597,5.829665998,1.256552951,0.216166855,0.438663486,-5.637575508,NA
LRRC37B,-0.315912783,5.955456849,-1.256138992,0.216315328,0.438831775,-5.64549826,NA
INIP,-0.372084952,6.19823014,-1.255921027,0.216393535,0.438831775,-5.691808931,NA
CNKSR1,0.461171597,5.032067952,1.255740244,0.216458417,0.438831775,-5.510965158,NA
AP1AR,-0.304234171,6.455800863,-1.255651791,0.216490167,0.438831775,-5.761194107,Transport
SEPW1,-0.366663245,5.423693135,-1.255621438,0.216501064,0.438831775,-5.548731686,NA
MED15,-0.248315868,7.775300597,-1.25534923,0.216598799,0.438927992,-6.013140976,NA
LMBRD2,-0.333142838,6.491774355,-1.254763533,0.216809204,0.439252429,-5.763351377,NA
DOCK5,-0.1795936,8.877811597,-1.254554527,0.216884324,0.439302695,-6.178090415,NA
SETD1B,-0.250679013,6.915586332,-1.254171238,0.217022134,0.439479887,-5.858653189,NA
MROH7-TTC4,0.268242672,7.462944407,1.253453715,0.217280293,0.439900653,-5.976031036,NA
DBF4B,-0.32672932,6.235863193,-1.252797709,0.217516518,0.440128843,-5.703703938,NA
TMEM8B,-0.275130159,7.116498595,-1.252754958,0.21753192,0.440128843,-5.906499377,NA
ARFIP2,-0.404118291,5.444759084,-1.252374647,0.217668964,0.440128843,-5.557268102,Transport
CASZ1,0.193003376,8.638997216,1.252276398,0.217704378,0.440128843,-6.121040832,Development (differentiation)
NAA16,-0.268172525,7.157541968,-1.252257057,0.21771135,0.440128843,-5.907946924,NA
WDR25,0.205317325,8.119595572,1.252250385,0.217713755,0.440128843,-6.083475841,NA
AMELX,-0.5672881,4.442567528,-1.252033942,0.21779179,0.440128843,-5.403118646,NA
SLC29A2,0.441085158,5.065409297,1.252021613,0.217796236,0.440128843,-5.52297037,Transport
GBX1,-0.382840074,6.167426163,-1.251417952,0.21801399,0.440409237,-5.689184254,Development (differentiation)
REPIN1,-0.368231919,5.774630176,-1.251238998,0.218078574,0.440409237,-5.605450021,NA
LCMT2,-0.415794686,5.842681082,-1.251217603,0.218086297,0.440409237,-5.61493777,NA
