gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function
RP11-286N22.8,0.07982298,7.460017098,0.416130579,0.678490057,0.833645103,-6.326352263,NA
DYRK1A,-0.064630902,8.335604573,-0.415956609,0.678616806,0.833660867,-6.518918456,Development (differentiation)
RPN1,-0.093734014,7.06876183,-0.415633414,0.678852299,0.833810193,-6.194282044,NA
ZBTB48,-0.117090684,6.113945504,-0.415474509,0.678968096,0.833812473,-5.98066031,Development (cell cycle)
CHD9,0.057016482,9.081675863,0.415157611,0.679199048,0.833890851,-6.692118613,NA
MUM1,0.105267331,6.556544699,0.41507423,0.67925982,0.833890851,-6.097932736,NA
CYP51A1,0.113299265,6.082483523,0.414774803,0.679478075,0.833903173,-6.001596598,Metabolism or Transport (lipid)
LYNX1,0.108070871,6.486120794,0.414716888,0.679520293,0.833903173,-6.103125238,NA
ZNF511-PRAP1,0.085384221,7.314015708,0.414553321,0.679639533,0.833903173,-6.285429498,NA
GUF1,-0.118805818,5.95302199,-0.414435175,0.679725666,0.833903173,-5.969895126,NA
B4GALT6,-0.088990672,7.267532674,-0.414229483,0.679875634,0.83394735,-6.262241834,Metabolism (other)
PGF,-0.130319711,6.18098333,-0.413839092,0.6801603,0.834156708,-5.986147394,NA
EXOSC3,0.099940228,6.438818201,0.413137869,0.680671735,0.834644061,-6.087948105,NA
DCXR,-0.141320293,5.243979215,-0.410636736,0.682497148,0.83674219,-5.824869971,NA
CBX8,0.11639843,5.747039771,0.410214447,0.682805537,0.836980054,-5.941143177,NA
CISD3,-0.132117582,5.395447999,-0.409881208,0.683048932,0.837138182,-5.861634712,NA
DNAJB4,-0.114773366,6.512544947,-0.409618201,0.683241055,0.837152056,-6.052857278,Metabolism (other)
TMEM254,-0.131246731,5.627701787,-0.409552509,0.683289045,0.837152056,-5.921296781,NA
CD164,0.116128744,5.942949286,0.40937038,0.683422103,0.837174916,-5.997854986,Inflammation/Immune/Stress/Toxic/Detox
ZNRD1,-0.150349309,4.855633498,-0.40878557,0.683849415,0.837375879,-5.782442786,NA
NOD1,-0.08062288,7.376714076,-0.408695168,0.68391548,0.837375879,-6.296292977,NA
GGA2,-0.086400688,7.110479819,-0.408676068,0.683929439,0.837375879,-6.212331286,NA
XXbac-BPG32J3.22,0.134666509,5.496570738,0.408112901,0.684341053,0.83766806,-5.914794052,NA
AC092718.1,-0.125579405,5.701759977,-0.407962065,0.684451315,0.83766806,-5.916524856,NA
PCID2,-0.131157643,6.353914503,-0.407879765,0.684511478,0.83766806,-6.024794477,NA
MLYCD,0.091116649,6.86077525,0.40738724,0.684871574,0.83794732,-6.181113197,NA
GRAMD3,-0.068157581,8.25095064,-0.407254428,0.684968689,0.83794732,-6.494815903,NA
FAM149A,0.075263822,7.581011224,0.406857715,0.685258803,0.838162113,-6.365601497,NA
ST6GALNAC6,-0.108310059,6.388671984,-0.406571181,0.685468374,0.838182907,-6.060718807,Metabolism or Transport (lipid)
FBXO24,0.104501514,6.606685732,0.406521274,0.685504878,0.838182907,-6.106801375,NA
PXDN,-0.066589317,8.487380721,-0.40614248,0.685781971,0.838323852,-6.5466572,Metabolism (other)
ZNF410,-0.103802129,6.498072019,-0.4060505,0.685849262,0.838323852,-6.071062697,NA
CCDC103,-0.145833724,5.024340828,-0.405739012,0.686077161,0.838462369,-5.814758386,NA
ZNF250,0.098961791,6.542121085,0.405548882,0.686216283,0.838492362,-6.104418579,NA
CPSF2,-0.09970556,6.544038891,-0.405309675,0.686391331,0.838529319,-6.08541025,NA
CALR,0.132873738,5.735436051,0.405194396,0.686475697,0.838529319,-5.934901137,Transport
ZNF471,-0.111306797,5.799454139,-0.404850832,0.686727153,0.83869648,-5.942281241,NA
METAP2,0.110199503,6.564984326,0.40388774,0.687432235,0.839417504,-6.117995995,Metabolism (other)
HSF4,0.118465326,5.728676389,0.403455184,0.687749001,0.839420865,-5.95144772,Metabolism (other)
UCK1,-0.142347117,5.167970638,-0.403400145,0.68778931,0.839420865,-5.824030276,NA
MLLT10,-0.060726444,8.803900489,-0.403330108,0.687840605,0.839420865,-6.636510037,NA
UBE2R2,-0.070632599,7.815640425,-0.403257462,0.687893814,0.839420865,-6.386940066,Metabolism (other)
C14orf178,0.139525935,5.169407106,0.402856576,0.68818746,0.839639186,-5.846870135,NA
PRPF4,0.128688367,5.402430055,0.401253029,0.689362529,0.840804536,-5.901255895,NA
RSBN1,0.095248858,6.735090313,0.401145949,0.689441023,0.840804536,-6.152732044,NA
NDFIP1,0.093515637,6.689877406,0.401082829,0.689487295,0.840804536,-6.14370738,Metabolism (other)
MKL1,0.058563715,8.689642323,0.40077333,0.689714197,0.840941102,-6.597413945,NA
SYNJ2BP,-0.104595518,6.284655168,-0.400285174,0.690072136,0.841237364,-6.030398745,NA
TUBE1,0.118869445,5.528899138,0.399963073,0.690308355,0.841362887,-5.924677223,Transport
CDC20,0.131722284,4.985881158,0.399831237,0.690405048,0.841362887,-5.82253053,Development (cell cycle)
INMT-FAM188B,-0.053132106,8.98646754,-0.399663632,0.690527983,0.84137259,-6.673058188,NA
TUBA4B,-0.099373785,6.318855707,-0.399426164,0.690702174,0.841444733,-6.045378688,Transport
MAP1LC3A,0.140617681,5.545571785,0.39901158,0.691006328,0.841675152,-5.895886851,Inflammation/Immune/Stress/Toxic/Detox
EFNA4,-0.129982344,5.25881732,-0.398743901,0.691202734,0.841774273,-5.851484838,NA
PRELP,0.102926918,6.224948639,0.397516632,0.692103497,0.842731014,-6.052192648,NA
WRNIP1,-0.091171666,6.779674988,-0.397240296,0.692306378,0.842795751,-6.154938697,NA
C15orf61,0.130213201,5.056086045,0.397130494,0.692386999,0.842795751,-5.84456007,NA
SEC11C,0.108266257,6.20985589,0.396725988,0.692684032,0.842892239,-6.030198331,Transport
ECHS1,-0.121005926,5.691648345,-0.396708836,0.692696628,0.842892239,-5.909492603,Metabolism or Transport (lipid)
RP11-244E17.1,-0.14718014,4.82536137,-0.395950245,0.693253804,0.843429982,-5.78465166,NA
ZSCAN32,-0.121493863,5.702959072,-0.39566309,0.693464761,0.843546396,-5.924863645,NA
NME1,-0.133517589,5.515971134,-0.395166298,0.693829783,0.84373537,-5.886784932,NA
VPS25,-0.131895195,4.93713018,-0.395137826,0.693850705,0.84373537,-5.807947663,NA
ARFGAP3,-0.086922543,7.176694346,-0.394460894,0.694348208,0.844200064,-6.247373011,NA
AQP4,0.136839931,5.36663166,0.394014864,0.694676086,0.844393511,-5.865795937,Transport
GMCL1,-0.088832809,6.76262661,-0.393930527,0.694738089,0.844393511,-6.171533437,NA
DNAJC17,-0.086760408,6.952099767,-0.393599275,0.694981639,0.844549259,-6.190240767,Metabolism (other)
CROCC2,-0.068260507,8.468202364,-0.393189457,0.695282998,0.84466544,-6.561438372,Cilia
NXNL2,-0.084228431,7.137478948,-0.393141198,0.695318489,0.84466544,-6.224644008,NA
RP6-24A23.6,0.121690387,5.217366203,0.392998393,0.695423514,0.84466544,-5.858708114,NA
DENND6B,-0.098753452,6.39843435,-0.392031986,0.69613441,0.845222807,-6.066843775,NA
BORA,0.111637359,6.182710952,0.392002496,0.696156107,0.845222807,-6.008386988,NA
SLC46A1,-0.112644665,5.755089102,-0.391903563,0.696228899,0.845222807,-5.936162354,Transport
PSMB8,-0.132519435,5.150912513,-0.391307868,0.696667255,0.84561469,-5.842382878,Metabolism (other)
TLN1,0.084001253,6.952288112,0.39099596,0.69689682,0.845753056,-6.201497171,NA
HDAC6,-0.098967012,6.318206296,-0.390659281,0.697144649,0.845809312,-6.03886438,NA
TMCO6,-0.139287846,5.338639927,-0.390618957,0.697174333,0.845809312,-5.867732331,NA
TMED7-TICAM2,-0.094019617,6.640965778,-0.389924822,0.697685398,0.846160874,-6.124187162,NA
DHX58,-0.137421649,5.516038991,-0.389768713,0.697800353,0.846160874,-5.883021792,NA
HIST1H4H,0.131677564,4.904361465,0.389754261,0.697810996,0.846160874,-5.810249904,NA
HMSD,-0.093432205,6.624933257,-0.389493486,0.698003043,0.846193557,-6.117928832,NA
MYO19,-0.083487247,7.163594468,-0.389403642,0.698069213,0.846193557,-6.245978196,NA
EDC4,0.118271149,5.810408144,0.38852136,0.698719137,0.846742249,-5.972611535,NA
RNF103,0.106879006,5.998936753,0.388475031,0.698753272,0.846742249,-5.989725901,NA
CNDP2,0.086632647,7.096608164,0.387942636,0.699145571,0.847068438,-6.263146203,NA
BTBD6,0.127096469,5.149710769,0.387649087,0.699361911,0.847068438,-5.85828111,NA
PRSS12,0.083214512,7.311808358,0.387638511,0.699369705,0.847068438,-6.311721581,Metabolism (other)
