gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
CDH2,-0.027779554,6.681785492,-0.101430495,0.920081145,0.984807976,-5.962950517,Matrisome/cell adhesion/binding/signaling,0.071343233
DNMT3B,0.029866297,6.705816395,0.102070273,0.919578869,0.984807976,-5.925505339,NA,0.073050009
IGKV4.1,-0.027118875,7.150206803,-0.101819563,0.919775692,0.984807976,-5.994119523,NA,0.097115549
IL17B,-0.032686202,7.304727572,-0.102060627,0.919586442,0.984807976,-5.904801379,Inflammation/Immune/Stress/Toxic/Detox,0.116060761
KCNMA1,0.03195972,7.856395914,0.102593043,0.91916848,0.984807976,-5.999679793,Transport,0.164874552
MAP3K14,0.030554602,6.761443953,0.101928176,0.919690424,0.984807976,-5.933630136,NA,0.082949309
NDUFA1,0.033903065,7.395394738,0.10341102,0.918526391,0.984807976,-5.963664182,NA,0.119303635
NDUFAF5,0.030295914,7.581906024,0.101600631,0.919947572,0.984807976,-5.981878466,NA,0.126301417
PAXIP1,-0.029413663,7.063817647,-0.101965197,0.91966136,0.984807976,-5.922343536,NA,0.092507254
PVR,-0.028147421,7.205495786,-0.103542509,0.918423181,0.984807976,-6.003863566,NA,0.10479604
TPR,0.030871783,6.378962521,0.103621857,0.918360899,0.984807976,-5.932289112,NA,0.058371736
CD79B,-0.029277656,6.823654663,-0.099935272,0.921255142,0.985532609,-5.931848376,Inflammation/Immune/Stress/Toxic/Detox,0.081242533
SYTL3,0.029809896,7.616919418,0.099984294,0.921216649,0.985532609,-5.955650598,NA,0.140126301
TOMM22,-0.0291732,7.741162664,-0.100214412,0.921035957,0.985532609,-5.997877066,NA,0.150537634
HEPACAM2,-0.037045137,6.383282566,-0.098913138,0.922057791,0.985878281,-5.920494149,NA,0.062980031
LHPP,-0.02700467,7.05431439,-0.098845052,0.92211126,0.985878281,-5.97778495,NA,0.090971155
PINK1,-0.031587391,6.901497053,-0.098671929,0.922247217,0.985878281,-5.903660258,NA,0.087216249
STAT5B,0.027382246,6.933463567,0.098661289,0.922255573,0.985878281,-5.954065688,Inflammation/Immune/Stress/Toxic/Detox,0.089435057
WDR59,-0.027367662,7.139549351,-0.098468629,0.922406877,0.985878281,-5.997190359,NA,0.097456904
IFI35,0.027410695,6.572834689,0.097736517,0.922981859,0.986315624,-5.929856193,Inflammation/Immune/Stress/Toxic/Detox,0.069636457
MAML1,-0.026789068,7.484091656,-0.097522958,0.923149591,0.986317694,-5.935586349,NA,0.129202936
CYP4B1,0.030355749,6.433694828,0.096745387,0.923760337,0.986379161,-5.920718749,Metabolism or Transport (lipid),0.06588155
PPP1R12B,0.02761115,6.535831051,0.096959209,0.923592385,0.986379161,-5.960016832,Metabolism (other),0.067417648
TCL1B,0.031283774,6.765871895,0.096605337,0.923870345,0.986379161,-5.928794243,Development (cell cycle),0.080218467
WDR5,0.030292714,6.81439072,0.097086331,0.923492536,0.986379161,-5.899736719,NA,0.082437276
TMED2,-0.027895647,6.80248741,-0.096278319,0.92412722,0.986476374,-5.955888033,NA,0.079535757
STAM2,-0.026829591,6.606179962,-0.095626841,0.924638986,0.986845591,-5.923847577,NA,0.073391364
WASHC5,-0.025700454,7.19569689,-0.095257847,0.924928863,0.986977902,-5.982526965,NA,0.105820106
ARHGAP10,0.026790373,7.037117623,0.093968122,0.925942136,0.986996913,-6.012580354,NA,0.093872675
DAXX,-0.030076958,6.618200296,-0.094784406,0.925300807,0.986996913,-5.906879767,NA,0.072537976
FH,-0.026603524,6.65651225,-0.094400578,0.925602362,0.986996913,-5.989524817,NA,0.077487626
LEP,0.03337997,6.703820546,0.094408061,0.925596483,0.986996913,-5.948020635,NA,0.075951528
TRBC1,-0.030751204,7.022540498,-0.094263242,0.925710264,0.986996913,-5.875060536,NA,0.092507254
TUBB2B,-0.027982949,6.802858505,-0.093985515,0.92592847,0.986996913,-5.895907682,Transport,0.080389145
FBXO3,0.025880139,7.657621745,0.093148865,0.926585853,0.98726502,-6.006224478,NA,0.138248848
PCSK6,0.032689068,6.114289226,0.093024212,0.926683801,0.98726502,-5.866661306,Metabolism (other),0.050861922
UBAP1,-0.027008114,6.887327917,-0.093014384,0.926691523,0.98726502,-5.947690521,Metabolism (other),0.083119986
GLRA2,-0.032397738,6.25121458,-0.092499441,0.927096162,0.987400049,-5.921676559,NA,0.057518348
