gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
LPAR6,-1.06221051,7.481337883,-2.819009483,0.008381607,0.124367668,-2.814258434,NA,0.166904422
PNPLA8,-1.036033462,7.630470446,-2.819427348,0.008372991,0.124367668,-2.795249636,Metabolism or Transport (lipid),0.191155492
OTC,1.176315437,6.770559813,2.808513518,0.008600783,0.127312315,-2.771854947,NA,0.12125535
NASP,0.987544848,7.595235281,2.803563166,0.008706011,0.12856016,-2.896644954,NA,0.194008559
GPHN,1.113855865,6.754574889,2.800561068,0.008770412,0.128891493,-2.792433284,NA,0.115549215
ICAM3,1.111774189,6.930514524,2.801530173,0.008749574,0.128891493,-2.791838613,Inflammation/Immune/Stress/Toxic/Detox,0.137660485
CCNH,-1.030685875,7.786344105,-2.797458095,0.008837447,0.128951157,-2.89318663,NA,0.209700428
HNRNPF,-1.882380685,6.080430672,-2.798164226,0.00882215,0.128951157,-2.571130052,NA,0.081312411
TFF2,1.294528001,6.513081991,2.797823216,0.008829534,0.128951157,-2.734142192,NA,0.109843081
GPR37L1,1.543933589,5.984327611,2.794492507,0.008901962,0.129584724,-2.642159542,NA,0.076319544
PIDD1,1.160228545,6.618388546,2.789889399,0.009002976,0.130465074,-2.779533862,NA,0.111269615
RIN1,1.170743854,6.584663406,2.789801508,0.009004915,0.130465074,-2.764289099,NA,0.106990014
CD5,1.120158919,6.780718732,2.78544069,0.00910162,0.131088805,-2.832584254,Inflammation/Immune/Stress/Toxic/Detox,0.12125535
MKNK2,-0.9446169,7.799193174,-2.784908955,0.009113479,0.131088805,-2.917708391,NA,0.20256776
RP9,-1.364953316,7.160760799,-2.784020509,0.009133324,0.131088805,-2.744944204,NA,0.136233951
S100A7,-1.972269606,5.722012174,-2.784562416,0.009121214,0.131088805,-2.569617925,Transport,0.051355207
SLC16A2,1.128611901,6.699836705,2.78216011,0.009175011,0.131380169,-2.834342299,Transport,0.10342368
HMGB2,-0.926777007,7.887829779,-2.775740421,0.009320233,0.133149285,-2.950610019,NA,0.22681883
AVP,1.494260725,5.833316205,2.770441439,0.009441722,0.134260407,-2.690559368,NA,0.066333809
FADS1,1.10890135,6.911911636,2.771181743,0.00942466,0.134260407,-2.896559086,Metabolism or Transport (lipid),0.129101284
KDM4A,0.95470189,7.303269837,2.768587316,0.009484579,0.134558364,-2.955503132,NA,0.169044223
KDM5B,1.172462937,6.533907553,2.765427869,0.009558029,0.13528796,-2.817080413,NA,0.09914408
SCGB3A1,1.14419664,6.571397659,2.764259424,0.009585328,0.135362454,-2.832401644,Transport,0.108416548
CLEC10A,1.115067908,6.739113772,2.762591249,0.009624427,0.135602884,-2.879270551,NA,0.121968616
