Aggregated,pathway,pval,padj,log2err,ES,NES,size,leadingEdge
NA,GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III,0.622467772,0.848266929,0.063927193,-0.329926101,-0.880792834,12,"c(""PRDX5"", ""SF3B1"", ""MTOR"", ""DHX36"", ""ERCC6"", ""ELL"", ""RPTOR"", ""SMARCA5"")"
NA,GOBP_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS,0.622980251,0.848637542,0.062661823,-0.306710831,-0.866395157,14,"c(""ALDH2"", ""PARK7"", ""ABAT"", ""MAOB"", ""NR4A2"")"
NA,GOCC_CYTOPLASMIC_SIDE_OF_MEMBRANE,0.624584718,0.850586908,0.058843817,-0.214597991,-0.920356348,105,"c(""TRAF2"", ""CYLD"", ""EPM2AIP1"", ""RHOA"", ""PTPN1"", ""DNAJA1"", ""EZR"", ""GNAS"", ""S100A6"", ""GNG12"", ""DLG4"", ""CHMP4A"", ""TRAF5"", ""GNB2"", ""SPPL2A"", ""GNB1"")"
NA,GOCC_RNA_POLYMERASE_III_COMPLEX,0.624775583,0.850610622,0.062523741,-0.306303055,-0.865243276,14,"c(""POLR3GL"", ""CRCP"", ""POLR1D"", ""POLR2K"", ""POLR2F"", ""POLR3H"")"
NA,GOBP_BROWN_FAT_CELL_DIFFERENTIATION,0.625581395,0.851235062,0.075309376,0.266235325,0.894567891,23,"c(""DHRS7B"", ""PIM1"", ""INS"", ""PLAC8"", ""SLC2A4"")"
NA,GOBP_HEART_FORMATION,0.625581395,0.851235062,0.075309376,0.265861066,0.893310358,23,"c(""PIM1"", ""WNT3A"", ""HAND2"", ""DKK1"", ""WNT5A"", ""LRP2"")"
NA,GOBP_LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS,0.626394052,0.851631947,0.064070375,-0.342758518,-0.863284998,10,"c(""GSTP1"", ""GSTM4"", ""GPX4"", ""ACOT7"")"
NA,GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,0.626356589,0.851631947,0.055479331,-0.19882742,-0.937577094,194,"c(""H2AX"", ""APEX1"", ""APC"", ""BRD4"", ""TAOK1"", ""TAOK3"", ""MECP2"", ""CDC73"", ""CDKN1A"", ""PRMT2"", ""TPR"", ""INO80"", ""APP"", ""PRPF19"", ""HSPA2"", ""RAB11A"", ""CCNH"", ""GIGYF2"", ""CLOCK"", ""RAD21"", ""CDKN1B"", ""MRE11"", ""APBB2"", ""ATR"", ""CDC26"", ""MAD2L1"", ""PSME1"", ""PML"", ""SENP2"", ""DDB1"", ""EIF4G1"", ""FBXO7"", ""NEK6"", ""PIDD1"", ""LCMT1"", ""MSH2"", ""NBN"", ""BRD7"", ""WAC"", ""BABAM1"", ""DDRGK1"", ""CUL4A"", ""VPS4A"", ""CTDSP2"", ""ERCC3"", ""XPC"", ""TP53BP1"", ""CDK5RAP3"", ""RRM2"", ""ANAPC15"", ""ERCC6"", ""PBX1"", ""SIRT2"", ""DDX3X"", ""CHEK2"", ""DTL"", ""UIMC1"", 
""CDKN1C"")"
NA,GOMF_GLYCOSAMINOGLYCAN_BINDING,0.62628866,0.851631947,0.08063885,0.205722961,0.935728141,110,"c(""PF4"", ""SELP"", ""NRP2"", ""KNG1"", ""HBEGF"", ""SERPINE2"", ""ANG"", ""LAMC2"", ""SULF2"", ""MPO"", ""THBS2"", ""SPOCK2"", ""SERPINC1"", ""RSPO2"", ""CXCL6"", ""SEMA5A"", ""NRP1"", ""PTN"", ""PF4V1"", ""FGF9"", ""GPNMB"", ""SLIT2"", ""PTPRC"", ""TREM2"", ""PCOLCE2"", ""RTN4R"", ""BGN"", ""CTSG"", ""FGF7"", ""NLRP3"", ""FGF10"", ""SOST"", ""SLIT3"", ""ADGRE2"")"
NA,GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,0.626666667,0.851673092,0.058843817,-0.23726706,-0.905596743,52,"c(""TIMP3"", ""DAPK1"", ""PARK7"", ""BAD"", ""GABARAP"", ""SFRP1"", ""CFLAR"", ""BCL2L1"", ""SORT1"", ""TNFRSF10C"", ""THBS1"", ""RAF1"", ""PIDD1"", ""BEX3"", ""BAG3"")"
