gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
RAB4A,0.068863852,7.047889296,0.177318384,0.861802087,0.947493114,-5.594039545,Transport,0.139940908
EEF2K,-0.059890476,6.946542253,-0.176977484,0.862064818,0.947596494,-5.602181987,NA,0.135464231
MMS22L,0.057586771,6.263142187,0.176603847,0.8623528,0.947727584,-5.674878174,NA,0.085952189
EPM2AIP1,-0.063238156,6.672008194,-0.176009193,0.862811173,0.948034835,-5.64227426,Metabolism (other),0.116035455
PDAP1,-0.059055792,6.875872885,-0.175803248,0.862969932,0.948034835,-5.610385292,Development (apoptosis),0.125167875
PTEN,0.067821246,11.21688573,0.174487879,0.863984069,0.948963339,-5.489690241,Development (cell cycle),0.71644731
AIG1,-0.061211916,6.68568011,-0.173647501,0.864632124,0.949116382,-5.645937235,NA,0.120959799
APEX1,-0.076288514,6.288557191,-0.173161751,0.865006755,0.949116382,-5.665450594,NA,0.083087116
MOSMO,0.064044598,6.774884493,0.17383339,0.864488767,0.949116382,-5.61856769,NA,0.113080849
PDCD1LG2,-0.082834368,5.915965284,-0.17300474,0.865127855,0.949116382,-5.679473638,Development (apoptosis),0.070104754
PDE5A,0.057249841,6.619123823,0.172773502,0.865306212,0.949116382,-5.641268661,NA,0.107440236
SENP7,-0.061186074,6.349070698,-0.17365543,0.864626009,0.949116382,-5.673464502,NA,0.096785746
VPS37A,0.058928398,6.170382387,0.172914563,0.865197409,0.949116382,-5.686261684,NA,0.082728982
RFX5,-0.079564879,5.799514504,-0.172174099,0.865768576,0.949438128,-5.687877999,NA,0.067150148
BAIAP3,-0.06855571,5.854024366,-0.17049251,0.867065982,0.949933611,-5.688133533,NA,0.069030352
BMI1,0.06163086,7.367727886,0.1706981,0.866907341,0.949933611,-5.55353883,NA,0.164831229
FZD6,0.068643332,6.93049413,0.170855078,0.866786214,0.949933611,-5.620727911,Development (differentiation),0.142895514
KCNJ8,0.057277295,6.46975056,0.170551423,0.867020521,0.949933611,-5.659150849,Transport,0.097949682
MEGF11,-0.084044162,5.391902157,-0.171167593,0.866545084,0.949933611,-5.659617378,NA,0.055242188
JUND,-0.077793867,9.818821141,-0.168375934,0.868699561,0.951537721,-5.563343734,Development (apoptosis),0.613662817
