gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
NDUFB5,0.280029116,6.111392475,1.475300223,0.153020132,0.549308315,-5.131615618,NA,0.062726801
RASGEF1B,-0.258214635,7.107730229,-1.474414076,0.153256707,0.549682386,-5.188262036,NA,0.115431139
RYK,-0.27597977,6.877978196,-1.473753464,0.153433262,0.549682386,-5.16197926,NA,0.102125454
WIPI2,-0.264722604,6.915474311,-1.474123917,0.153334235,0.549682386,-5.185777829,NA,0.102816658
MAPK8,0.310262215,6.438341075,1.471585715,0.154013772,0.551392029,-5.168335354,NA,0.083290133
PTCD2,-0.2741649,5.877017555,-1.470422684,0.154325955,0.551487337,-5.092187294,NA,0.052013133
SEC61A2,0.275505303,6.099709754,1.470509919,0.154302522,0.551487337,-5.115943192,NA,0.061517194
SRD5A1,0.274519098,5.974299473,1.470331942,0.154350334,0.551487337,-5.122827654,NA,0.056160359
RPE,-0.259511303,6.116599848,-1.469488819,0.154576994,0.551927757,-5.136739827,NA,0.061171591
SPI1,0.260625743,6.821464024,1.467395665,0.155140869,0.553570827,-5.195867034,Development (differentiation),0.098323829
IL12RB2,0.291717081,5.977213624,1.466460735,0.155393265,0.554101035,-5.102067431,Inflammation/Immune/Stress/Toxic/Detox,0.055641956
KYAT3,0.266285993,6.609454547,1.466071534,0.155498432,0.554105896,-5.183041342,NA,0.088646967
GCK,0.276510841,6.292419605,1.465363696,0.155689847,0.554417882,-5.162404242,Metabolism (other),0.064973216
RAPGEF2,-0.251969853,6.929383538,-1.464500435,0.155923549,0.554879936,-5.197969055,NA,0.104371868
COPS3,0.303091256,5.945398478,1.463572376,0.156175108,0.555322255,-5.136290585,Development (cell cycle),0.058061172
MRC2,-0.274779148,6.158827199,-1.463274547,0.156255906,0.555322255,-5.131261743,NA,0.060825989
RBCK1,-0.246762352,7.042329671,-1.462640816,0.156427945,0.555563785,-5.201683784,NA,0.11249352
PGLS,-0.270206843,6.20006913,-1.460826495,0.156921321,0.556575422,-5.153534149,NA,0.064973216
VDAC2,-0.245006783,7.048791678,-1.461178953,0.156825377,0.556575422,-5.196627806,NA,0.112666321
ACY1,-0.253910378,6.885483005,-1.458603502,0.157527537,0.55701334,-5.183254365,NA,0.104199067
ATP11C,-0.258870137,6.54879807,-1.45512356,0.158480312,0.55701334,-5.185086532,Metabolism or Transport (lipid),0.076896492
CACNA1G,0.273534459,6.482576045,1.456645028,0.15806318,0.55701334,-5.183423281,Transport,0.089510973
COX7A2L,-0.259359829,7.077164472,-1.455317263,0.158427157,0.55701334,-5.200376788,NA,0.115949542
CYP4A11,-0.273514954,6.15700407,-1.45348577,0.158930325,0.55701334,-5.149096818,Metabolism or Transport (lipid),0.062554
EVL,-0.259400631,6.726023048,-1.455773383,0.158302046,0.55701334,-5.177308538,Motility,0.091066183
GLA,0.28236307,6.015999257,1.458284496,0.157614686,0.55701334,-5.122271538,NA,0.062381199
GPR183,0.296896747,5.829074045,1.452955809,0.159076162,0.55701334,-5.119815822,NA,0.053222741
IGLV7.43,0.276652752,5.859242127,1.452992754,0.159065992,0.55701334,-5.107606185,NA,0.050976326
NR4A2,-0.276850946,6.641910811,-1.454884783,0.158545857,0.55701334,-5.215710846,NA,0.088819768
PAN3,0.327382282,9.073130171,1.458655736,0.157513271,0.55701334,-5.081543178,NA,0.401762571
POM121,-0.256016711,7.296834841,-1.454938556,0.158531094,0.55701334,-5.206593812,NA,0.128218421
PPM1A,0.302706739,7.602785525,1.459068354,0.157400615,0.55701334,-5.171571708,Metabolism (other),0.183687576
PPP1R15B,-0.266297083,6.478571015,-1.453330382,0.158973075,0.55701334,-5.17738933,Metabolism (other),0.076378089
RASGRP3,0.26212202,6.335546117,1.453888557,0.158819557,0.55701334,-5.155587598,NA,0.076032487
RIOK3,-0.24853537,6.834679423,-1.45765024,0.157788071,0.55701334,-5.194553357,NA,0.098669431
S100A8,0.272908337,5.924555105,1.459331433,0.157328821,0.55701334,-5.103944534,Transport,0.055814757
SAMSN1,0.30706743,5.854763136,1.452753866,0.159131762,0.55701334,-5.106250146,NA,0.052185934
SUZ12,-0.248358688,6.71146652,-1.453655519,0.158883636,0.55701334,-5.219378782,NA,0.092102989
TRPV1,0.275142199,6.415426122,1.452778944,0.159124856,0.55701334,-5.179059658,NA,0.07499568
PDLIM1,-0.256060373,6.681014637,-1.451048967,0.159601784,0.558292478,-5.215967625,NA,0.083808536
CRIP1,0.255861244,6.26860778,1.4496286,0.159994215,0.559298702,-5.178473098,NA,0.069638846
SCG2,0.268399328,6.088200954,1.448900093,0.160195794,0.559636876,-5.146930505,Transport,0.062899603
CPAMD8,0.267653063,6.718374722,1.447238478,0.160656328,0.560878665,-5.223905079,NA,0.09054778
