gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
RAC2,0.24832479,6.528008485,2.387521532,0.01761969,0.032909815,-4.039440732,NA,0.117998546
FRYL,0.242192087,6.713086276,2.386440032,0.017670543,0.032980243,-4.066174888,NA,0.131445613
HLA.DPB1,0.285030336,5.65661469,2.386588604,0.01766355,0.032980243,-3.919605501,NA,0.065396785
TICAM2,0.241140903,6.720908285,2.386375717,0.017673572,0.032980243,-4.068289021,Inflammation/Immune/Stress/Toxic/Detox,0.129713956
CEP290,0.248706713,6.498701083,2.386109057,0.017686132,0.032993617,-4.042044008,NA,0.111082606
CENPE,0.283034632,5.664598593,2.383194128,0.017823947,0.033240574,-3.940599674,NA,0.068956302
CTTN,-0.248400799,7.114143892,-2.382965322,0.017834805,0.033250686,-4.050525278,NA,0.167030101
TBPL1,0.243048573,6.78563517,2.382568528,0.017853648,0.033275674,-4.081054253,NA,0.134502736
USP9X,-0.243595945,6.869172931,-2.381212258,0.017918187,0.033385791,-4.067433111,Metabolism (other),0.145202668
ACSS2,0.246643266,6.5364919,2.380777246,0.017938931,0.033414264,-4.061091692,Metabolism or Transport (lipid),0.115572088
TRIM24,0.255142425,7.228850733,2.379515225,0.017999232,0.033516377,-4.031848912,NA,0.182443988
HLA.DPA1,0.250989698,6.532461141,2.379110724,0.018018597,0.033542227,-4.053187396,NA,0.118885753
CAPN7,-0.237680868,6.790159302,-2.378347306,0.018055195,0.03360013,-4.100647807,NA,0.133765179
DUSP3,-0.247683087,7.098245313,-2.377941563,0.018074673,0.033626147,-4.059185472,NA,0.167585942
LIPE,0.288533118,5.434603205,2.376971124,0.018121334,0.033702705,-3.92410083,Metabolism or Transport (lipid),0.056065076
CDC23,0.260363241,6.179190697,2.376661126,0.018136262,0.033720216,-4.020551433,Development (cell cycle),0.090409612
FBXL13,0.240918494,6.947894137,2.376044744,0.018165975,0.033765199,-4.094860951,NA,0.148238413
HELLS,0.263814307,6.063091949,2.375911561,0.018172401,0.033766883,-4.007838919,NA,0.083974688
NDUFB6,-0.2670684,7.345679002,-2.373285635,0.018299509,0.033992741,-3.999157023,NA,0.192363605
SNN,0.249713085,6.435567413,2.37297481,0.018314606,0.034010457,-4.063906098,NA,0.107683427
TNFRSF14,-0.283650117,7.47733649,-2.372540844,0.018335703,0.0340393,-3.95727605,NA,0.202379425
TCF7L1,0.245503776,7.015328497,2.372348116,0.018345079,0.034046373,-4.080196342,NA,0.156020181
LIN54,0.248720399,6.428333822,2.371974604,0.018363262,0.034049128,-4.069647949,Development (cell cycle),0.107736874
MCHR2,0.244887811,6.556472471,2.372059335,0.018359136,0.034049128,-4.080961846,NA,0.118394048
TENM2,0.248213107,6.507105679,2.372072643,0.018358488,0.034049128,-4.075860069,Development (differentiation),0.113455618
TAPBP,-0.238449997,6.944596831,-2.369936744,0.018462747,0.034223219,-4.112077469,NA,0.15067556
RPN2,-0.266032916,7.344737669,-2.367093264,0.018602353,0.034471552,-4.020685984,NA,0.189445442
IRAK4,0.242189414,6.570316268,2.366936793,0.018610062,0.034475394,-4.101774208,NA,0.118436805
ROBO2,0.244747959,6.522222844,2.366237487,0.018644551,0.034528827,-4.100781847,Development (differentiation),0.112889088
GRIN2A,0.256059761,6.255693357,2.365805602,0.018665878,0.034557862,-4.055104904,NA,0.097881392
SKP2,0.24221065,7.031959225,2.365617824,0.018675158,0.034564581,-4.105183282,NA,0.155293313
ADGRV1,-0.269567171,7.337724087,-2.365349866,0.018688407,0.034578641,-4.016274969,Matrisome/cell adhesion/binding/signaling,0.188269625
