gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
ALDH3A1,0.365889512,6.565278574,1.696383882,0.110910319,0.769612812,-4.51890383,NA,0.083875465
MMP16,-0.32843619,6.313913516,-1.695027831,0.111172001,0.769612812,-4.531290243,NA,0.074581784
SLC25A6,0.28839531,8.035421634,1.6938817,0.111393594,0.769612812,-4.52816639,Transport,0.200743494
PTGER2,-0.31618968,7.447533481,-1.69367937,0.111432753,0.769612812,-4.499959915,NA,0.144052045
BTG1,0.341098575,8.080905748,1.692723316,0.111617947,0.769612812,-4.536649711,Development (cell cycle),0.1875
FBXL20,0.298608439,5.9837912,1.692441098,0.111672666,0.769612812,-4.511793014,NA,0.053903346
LAMTOR2,-0.344255945,6.476803327,-1.69241655,0.111677426,0.769612812,-4.511835167,NA,0.084107807
IL1R2,-0.297188249,7.185167734,-1.691118111,0.111929489,0.769612812,-4.507160435,Inflammation/Immune/Stress/Toxic/Detox,0.124302974
HLA.E,0.449890603,7.751009939,1.690882441,0.111975293,0.769612812,-4.553915011,NA,0.157295539
NPC1L1,-0.360153358,6.779611075,-1.690831798,0.111985137,0.769612812,-4.527625003,Metabolism or Transport (lipid),0.096886617
SCARF1,0.334970799,6.326432175,1.690773895,0.111996394,0.769612812,-4.536202093,Inflammation/Immune/Stress/Toxic/Detox,0.06598513
IL12B,-0.291448334,6.700708249,-1.690700999,0.112010568,0.769612812,-4.556099849,Inflammation/Immune/Stress/Toxic/Detox,0.088522305
SDHAF2,-0.338534481,6.780946734,-1.687062131,0.112720061,0.77302326,-4.529308277,NA,0.094795539
ADAM15,0.341281995,6.575212639,1.686728947,0.112785219,0.77302326,-4.53008771,Matrisome/cell adhesion/binding/signaling,0.082946097
NOD1,-0.362816366,7.227930957,-1.685982234,0.112931366,0.77302326,-4.526281434,NA,0.124302974
CTSD,0.274907522,7.628757858,1.685547203,0.113016587,0.77302326,-4.563823979,Metabolism (other),0.157527881
PTPRU,0.293631142,7.385651848,1.684284339,0.113264293,0.773845121,-4.554667216,NA,0.128949814
PCNX2,-0.343533515,6.13967372,-1.682692568,0.113577187,0.775110001,-4.553328676,NA,0.062035316
WDR45B,0.354579645,7.744191073,1.681658853,0.113780785,0.775626995,-4.582631244,NA,0.157527881
ADAMTS9,0.340202128,7.834624271,1.679499435,0.114207125,0.776035037,-4.545847004,Matrisome/cell adhesion/binding/signaling,0.174256506
BCHE,-0.310118394,6.840395462,-1.678368234,0.114431014,0.776035037,-4.554908095,NA,0.093866171
MED14,0.384398523,7.041270779,1.677319934,0.114638836,0.776035037,-4.559006226,NA,0.115241636
DGKQ,0.299083604,6.870822884,1.677225233,0.114657627,0.776035037,-4.539659122,NA,0.098745353
GDF15,0.632401473,8.097293709,1.676995852,0.114703151,0.776035037,-4.526051772,Development (differentiation),0.169144981
AQP9,0.293877067,7.183946622,1.676889271,0.114724309,0.776035037,-4.558553732,Transport,0.11570632
CD200,-0.297957796,6.810896762,-1.675885662,0.114923707,0.776035037,-4.576940268,Inflammation/Immune/Stress/Toxic/Detox,0.097351301
COL9A2,-0.364560494,6.204806046,-1.675286716,0.11504285,0.776035037,-4.532118087,Matrisome/cell adhesion/binding/signaling,0.069934944
CCK,0.301026302,7.405822352,1.674306456,0.115238075,0.776035037,-4.567460796,NA,0.13197026
PRL,-0.328087841,6.77069379,-1.673161994,0.115466366,0.776035037,-4.570068845,NA,0.089916357
MDK,0.330116776,6.817122355,1.672901696,0.115518344,0.776035037,-4.551643873,Development (cell cycle),0.091310409
SMURF2,0.295574259,6.219641945,1.672772812,0.115544087,0.776035037,-4.554973818,NA,0.061105948
ITGB5,-0.339076089,7.733948807,-1.672551001,0.115588404,0.776035037,-4.505761842,Matrisome/cell adhesion/binding/signaling,0.174256506
SLCO3A1,0.305198596,6.706079459,1.672335898,0.115631395,0.776035037,-4.563459237,Transport,0.086663569
ZP3,-0.318770249,7.062651687,-1.67060352,0.115978137,0.776537797,-4.528969998,NA,0.115241636
SEMA5A,-0.335735947,6.98935413,-1.670540912,0.115990685,0.776537797,-4.549128302,Development (differentiation),0.111291822
MAPK1,0.298581783,7.285222565,1.670044152,0.116090289,0.776537797,-4.550855698,NA,0.12151487
PRR5,0.290635855,7.061253158,1.668730125,0.116354119,0.776786048,-4.573467983,NA,0.105715613
VAMP7,-0.301911203,7.163218082,-1.6682701,0.116446605,0.776786048,-4.552258993,NA,0.119423792
COX7A1,-0.319274971,6.345889826,-1.667947475,0.116511505,0.776786048,-4.548512244,NA,0.07527881
OCA2,-0.380200656,6.483992275,-1.66613037,0.116877629,0.777533114,-4.557227938,Metabolism (other),0.082016729
AMPH,0.334838518,6.663353483,1.666119237,0.116879875,0.777533114,-4.567478565,NA,0.082946097
EXOC6,0.347598726,6.604155906,1.665361567,0.117032832,0.777697912,-4.540408963,NA,0.080855019
CXADR,-0.340098471,7.965668336,-1.663959568,0.117316324,0.777826281,-4.543327708,NA,0.203066914
ELP1,-0.325810151,7.98989307,-1.663432495,0.117423055,0.777826281,-4.506448171,NA,0.204228625
PTGDR,0.308685838,7.784186547,1.663364803,0.117436768,0.777826281,-4.571410623,Inflammation/Immune/Stress/Toxic/Detox,0.161013011
TAF11,0.292017903,6.990541037,1.661542851,0.117806394,0.777875619,-4.575743537,NA,0.104786245
ALDH3A2,0.307562165,6.868633115,1.661055931,0.117905348,0.777875619,-4.592544511,NA,0.098513011
TNFSF18,-0.321424518,7.250314992,-1.660033824,0.118113298,0.777875619,-4.546806368,NA,0.131737918
HSPA4,0.370674699,7.777523059,1.659680397,0.118185278,0.777875619,-4.563921651,Metabolism (other),0.17472119
CYP7B1,-0.32101978,6.656340701,-1.659605692,0.118200497,0.777875619,-4.574125087,Metabolism or Transport (lipid),0.091775093
POLB,0.28157044,6.770364806,1.659251482,0.118272683,0.777875619,-4.605491221,NA,0.086895911
SFN,-0.288143077,6.852776658,-1.658912909,0.118341717,0.777875619,-4.563582189,Development (differentiation),0.101998141
EPCAM,-0.316855914,7.07172815,-1.656242449,0.118887441,0.779821624,-4.55337319,Matrisome/cell adhesion/binding/signaling,0.11919145
FOLR3,-0.308693679,6.094336699,-1.655249426,0.119090926,0.779821624,-4.584849359,NA,0.060873606
U2AF2,0.300058768,7.168407752,1.655209917,0.119099028,0.779821624,-4.60330837,Metabolism (other),0.113847584
SACM1L,0.269513002,6.571005863,1.654817817,0.119179463,0.779821624,-4.595583045,Metabolism or Transport (lipid),0.078299257
FBXO9,-0.307466387,7.479893298,-1.654325869,0.119280446,0.779821624,-4.547251914,NA,0.151719331
CD59,0.352039817,7.733290196,1.652521614,0.119651445,0.78140508,-4.600995857,NA,0.163801115
TLR8,-0.340573054,6.342087121,-1.650802443,0.120005877,0.781619914,-4.600340557,NA,0.073187732
MAP1LC3A,0.295753047,7.507348494,1.650175015,0.120135456,0.781619914,-4.591765689,Inflammation/Immune/Stress/Toxic/Detox,0.141960967
SLC12A3,-0.275536234,6.150827454,-1.650068874,0.120157389,0.781619914,-4.594763778,Transport,0.064358736
PBK,-0.32411216,6.408818504,-1.649864321,0.120199667,0.781619914,-4.585840044,NA,0.077834572
TAP2,0.304028702,6.836347359,1.648448506,0.120492647,0.78201623,-4.590829668,NA,0.090613383
TFF2,-0.379789764,6.393374702,-1.647768912,0.120633497,0.78201623,-4.585639198,NA,0.080855019
AUTS2,0.284792883,6.890094567,1.647702333,0.120647304,0.78201623,-4.60171313,Development (differentiation),0.091542751
CXCL6,0.291942859,6.42189986,1.645661752,0.121071124,0.783331176,-4.606477419,Inflammation/Immune/Stress/Toxic/Detox,0.069702602
CPT1B,-0.374444851,6.515607238,-1.644636802,0.121284486,0.783331176,-4.551142207,Metabolism or Transport (lipid),0.087360595
BTK,-0.296863159,6.092411477,-1.644418374,0.121329998,0.783331176,-4.596188009,Development (differentiation),0.06366171
PRC1,-0.341222375,6.405976619,-1.644242648,0.121366624,0.783331176,-4.589809243,NA,0.081784387
AHCYL1,0.284830303,7.514796661,1.643563584,0.121508245,0.78341182,-4.609657439,NA,0.145678439
ZSWIM6,0.331036326,6.133002717,1.642812036,0.12166515,0.783590725,-4.594223369,NA,0.060641264
RASGRF1,-0.318722896,7.297734784,-1.64106642,0.122030266,0.784355994,-4.562430651,NA,0.138243494
EIF2AK3,0.310999014,7.650823794,1.641007843,0.122042535,0.784355994,-4.615618912,Cilia,0.151254647
KRT6C,-0.32761879,6.018159616,-1.638846543,0.122495946,0.786436933,-4.604651819,NA,0.056459108
CLEC5A,-0.286860599,6.729373037,-1.636820006,0.122922405,0.788071256,-4.589600366,NA,0.091310409
MSMB,-0.311925426,6.798320642,-1.634169286,0.123482147,0.788071256,-4.583627864,NA,0.099674721
RAMP3,-0.373545034,6.869820404,-1.633765945,0.123567511,0.788071256,-4.578742796,NA,0.114079926
BRINP1,-0.29047104,6.587458715,-1.633088514,0.123710999,0.788071256,-4.641773771,Development (differentiation),0.082713755
ATG3,-0.287675355,6.790914561,-1.633082261,0.123712324,0.788071256,-4.608602483,Metabolism (other),0.096189591
THBS2,0.548462581,8.491908803,1.632880991,0.123754983,0.788071256,-4.561558061,NA,0.211663569
PIK3C2B,-0.295840223,6.890031791,-1.63277058,0.12377839,0.788071256,-4.596697109,Metabolism (other),0.105250929
CMA1,-0.345236981,5.912177403,-1.632717397,0.123789667,0.788071256,-4.595619033,NA,0.057156134
FNIP2,-0.288748464,6.739306539,-1.631791128,0.123986201,0.788495055,-4.59098312,NA,0.097583643
ATG2B,0.299377363,6.998590118,1.629758479,0.124418429,0.790000016,-4.611993344,Metabolism (other),0.107806691
CASP7,-0.329046604,6.831115858,-1.62945406,0.124483273,0.790000016,-4.612106018,NA,0.105715613
RNF2,-0.300010481,6.209982323,-1.628410734,0.124705731,0.790226471,-4.600690387,NA,0.070399628
PLD3,0.338021833,7.430671364,1.627557717,0.124887866,0.790226471,-4.620730614,Metabolism or Transport (lipid),0.13894052
GNG12,-0.309206203,6.730443147,-1.627455506,0.124909706,0.790226471,-4.619429261,NA,0.095260223
IL12RB2,-0.287264939,6.562535505,-1.626132561,0.125192675,0.790632376,-4.616610362,Inflammation/Immune/Stress/Toxic/Detox,0.084340149
CCN2,0.363487124,7.870020375,1.62455619,0.12553057,0.790632376,-4.614687726,Development (differentiation),0.164962825
KCNMB4,-0.339029438,6.781504439,-1.624266303,0.125592793,0.790632376,-4.600290107,Transport,0.099674721
IL6,0.654578317,8.55038115,1.623156725,0.125831203,0.790632376,-4.562028892,Inflammation/Immune/Stress/Toxic/Detox,0.205622677
RAD23A,-0.304492948,6.997008398,-1.621845241,0.126113498,0.790632376,-4.5980914,NA,0.1133829
AXIN1,0.286023773,7.031168733,1.621452234,0.126198198,0.790632376,-4.615254939,NA,0.101068773
IL10RA,-0.324606773,6.853976552,-1.621228474,0.126246444,0.790632376,-4.597100578,Anti-inflammation,0.101998141
UGCG,-0.317790149,6.878331513,-1.62011621,0.126486501,0.790632376,-4.624903936,Metabolism or Transport (lipid),0.099210037
TSPO2,0.311278667,6.912944072,1.618731701,0.126785863,0.790632376,-4.635722552,Metabolism or Transport (lipid),0.098977695
THOC1,-0.283855803,7.078756838,-1.618658875,0.126801627,0.790632376,-4.620953995,NA,0.114776952
MYL7,-0.283625049,6.783317493,-1.618628504,0.126808201,0.790632376,-4.629411396,NA,0.095492565
RBFOX3,-0.327120477,6.921782913,-1.61856752,0.126821403,0.790632376,-4.595968527,NA,0.111524164
UBXN4,0.276843225,7.400321133,1.617833628,0.126980373,0.790632376,-4.64210011,Metabolism (other),0.132202602
LAMTOR4,0.266521133,7.3182889,1.617604873,0.127029959,0.790632376,-4.639337598,NA,0.125
ANAPC10,-0.285120194,6.722054558,-1.617471227,0.127058936,0.790632376,-4.622009011,Development (differentiation),0.091310409
CCL4,0.306753232,7.470420199,1.616329153,0.127306795,0.791363036,-4.652921566,Inflammation/Immune/Stress/Toxic/Detox,0.141496283
GSTP1,0.296979211,6.980521219,1.614518072,0.127700696,0.792999101,-4.597088494,Metabolism (other),0.104553903
GNB1,0.282976631,7.173739285,1.613053168,0.128020071,0.793684174,-4.612861579,NA,0.12267658
SRSF5,0.3505073,8.466300961,1.612518937,0.128136713,0.793684174,-4.599187759,NA,0.253949814
CHRNA4,-0.27358074,7.173921759,-1.611328014,0.128397063,0.793684174,-4.626659653,NA,0.121979554
LCK,0.282188774,6.575539924,1.611179463,0.12842957,0.793684174,-4.653390022,NA,0.075743494
RNF138,-0.271716008,6.900396284,-1.611017061,0.128465116,0.793684174,-4.645556948,NA,0.099907063
TUBGCP2,-0.27197828,6.480547202,-1.609631669,0.128768689,0.794750392,-4.657834411,Transport,0.074814126
NUCB2,-0.27031157,6.271131294,-1.608813655,0.128948224,0.794881908,-4.642348568,NA,0.070399628
