"","gene","logFC","effect_z","AveExpr","t","P.Value","adj.P.Val","B","X78511269_ChP_8_1._8_2._8_3.11_1.11_2.11_3.11_4","X98625132_ChP_8_1","X98625132_ChP_8_2","X98625132_ChP_8_3","X50405592_ChP_8_1._8_2","X50405592_ChP_8_3.11_1","X50405592_ChP11_2","X50405592_ChP11_3","X50405592_ChP11_4","X41357606_ChP1_1.1_2","X41357606_ChP1_3.1_4","X20779708_ChP_9_1","X37085610_ChP_6_1._6_2._6_3._6_4.11_1.11_2.11_3.11_4","X40034076_ChP4_1.4_2.4_3.4_4","X83419611_ChP4_1.4_2.4_3.4_4","X99592710_New_Ch33","X99592710_New_Ch34","X99592710_New_Ch35","X80487613_ChP_6_1._6_2._6_3._6_4.11_1.11_2.11_3.11_4","X52064033_ChP_8_1._8_2._8_3.11_1.11_2.11_3.11_4","GO.Focus.function","Percent_in_cells"
"590","ANKRD28",0.0540700526947884,0.088399839312757,7.88367123624495,0.587530658016302,0.561319307485188,0.883953408809058,-5.97656075424015,8.38394706407796,8.36079123235278,8.08173942302328,7.6947895272975,6.36292249332716,7.32010657808679,7.07908683154259,7.78180451687848,7.40644334152682,8.07082534334151,8.22038082045527,7.77006128193132,7.86167446666297,8.75490211601171,9.10049595777162,7.71377156715458,7.75401829984549,7.61481765122787,8.12936401262436,8.21148219975888,NA,0.342412451361868
"126","AC019205.1",-0.0907614583157754,-0.140205783157488,4.9360124728619,-0.586475315246191,0.562018732470345,0.884000137436199,-5.26887197653433,5.62313472795739,5.89447322813024,4.5210244685488,3.85348727331656,5.14053007199071,5.30124755083547,4.92380860606468,4.3603407484402,5.46454629609039,5.4674843133055,3.50156257299932,4.8411443799928,4.8818523486006,5.72342388453854,5.08257404977435,5.55849334167667,4.22152321901847,5.23015380099255,4.61840209334698,4.51104248161778,NA,0.0700389105058366
"1650","CROCC",0.0598526656209742,0.135004751561386,6.4480126666351,0.586793699685442,0.561807677579859,0.884000137436199,-5.66642423163838,6.84552714929384,6.29040190446138,6.10598696926996,6.17541536820392,7.09988808749337,6.09771415675034,6.95623008375706,6.30787332854606,5.74018073870382,6.89632761210937,6.16452758572175,5.89559216401518,6.75632146651674,6.02827846606696,5.9305709563293,6.7429179128141,6.84043305166296,7.10462291890869,6.5444015119032,6.43704190017401,"Cilia",0.172503242542153
"2253","EXOG",0.110837233628744,0.107765647139816,5.06521247721489,0.586412390604509,0.56206044955702,0.884000137436199,-5.30346654256677,5.62313472795739,4.45390063674426,5.00645129571905,5.9689644907365,5.67104478868949,5.5768819934489,4.92380860606468,1.5529858263826,5.12350937825532,5.67393519077292,5.37603169091546,4.600136280489,4.03385544204565,5.0953926619255,5.5680008769446,6.18652456428971,5.66209581040445,5.23015380099255,4.61840209334698,5.35903938817273,NA,0.0687418936446174
"2516","FRYL",0.0489641077163103,0.138665317224753,7.12179053460114,0.586575589276885,0.561952257147978,0.884000137436199,-5.81476009757801,6.36010032212359,7.42790542821132,6.84295256343617,6.66084219537417,6.72549257271187,7.0305999608918,7.34702003678923,7.70273294588728,7.62600971878451,7.12459659978249,6.96099419163662,7.20679385230948,6.66612365754516,7.56669838085109,7.15296337766575,6.7429179128141,7.48025748741864,7.55208189587991,7.42575701540458,6.83297057650515,NA,0.271725032425422
"7301","ZNF177",-0.0800069512299126,-0.122012268171835,4.94787494876341,-0.587090227857744,0.561611147299685,0.884000137436199,-5.29151821066325,4.03817222723623,5.55343631029517,5.65852799229874,5.43844977403772,3.55556757126956,4.2232450388342,5.3712675830359,4.3603407484402,5.30408162389714,5.4674843133055,5.61703979041926,3.94805958390931,4.8818523486006,5.54285163889672,5.5680008769446,5.55849334167667,4.87359991559816,4.3821568944376,5.10382892051722,4.51104248161778,NA,0.0609597924773022
"7361","ZNF471",0.0739089850887879,0.124250287525032,5.58650573120431,0.587004898784196,0.561667697354741,0.884000137436199,-5.46405004973732,5.26056464857268,6.17010767074367,6.28655921491178,5.07587969465301,4.29253316543576,5.44563746017065,5.71230450087097,5.64044866763294,5.46454629609039,6.01497210860799,5.08652507372048,5.78456085162643,5.61881794276681,6.39084854545167,5.08257404977435,5.26898672448168,6.27214929208844,6.14769164080058,4.61840209334698,6.09600498233894,NA,0.105058365758755
"161","AC078881.1",-0.0855550008670134,-0.122176887018085,5.53247692402091,-0.585007634500884,0.562992168703208,0.884159809918351,-5.44960959112668,6.36010032212359,5.34698543282775,4.5210244685488,7.02341227475887,5.67104478868949,5.30124755083547,5.3712675830359,5.45987642199112,4.9170585007879,5.67393519077292,5.08652507372048,6.26998767879667,6.56990834228586,5.88388855673179,6.22007757352429,4.42098981792673,5.66209581040445,5.76066851769133,4.61840209334698,4.51104248161778,NA,0.0920881971465629
"997","BRAP",-0.135590889352289,-0.107606521308183,4.5023371033442,-0.585495569141227,0.562668452161551,0.884159809918351,-5.18484666942078,2.45320972651508,5.73400855593699,5.00645129571905,4.59045286748277,4.77795999260601,5.44563746017065,5.71230450087097,5.94530324916136,4.9170585007879,4.93696959660672,1.91660007227817,3.46263275673907,5.17135896579559,5.54285163889672,2.76064595488699,5.55849334167667,5.66209581040445,2.06022879955024,4.61840209334698,3.77407688745158,NA,0.0700389105058366
"2068","EFCAB14",-0.100605419698099,-0.136189714520123,4.57870322220776,-0.585389379088342,0.562738895104089,0.884159809918351,-5.20894402040421,6.36010032212359,3.96847380957402,5.36902137510376,5.07587969465301,5.14053007199071,4.2232450388342,4.6343019888697,4.72291082782491,4.02397370470441,3.35200709588556,4.72395499433577,4.31062966329402,5.17135896579559,4.80588604473052,2.76064595488699,3.68402422376053,5.50163113821121,4.86758372160784,3.88143649918077,4.99646930878803,NA,0.053177691309987
"3703","MAPKAPK2",0.0833496403754633,0.137372435552021,5.58040460576676,0.585034996875878,0.562974012842403,0.884159809918351,-5.42769464870938,4.03817222723623,5.10597733332395,5.65852799229874,5.07587969465301,6.05806791179874,5.44563746017065,5.55183982867772,6.76243919201155,6.17081509303368,5.67393519077292,5.08652507372048,6.09490097223858,5.17135896579559,4.80588604473052,6.46108567302808,6.49137914581813,4.87359991559816,5.23015380099255,6.20336459406813,5.64854600536772,NA,0.103761348897536
"5437","RPL34-AS1",-0.0710492316989655,-0.157375415515712,5.53204315735152,-0.586013385391688,0.562325014255434,0.884159809918351,-5.4414140512165,6.84552714929384,5.55343631029517,5.89953609180253,5.9689644907365,4.77795999260601,4.75375975553298,5.55183982867772,5.01241744501989,4.9170585007879,5.4674843133055,5.82349066788668,5.04759525746022,4.8818523486006,5.88388855673179,5.5680008769446,6.00595231864789,5.80648571973963,5.51966041818753,5.99691371660071,5.35903938817273,NA,0.0797665369649805
"6783","TUBGCP3",0.0668002268272492,0.101688461622683,5.57743041177349,0.585423629141102,0.562716174271404,0.884159809918351,-5.47729269718983,5.26056464857268,5.89447322813024,6.44702388710503,6.35598761384575,5.14053007199071,3.86067495944949,5.3712675830359,5.45987642199112,4.38654378408912,6.15936201794316,5.82349066788668,5.22816750310205,5.79939018840863,5.3364007614293,5.9305709563293,5.55849334167667,5.50163113821121,6.14769164080058,5.99691371660071,5.88955410487151,"Transport",0.0894941634241245
"7437","ZNF770",0.0981897549118089,0.120434259056486,4.72709981274641,0.585083313155193,0.562941954083083,0.884159809918351,-5.21279185009079,4.77513782140244,4.81647071612897,2.19909637366144,5.9689644907365,5.14053007199071,5.5768819934489,4.6343019888697,5.01241744501989,4.9170585007879,4.93696959660672,3.50156257299932,4.600136280489,5.17135896579559,4.44331596534581,4.34560845560815,4.42098981792673,4.87359991559816,5.23015380099255,4.61840209334698,5.35903938817273,NA,0.0583657587548638
"3910","MON2",0.0466916339269877,0.106149987237466,7.42989057900246,0.584406401054544,0.563391182373804,0.884499548134062,-5.89614549944689,7.40740603690195,7.66891352771511,7.15329268404832,7.99644522715861,6.61446126032313,7.52905346835828,7.07908683154259,6.97925058108469,6.77120763432444,8.14208402651133,7.34286482698026,7.24922911862988,7.59457039652013,7.90274758398311,7.71484226527387,7.88042143656403,7.68095483765577,7.55208189587991,6.94033018823434,7.39856775235937,NA,0.309987029831388
"6732","TSTD3",0.0711944524724784,0.126887530007135,5.98034503761572,0.584324137224373,0.563445788610149,0.884499548134062,-5.560267493637,5.62313472795739,5.73400855593699,7.2434904930199,5.43844977403772,6.82858606567597,5.5768819934489,5.55183982867772,6.19684201615732,6.50202100150905,5.85450743641474,5.08652507372048,5.78456085162643,5.41236706529938,5.3364007614293,6.22007757352429,6.00595231864789,5.80648571973963,6.14769164080058,6.5444015119032,6.71267634278743,NA,0.133592736705577
"1079","C4orf47",-0.0937689637698831,-0.147501462098679,5.45183728008271,-0.583955889513238,0.563690262110434,0.88452645107948,-5.41459436404947,5.62313472795739,6.29040190446138,5.89953609180253,5.7279563912327,5.67104478868949,5.14078287864223,5.3712675830359,5.25342554452369,4.6760504012841,5.4674843133055,6.00406291352851,5.22816750310205,5.41236706529938,5.54285163889672,4.34560845560815,6.7429179128141,6.16905579912433,6.8151163017137,5.46639899990193,2.18911438673042,NA,0.108300907911803
"1777","DCAKD",0.0574869944957472,0.110685072241444,7.41052119856604,0.58376219739247,0.563818872639797,0.88452645107948,-5.89413696978795,8.06791957063028,7.26125555880186,6.72265832971846,7.88323461671061,7.25600728941065,6.60790888906952,7.34702003678923,7.53026574988251,6.8890441246183,6.97649796079335,7.58902541424966,7.16307247488016,8.48011167193522,7.86477973378408,7.80504007424544,7.38446394190162,7.60399285584088,6.452546222329,7.85106285013725,7.47451660559267,NA,0.302204928664073
"7219","ZCWPW2",-0.0667985020195203,-0.130633135452696,6.32566688171192,-0.583892712655616,0.563732209571414,0.88452645107948,-5.6413375817874,5.91264134515237,5.89447322813024,6.44702388710503,6.51645228603899,6.21853258399199,7.16184449417005,6.74977920628963,6.19684201615732,6.42607214827575,6.62502559029198,6.00406291352851,7.02334771121355,6.75632146651674,6.02827846606696,6.84810879613733,6.85394922520284,5.32105889256938,6.70408498932496,5.46639899990193,5.35903938817273,NA,0.149156939040208
"2330","FAM192A",0.0680490721452932,0.165619533326641,5.58778342236416,0.582718802115659,0.564511937133338,0.885241163510524,-5.44948987130684,5.91264134515237,5.10597733332395,5.89953609180253,5.43844977403772,5.4300366891857,5.14078287864223,5.71230450087097,5.80091333982618,4.6760504012841,5.4674843133055,5.82349066788668,5.38863217529529,5.95985486060188,5.72342388453854,5.9305709563293,6.00595231864789,6.27214929208844,5.96711939515875,5.10382892051722,4.99646930878803,NA,0.0953307392996109
"4015","MTO1",0.106007312518563,0.13897220539885,4.69329600127729,0.582873772685713,0.564408972283457,0.885241163510524,-5.19552872043111,5.26056464857268,4.45390063674426,4.5210244685488,3.85348727331656,5.87749566615692,3.86067495944949,4.6343019888697,3.87491392126996,4.6760504012841,4.93696959660672,5.37603169091546,4.8411443799928,4.03385544204565,3.22092354400936,4.34560845560815,4.90641664509698,6.05802448673559,4.86758372160784,5.75590561709691,4.51104248161778,NA,0.0609597924773022
"3957","MRRF",0.0777953023985065,0.135926699790334,5.19655161103568,0.582504488738536,0.56465434592474,0.885278264746359,-5.33418698333527,5.26056464857268,4.45390063674426,5.65852799229874,4.59045286748277,5.14053007199071,5.30124755083547,5.16481670556848,5.25342554452369,4.6760504012841,5.67393519077292,5.82349066788668,4.600136280489,4.51928226921589,4.44331596534581,5.9305709563293,5.55849334167667,5.93773025301788,5.96711939515875,4.61840209334698,5.35903938817273,NA,0.0771725032425422
"36","ABI1",-0.0400087549579614,-0.117958014756223,7.65378044507238,-0.58218061104696,0.564869593434237,0.885329115088921,-5.94759091945858,7.58249274346004,7.75507017146482,8.12983371122433,7.76037786892508,7.46245816687808,7.28213872788777,7.80422699031201,8.02871925734899,7.62600971878451,7.4394699371359,7.69795978580283,7.67986347295974,7.94074603765417,7.51860409265004,8.18691070958909,7.05325803342625,7.82355923309857,6.91820979467781,7.58187621732186,7.80382423084563,"Motility",0.300259403372244
"642","AP2B1",-0.0548178857572871,-0.101603753980909,6.6495393188405,-0.58082479354764,0.565771113238701,0.885329115088921,-5.72939311477018,6.84552714929384,7.07281046938875,6.44702388710503,7.12650576772298,7.32815707516649,6.98405737495477,6.41857329781426,7.2809062809458,6.70847187897648,5.2264762138017,5.82349066788668,6.35015802748066,6.66612365754516,7.0622257979903,7.15296337766575,6.62262367909638,6.90602139329054,6.30815631299382,6.38393683970995,6.27657722798076,"Transport",0.196498054474708
"1279","CD47",-0.0800994034719007,-0.136858152656812,4.92696165577353,-0.580965185964066,0.565677728801443,0.885329115088921,-5.28947575519504,5.91264134515237,5.10597733332395,5.36902137510376,5.7279563912327,5.14053007199071,5.30124755083547,3.78630508231475,3.87491392126996,4.38654378408912,5.2264762138017,5.08652507372048,4.31062966329402,4.51928226921589,5.0953926619255,4.34560845560815,4.42098981792673,4.58409329840318,5.23015380099255,5.75590561709691,5.35903938817273,"Matrisome/cell adhesion/binding/signaling",0.0700389105058366
"2248","EXOC4",-0.0314557136174218,-0.141014205664257,9.07735090951828,-0.579823574197472,0.566437317199431,0.885329115088921,-6.13849255108752,9.1674552441812,9.23900275195474,9.18778106043361,8.98277029026153,8.50976388165643,8.97813254099767,9.21256983701685,9.17503764583897,9.14143128625259,9.29842605568072,9.35122829991489,9.02944791074997,8.74535034869574,9.31544114279365,9.02743249558189,8.75727320579117,8.92986813524491,8.90571885049461,9.09088986480972,9.50199734201478,NA,0.601167315175097
"2760","GRIP1",-0.0507650659509812,-0.0943510390496712,7.86888160470755,-0.580285992004952,0.5661295786327,0.885329115088921,-5.98482908064009,8.00779857819271,8.12227914565305,8.38892093254146,7.76037786892508,8.54046067887935,7.92368475697529,7.87376792356509,7.74281038526261,8.03679774506199,7.25889769149408,7.34286482698026,8.97990844994865,7.54481736132303,8.5548242805628,7.15296337766575,7.30851508866832,8.15563528336201,7.10462291890869,7.50592736408856,8.07175743609226,NA,0.311284046692607
"3196","KCTD1",0.0774750120900863,0.103263315030297,7.3263160546679,0.581489216605668,0.565329229557374,0.885329115088921,-5.87610715307654,7.66266309214403,7.20113456636429,7.48449859252369,7.55392699145765,7.46245816687808,7.35710078556899,4.6343019888697,7.99592932223132,7.36636590215149,6.81143871452286,7.53130991639337,7.77006128193132,7.26651619883593,8.07890453913693,7.88992897183196,7.38446394190162,7.60399285584088,7.10462291890869,6.82003595451663,7.54666639134851,"Transport",0.265239948119326
"3531","LONRF1",0.0985017410333986,0.117615931867378,5.27706139540878,0.57961731930664,0.566574606820933,0.885329115088921,-5.35617966020293,4.03817222723623,5.55343631029517,3.7840588743826,5.7279563912327,6.49416702660541,4.9602106330004,5.55183982867772,5.80091333982618,6.17081509303368,4.08897269005177,5.37603169091546,5.22816750310205,4.8818523486006,4.80588604473052,6.46108567302808,5.26898672448168,6.05802448673559,3.64519130027139,5.75590561709691,5.88955410487151,NA,0.0810635538261997
"4316","NRG2",-0.0665824000102654,-0.100846316689474,6.62488259312441,-0.579972480507507,0.566338210995254,0.885329115088921,-5.72662767395016,5.91264134515237,7.57728305224954,7.2434904930199,6.51645228603899,6.36292249332716,5.44563746017065,6.50877110678584,6.68226884332756,5.86047497242153,7.59993460932915,7.27415207689625,7.33052922073172,6.35578353693301,7.70205023374598,6.46108567302808,6.49137914581813,6.77172030157895,5.76066851769133,6.20336459406813,6.43704190017401,NA,0.184176394293126
"4827","POR",-0.0592280878753649,-0.090344100048293,6.30247388429791,-0.579293017323542,0.56679050616164,0.885329115088921,-5.62330092547333,6.84552714929384,5.89447322813024,4.5210244685488,6.35598761384575,7.01499918990686,6.72574537936338,6.67383035305633,7.2809062809458,6.99797849617146,6.15936201794316,5.08652507372048,6.18509878121016,6.2354893032153,6.27981723306293,6.46108567302808,6.18652456428971,6.36836460734774,6.58379075560725,6.5444015119032,5.64854600536772,NA,0.158884565499351
"4918","PRDM16-DT",0.139459673424095,0.123652299786963,4.46829679886885,0.579063766433985,0.566943151634408,0.885329115088921,-5.14802147227154,5.91264134515237,4.45390063674426,5.36902137510376,4.59045286748277,3.55556757126956,3.37524813227925,3.04933948814854,4.3603407484402,2.80158128336796,4.93696959660672,4.23852816716553,4.600136280489,5.17135896579559,3.95788913817557,2.76064595488699,6.18652456428971,5.93773025301788,6.452546222329,5.46639899990193,2.18911438673042,NA,0.0713359273670558
"5227","RBM10",0.0654218124830505,0.151841295275546,5.72064700200607,0.581645046073085,0.565225618283991,0.885329115088921,-5.47807331407011,5.26056464857268,5.34698543282775,5.36902137510376,5.07587969465301,5.87749566615692,4.9602106330004,6.21926448959085,6.41096682151017,5.46454629609039,6.41090078493913,6.00406291352851,5.89559216401518,6.2354893032153,5.3364007614293,5.5680008769446,5.79950144118046,5.80648571973963,5.96711939515875,5.75590561709691,5.64854600536772,NA,0.109597924773022
"5330","RIC8B",-0.0515174684521753,-0.124265563799518,6.74539474601975,-0.581659728894676,0.565215856146178,0.885329115088921,-5.75485362626174,6.54067256776541,6.77582873163162,7.05707736878901,7.02341227475887,7.3968698252505,7.32010657808679,6.74977920628963,6.19684201615732,6.83132862676201,6.29060655122142,6.96099419163662,6.75541450596691,7.13819210186039,6.99351304790629,5.9305709563293,6.18652456428971,6.36836460734774,7.01442510993711,6.94033018823434,6.43704190017401,NA,0.202983138780804
"5483","RRP12",0.0665544738369134,0.133335771615657,5.73585479160367,0.579517090898145,0.566641328001495,0.885329115088921,-5.48314450882399,5.91264134515237,6.03886313746542,4.5210244685488,5.7279563912327,4.77795999260601,5.69717622716661,6.32235798255496,5.94530324916136,5.46454629609039,5.4674843133055,5.61703979041926,5.66426661790872,6.10424476993705,5.72342388453854,6.46108567302808,6.18652456428971,5.66209581040445,6.30815631299382,5.75590561709691,5.35903938817273,NA,0.108949416342412
"5637","SENP5",-0.0530960720857738,-0.12721200539958,6.47206280912738,-0.58126134374488,0.565480759881538,0.885329115088921,-5.69143995388117,6.84552714929384,6.77582873163162,6.5914137964402,6.35598761384575,6.21853258399199,6.33872225625413,6.50877110678584,6.59737994574105,7.04950879681155,5.85450743641474,6.67148757444163,6.09490097223858,7.13819210186039,5.72342388453854,5.9305709563293,6.34698923648296,6.16905579912433,7.10462291890869,6.68879142123837,6.43704190017401,NA,0.162127107652399
"5697","SGMS1",0.0341523812415738,0.0723499015396894,8.57497861134136,0.579349992790024,0.566752572568251,0.885329115088921,-6.07122851413563,8.64303428539509,8.30475719743845,8.2214641866899,7.88323461671061,9.04742066759923,9.02486359134266,9.02661941164846,9.28769544660843,9.01751868256711,8.03383113585931,7.53130991639337,8.65640450013575,8.39842787434151,8.45614000570339,8.91039307439167,8.4741011543863,8.9610627568485,8.85464466590034,8.60025474663672,8.16639431023034,"Metabolism (other)",0.503242542153048
"5762","SLAIN2",-0.0769425140634628,-0.123135097820256,5.40027009402019,-0.581891738262848,0.565061611861564,0.885329115088921,-5.4191873851213,6.15364944465617,5.10597733332395,6.44702388710503,5.7279563912327,6.61446126032313,4.9602106330004,5.16481670556848,5.45987642199112,5.12350937825532,4.57439951722201,4.23852816716553,6.18509878121016,4.8818523486006,5.3364007614293,5.9305709563293,4.90641664509698,5.50163113821121,5.23015380099255,5.10382892051722,5.35903938817273,"Transport",0.0907911802853437
"6216","STRN",-0.0545083527431738,-0.137374084125838,6.28692243428339,-0.579356640013365,0.566748147008753,0.885329115088921,-5.64460312710097,6.54067256776541,6.29040190446138,6.72265832971846,6.35598761384575,5.4300366891857,6.54517313372156,6.50877110678584,6.19684201615732,6.17081509303368,6.29060655122142,6.44016202833518,6.63255775818138,6.56990834228586,6.59015735367508,5.5680008769446,6.18652456428971,6.69957051582311,5.51966041818753,6.38393683970995,6.09600498233894,NA,0.16083009079118
"6405","TENT4B",-0.0771327384780241,-0.0887600149192248,6.63328959198176,-0.581126733022541,0.565570282622894,0.885329115088921,-5.70529093527918,6.97677168257209,5.55343631029517,6.10598696926996,6.51645228603899,7.94788499404832,7.65323287957901,7.29726700159213,7.57535363941105,7.55646878553143,6.01497210860799,4.72395499433577,5.78456085162643,6.56990834228586,6.02827846606696,7.284207910944,7.05325803342625,5.93773025301788,7.10462291890869,6.5444015119032,6.43704190017401,NA,0.191958495460441
"7368","ZNF507",-0.0790078223152601,-0.117034258624813,5.26815534143178,-0.579210120601911,0.56684570010672,0.885329115088921,-5.39115585892115,5.26056464857268,5.55343631029517,5.36902137510376,6.51645228603899,6.05806791179874,5.14078287864223,4.27173190948499,5.94530324916136,5.46454629609039,4.93696959660672,4.23852816716553,5.66426661790872,5.17135896579559,5.88388855673179,5.08257404977435,5.55849334167667,5.50163113821121,4.86758372160784,3.88143649918077,4.99646930878803,NA,0.0778210116731518
"3099","IRS1",0.0757711915958777,0.0979566925685417,5.28770534986399,0.578406862871335,0.567380662054569,0.885455900275657,-5.37380672583011,4.77513782140244,4.81647071612897,5.36902137510376,5.07587969465301,5.87749566615692,5.44563746017065,6.32235798255496,5.64044866763294,6.26101290200526,3.35200709588556,5.37603169091546,5.89559216401518,5.79939018840863,4.44331596534581,4.34560845560815,4.42098981792673,5.66209581040445,5.23015380099255,5.99691371660071,5.64854600536772,NA,0.0875486381322957
"3860","MIOS",-0.0881700516903468,-0.114686006411877,4.96742538214311,-0.578729725460786,0.567165608105263,0.885455900275657,-5.31490891205462,4.77513782140244,5.89447322813024,5.65852799229874,6.17541536820392,4.29253316543576,4.51275165602918,3.78630508231475,4.72291082782491,5.46454629609039,4.93696959660672,5.08652507372048,3.46263275673907,4.8818523486006,4.80588604473052,4.34560845560815,4.90641664509698,6.05802448673559,5.96711939515875,5.10382892051722,4.51104248161778,NA,0.0674448767833982
"6932","USP32",0.0500520243004919,0.118233661641685,7.31859540652628,0.578537851874398,0.567293407284927,0.885455900275657,-5.87101586082191,6.97677168257209,7.95032646286376,7.15329268404832,6.66084219537417,8.07912952732657,7.32010657808679,7.39511432499027,7.2809062809458,7.65956227849553,6.41090078493913,7.4711889239558,7.58364815770044,6.84121036410326,7.41732075681286,7.51553345705046,7.05325803342625,7.64298698745675,7.10462291890869,7.05136150062308,7.80382423084563,"Metabolism (other)",0.297016861219196
"4602","PEA15",-0.12618965807376,-0.094720290778154,4.73128087031758,-0.577762951979125,0.567809684074454,0.885939973791347,-5.21583696836316,5.62313472795739,1.64654571468666,5.00645129571905,2.26852477259541,5.4300366891857,6.33872225625413,6.10823317720211,5.25342554452369,5.60893620542557,4.08897269005177,5.61703979041926,4.600136280489,4.03385544204565,3.22092354400936,5.5680008769446,5.26898672448168,6.05802448673559,3.64519130027139,3.88143649918077,5.35903938817273,"Development (apoptosis)",0.062905317769131
"5159","RAD51D",-0.10790534953228,-0.0890424095106582,4.8614073282606,-0.577100727456398,0.568251078248466,0.886443144662547,-5.32018690526178,4.77513782140244,5.10597733332395,5.36902137510376,6.51645228603899,5.87749566615692,5.44563746017065,4.92380860606468,3.87491392126996,5.30408162389714,3.35200709588556,3.50156257299932,5.04759525746022,5.41236706529938,4.44331596534581,4.34560845560815,6.00595231864789,1.41416829696087,4.86758372160784,5.99691371660071,5.64854600536772,NA,0.0674448767833982
"103","AC011447.3",0.0888896584427867,0.155316232880192,4.63676094193493,0.576609910317189,0.568578335136341,0.886519793099165,-5.20571782697685,4.03817222723623,4.45390063674426,4.5210244685488,5.07587969465301,4.77795999260601,4.51275165602918,5.55183982867772,3.87491392126996,4.38654378408912,4.57439951722201,4.23852816716553,3.94805958390931,4.8818523486006,4.80588604473052,5.5680008769446,5.55849334167667,4.22152321901847,3.64519130027139,5.10382892051722,4.99646930878803,NA,0.053177691309987
"787","ASH2L",0.0960962199053397,0.0999202891452937,4.41066211656157,0.576627701323252,0.568566471163257,0.886519793099165,-5.21448600596047,5.62313472795739,5.55343631029517,4.5210244685488,5.7279563912327,3.55556757126956,3.37524813227925,3.78630508231475,3.13794832710375,3.53854687753417,4.08897269005177,4.23852816716553,3.94805958390931,5.17135896579559,3.22092354400936,2.76064595488699,6.00595231864789,5.11460801510196,4.86758372160784,4.61840209334698,5.35903938817273,NA,0.053177691309987
"1714","CUL2",-0.0842901351385599,-0.124388812468777,5.03863654322062,-0.576492007789564,0.568656961851134,0.886519793099165,-5.33330288475025,4.77513782140244,4.45390063674426,5.89953609180253,6.35598761384575,5.4300366891857,4.51275165602918,5.71230450087097,5.25342554452369,4.38654378408912,5.85450743641474,4.72395499433577,4.8411443799928,5.17135896579559,4.80588604473052,4.34560845560815,3.68402422376053,4.58409329840318,5.51966041818753,5.10382892051722,5.35903938817273,NA,0.0706874189364462
"583","ANKRD13D",-0.0873947752898629,-0.100415644501488,4.98296844787219,-0.575723967174762,0.569169285674658,0.886576896093726,-5.3073464313607,5.26056464857268,5.34698543282775,5.36902137510376,4.59045286748277,5.67104478868949,5.69717622716661,5.85669441020614,5.01241744501989,5.12350937825532,4.57439951722201,3.50156257299932,4.600136280489,5.17135896579559,5.0953926619255,5.5680008769446,4.90641664509698,5.50163113821121,5.51966041818753,2.29647399845961,4.99646930878803,NA,0.0817120622568093
"1702","CTNND2",-0.0278099765189351,-0.122952122141488,11.7403469737781,-0.575724192156876,0.569169135565724,0.886576896093726,-6.33673131868037,11.6796219193039,11.7058901755111,11.797148873823,11.7940455816905,11.6934126017179,11.6744561506665,11.7941733256481,11.8279462985232,11.7664034505947,11.7486118770674,11.7605211235672,12.3892252667901,11.6991913592308,12.1005067936221,11.5188691696137,11.4232422696581,11.6703769854883,11.4023034675494,11.5887956312617,11.7721971542334,"Matrisome/cell adhesion/binding/signaling",0.916990920881971
"3244","KIAA1614",0.11282624996429,0.112386561541289,4.57278462024546,0.575855488804449,0.569081537327713,0.886576896093726,-5.18343138809356,2.45320972651508,3.23150821540781,5.00645129571905,2.26852477259541,4.77795999260601,4.9602106330004,4.6343019888697,5.25342554452369,4.9170585007879,5.67393519077292,5.37603169091546,3.46263275673907,4.8818523486006,4.44331596534581,6.46108567302808,4.42098981792673,3.73609639184823,5.23015380099255,5.75590561709691,4.51104248161778,NA,0.056420233463035
"4483","PAN3",0.037112368727003,0.143735435034168,8.07946110552588,0.575809180838958,0.569112432211771,0.886576896093726,-6.01149048373125,8.47557753954353,7.62382563818657,8.26518556411922,7.88323461671061,8.31045507343303,7.92368475697529,7.80422699031201,7.89283582926722,7.84597540272641,7.87556905194257,8.22038082045527,7.82720518903492,8.37013882991008,8.20581665161915,7.97009932051594,8.4741011543863,7.98402390529181,8.28904749004612,8.48629855733963,7.86153972870192,NA,0.426070038910506
"450","AL050309.1",0.0552484796499232,0.102232781946012,7.50236273749328,0.574733558453672,0.569830282781758,0.886689672058623,-5.91609308452202,7.94506282284475,7.42790542821132,7.9804560871861,7.39780778954037,6.49416702660541,6.83467975091655,6.89064174212948,7.38587584054734,6.83132862676201,8.14208402651133,7.12605343790712,7.90888898662863,7.90175190603831,8.57847554862744,8.04604817374924,7.59091481936905,7.24705831112561,7.34563101841248,7.42575701540458,7.54666639134851,NA,0.255512321660182
"661","APLF",-0.10340817842458,-0.132808919973096,4.85196977824364,-0.574863606179719,0.56974346719294,0.886689672058623,-5.28129948656453,2.45320972651508,5.10597733332395,5.65852799229874,4.59045286748277,5.4300366891857,5.30124755083547,5.71230450087097,5.45987642199112,5.46454629609039,4.57439951722201,6.16452758572175,5.22816750310205,5.41236706529938,5.0953926619255,4.34560845560815,4.42098981792673,2.99913079768202,3.64519130027139,4.61840209334698,5.35903938817273,NA,0.0616083009079118
"1323","CDK5RAP1",-0.0818560710876525,-0.168586468566297,5.29951250779879,-0.574337155260389,0.570094949458922,0.886689672058623,-5.37248925684858,4.03817222723623,4.81647071612897,6.28655921491178,5.43844977403772,5.4300366891857,5.69717622716661,5.16481670556848,5.94530324916136,6.07459977777438,5.2264762138017,5.37603169091546,5.22816750310205,4.8818523486006,5.0953926619255,6.22007757352429,5.55849334167667,4.87359991559816,4.86758372160784,5.99691371660071,3.77407688745158,"Development (differentiation)",0.0933852140077821
