"","gene","logFC","effect_z","AveExpr","t","P.Value","adj.P.Val","B","X78511269_ChP_8_1._8_2","X78511269_ChP_8_3.11_1.11_2.11_3.11_4","X98625132_ChP_8_1","X98625132_ChP_8_2","X98625132_ChP_8_3","X45500887_New_Ch5","X45500887_New_Ch6","X45500887_New_Ch7","X45500887_New_Ch8","X50405592_ChP_8_1._8_2._8_3.11_1","X50405592_ChP11_2.11_3.11_4","X97449632_ChP2_1.2_2.2_3.2_4","X20779708_ChP_9_1","X37085610_ChP_6_1._6_2._6_3._6_4.11_1.11_2.11_3.11_4","X87942151_ChP3_1.3_2.3_3.3_4","X40034076_ChP4_1","X40034076_ChP4_2","X40034076_ChP4_3","X40034076_ChP4_4","X08536593_ChP4_1.4_2.4_3.4_4","X83419611_ChP4_1.4_2","X83419611_ChP4_3.4_4","X80487613_ChP_6_1._6_2._6_3._6_4.11_1.11_2.11_3.11_4","X52064033_ChP_8_1._8_2._8_3.11_1.11_2.11_3.11_4","X20368989_New_Ch16","X30591933_ChP3_1.3_2.3_3.3_4","GO.Focus.function","Percent_in_cells"
"5914","UGCG",-0.0606371320600969,-0.0961913116350153,6.07508995087199,-0.676121049538996,0.503305499477172,0.803428865257504,-5.86249768076237,5.953704339091,6.48665388163046,6.72711969254747,6.03286642098704,6.32698808796105,6.34828686802148,6.47970183601231,5.92955148583381,6.07482567123276,5.94093273632115,6.05264913254387,6.25602407027915,5.74458045461116,6.20748110753019,4.37933977549508,6.35915781605505,5.00538996200869,6.03208576227369,6.51316748086764,4.41956889988272,6.48218438464754,6.14938937549297,6.2685606273218,5.78266427753998,6.93787534005937,7.06158923642421,"Metabolism or Transport (lipid)",0.0871161548731642
"6141","XPO5",-0.0743634408557632,-0.106204974440527,5.30457374808818,-0.67732689148464,0.502549313568127,0.803428865257504,-5.6505557780229,5.74725346162357,4.70238257268589,5.25318850421506,4.44790392026589,6.14641584231923,6.10727876851769,6.7207099355161,5.39903676913503,6.07482567123276,4.50036014493517,5.31568353837766,4.76125937852957,5.74458045461116,4.98508868619374,4.37933977549508,4.77419531533389,5.95648036152774,4.08455318216782,5.39117695648903,5.15653449404893,5.65906214673162,5.90838127598917,5.72107283201931,4.40415265428625,4.61594724517201,5.9620535628733,NA,0.0607476635514019
"1132","CHTOP",-0.0909739576141417,-0.0889536474829708,4.90401136406216,-0.675206160346115,0.503879646013949,0.803745194514397,-5.57006712540739,5.74725346162357,5.78038508468717,3.6682260034939,5.29590082682084,5.04688016876832,4.23280965060155,5.34219831226237,5.39903676913503,4.99682315923148,5.59989581848609,4.95311345899296,5.00226747803336,5.90504512680441,5.90262652600177,2.79437727477392,5.5111609095001,4.55793098503747,4.08455318216782,4.1110690372963,4.41956889988272,4.76597735064813,5.25630457940948,2.02063311387822,6.16968740064922,6.20090974589317,4.73966114153685,NA,0.0570761014686248
"1931","FAR1",-0.0378236715751167,-0.117031426018722,7.06590764042643,-0.675389282414731,0.503764697360432,0.803745194514397,-6.11260819225853,7.09120786284093,7.14716741535879,6.83815100493621,7.0801721357654,7.44897861233966,7.85730051550934,6.7207099355161,7.1833080780796,6.95618117473414,6.90245858850652,7.09995484732223,7.13471777405701,7.32954295533232,6.94444670169639,6.70126787038244,7.15885916556922,7.20702382317834,7.15984130947206,7.13660412940344,7.47846258893629,7.00301654794898,6.14938937549297,6.97482942426509,7.03642086978576,6.73142446259194,7.24216148206603,NA,0.18758344459279
"1516","DISC1FP1",0.0945759386338622,0.0981345499317291,5.58098337681178,0.674597878814416,0.50426157760971,0.804153931591955,-5.69667351553889,3.63177624420364,5.61992041249392,4.40519159766011,4.44790392026589,5.93996496485181,5.455202071938,6.7207099355161,5.39903676913503,5.91436099903951,6.33686141265229,6.39368605037894,4.76125937852957,5.90504512680441,7.24142843945352,8.00383064040287,5.30471003203267,5.18596220765051,4.08455318216782,5.55164162868228,6.29403801779886,5.41805404722782,4.77087775223924,6.97482942426509,5.2521495608412,4.61594724517201,5.47662673570306,NA,0.0624165554072096
"4487","RERG",0.0867381855569586,0.100670554281737,6.18209311241151,0.674160065051653,0.504536573319446,0.804391975105361,-5.86217298399455,4.85416866554008,4.99188918988088,5.25318850421506,6.03286642098704,6.4874527601543,5.8177721513227,5.34219831226237,6.87296795746745,6.21921558056793,7.2475940745552,6.90064603909882,6.72809251459437,5.74458045461116,7.24142843945352,8.22064202947602,4.77419531533389,6.93138938056491,6.70346301481232,6.05860161740216,6.53504611730266,5.65906214673162,7.0928058471266,6.66448930365294,4.88957948145649,6.73142446259194,4.73966114153685,NA,0.0871161548731642
"157","ACAD10",-0.0691386691445941,-0.100769214217733,5.7540088843133,-0.673743712130703,0.504798165675302,0.804608536121221,-5.76884443737896,6.57037569953949,5.61992041249392,4.40519159766011,6.03286642098704,5.69895686534801,6.55473774548891,6.7207099355161,6.13600236330124,6.78109446817605,4.86293022431988,4.95311345899296,5.00226747803336,5.56400820896934,6.33872564080844,5.11630536966128,5.5111609095001,5.85338686856364,5.36466110136056,6.16169511036627,5.15653449404893,5.41805404722782,4.77087775223924,6.41295053665698,5.2521495608412,6.73142446259194,6.61413025945299,"Metabolism or Transport (lipid)",0.0927903871829105
"1630","DUSP16",0.0526968306141578,0.0972822678719391,6.6368731848845,0.673383259381819,0.505024696411475,0.804685588759554,-5.99219506522857,6.29474125692607,6.48665388163046,5.25318850421506,6.51829324815728,6.32698808796105,7.50582814500796,7.66412640714974,6.31657460894306,7.11230037665142,6.64720153326444,7.09995484732223,6.34622187925073,5.90504512680441,6.45901987452615,6.70126787038244,6.12783226994859,6.22778238334514,6.23139457049709,6.58911633410094,6.92206924041191,6.8166034237181,6.84126708013063,7.06502723323667,7.36762677826113,7.11844758570119,6.61413025945299,NA,0.144192256341789
"5699","TRAF3IP2-AS1",0.0411500306194263,0.105060655588436,7.63209652330226,0.673266559005187,0.505098050087273,0.804685588759554,-6.22761812953423,7.60140259516012,7.14716741535879,7.81118395733594,7.25525884232349,7.09750624183829,8.00539915449848,7.97446652776189,7.90153710966422,8.01672271666919,7.52589523704231,7.09995484732223,7.96003924264407,7.92390415405572,7.3070167810811,7.04230478821751,7.7940948727716,8.15378180190136,7.99144377777634,7.53253280573458,7.35816835521858,6.8166034237181,7.49334377671033,7.3781851184963,8.0595044828988,7.67484093422558,8.51225064543378,NA,0.212950600801068
"727","BEX3",-0.0831709261158541,-0.09106693729486,5.11532321771029,-0.672566917189452,0.505537942527076,0.805060582469414,-5.61570943031549,5.21673874492479,5.61992041249392,5.78370322091384,4.44790392026589,5.69895686534801,4.96977524476775,5.82762513943262,5.03646668975033,5.52733787593026,5.15243684151486,5.60519015557265,4.47175276133459,5.35755733150192,6.20748110753019,5.11630536966128,5.85219782733517,4.55793098503747,2.86216076083137,5.39117695648903,2.83460639916157,4.28055052347789,4.03391215807303,5.92752370948674,5.54165617803618,6.20090974589317,5.47662673570306,NA,0.0570761014686248
"2742","KL",-0.0952252107922078,-0.0832354263027476,4.38315189917442,-0.672491946112645,0.505585092272914,0.805060582469414,-5.47424348422784,6.69066993325721,3.85438566613094,4.89061842483035,5.58540744401582,5.04688016876832,2.64784714988039,3.02027021737501,5.03646668975033,4.99682315923148,5.39344494101866,3.73072103765651,2.88679026061343,5.35755733150192,5.72205428035994,2.79437727477392,3.92619840877894,3.90585428845777,2.86216076083137,4.47363911668101,2.83460639916157,4.76597735064813,4.03391215807303,4.82798803593582,4.40415265428625,7.11844758570119,3.15469864081569,NA,0.0617489986648865
"4325","QKI",0.0339627831997963,0.11300534965183,8.8995663238903,0.671288238863649,0.506342441063919,0.8060659213553,-6.433704657352,8.52254717444888,8.78984541393623,8.76976402995596,9.06849033071776,8.50631178740562,8.98769715276502,8.85316023153976,9.19489605235481,9.00680724780411,9.22438668339388,9.403146379628,7.98832828707549,9.20401207324846,8.6606537356958,9.06116381546882,9.08808609115584,8.7919863238995,9.15371520667522,8.63463099335331,8.94313085593974,8.96984968401378,9.34376742065982,9.09744871092905,8.97704232270683,8.86387475861559,8.28398165776066,NA,0.432242990654206
"3199","MFSD14B",-0.0730171979136416,-0.094938079567544,5.7087604062706,-0.670834570557375,0.506628041476718,0.806319952579114,-5.77129478643034,6.43913116626124,6.66174058818855,4.40519159766011,5.58540744401582,5.40945024815303,4.96977524476775,5.82762513943262,6.13600236330124,5.28632977642647,4.86293022431988,5.31568353837766,6.25602407027915,6.18067956941784,6.45901987452615,5.96430227621623,5.30471003203267,5.95648036152774,5.66951568288898,6.34810823459715,7.22692382194033,4.28055052347789,6.35584025296039,6.54419506993523,4.88957948145649,4.61594724517201,5.47662673570306,NA,0.0744325767690254
"169","ACER2",-0.0850373571115327,-0.101959256123102,5.20461623196979,-0.669817082969992,0.507268907150263,0.806512534857364,-5.62136385868226,5.74725346162357,4.99188918988088,3.6682260034939,5.82641554351962,3.82448774743187,5.8177721513227,5.34219831226237,5.68854338633002,5.73378875339769,6.21656717893458,6.78961472671008,5.54975527333586,4.82704261480314,4.62251860680903,5.11630536966128,4.77419531533389,5.18596220765051,3.59912635499758,4.47363911668101,5.15653449404893,5.12854743003284,4.03391215807303,5.72107283201931,6.16968740064922,5.83833966650846,5.47662673570306,"Metabolism (other)",0.0574098798397864
"816","C5orf24",-0.0643280637824915,-0.104517005390364,5.80022658749495,-0.669441807358994,0.507505386892114,0.806512534857364,-5.79207655134743,4.85416866554008,5.78038508468717,6.33119101621633,5.58540744401582,5.93996496485181,5.8177721513227,5.34219831226237,6.62142919047148,6.87129227714763,5.59989581848609,6.23322137818569,6.05671526205574,6.51509860848839,4.98508868619374,5.60173219683153,5.99658773667034,6.22778238334514,5.92105444988494,5.39117695648903,6.74149699477009,5.86551302419904,4.03391215807303,5.48006473251552,5.78266427753998,6.49041636308815,4.73966114153685,NA,0.0827770360480641
"2873","LINC00630",0.0745173719020531,0.0961010291520254,5.39083312641922,0.669788392206278,0.507286984490956,0.806512534857364,-5.65632974711515,5.21673874492479,5.78038508468717,4.89061842483035,4.44790392026589,5.04688016876832,5.455202071938,5.82762513943262,5.39903676913503,5.73378875339769,6.21656717893458,4.95311345899296,5.38929060114261,5.56400820896934,5.51560340289252,4.37933977549508,4.77419531533389,6.05269567678705,5.36466110136056,5.82727607129571,2.83460639916157,5.65906214673162,6.69687717079546,5.19055811532053,5.78266427753998,6.20090974589317,5.9620535628733,NA,0.0610814419225634
"5835","TUT4",-0.0375673745718195,-0.10495522577581,7.71549537568703,-0.669969132934942,0.507173110114927,0.806512534857364,-6.25482332895669,8.06918155651094,7.83623831942068,7.96590655213459,7.17036994473698,7.52492746557296,7.60204346026727,8.22972358300396,8.06200178185746,7.80417808128909,7.71537303590602,7.1901526562938,7.744771255741,7.63439753686074,7.8812528752092,7.92366029171889,7.71279477066975,7.8666836911771,7.5060169506061,7.45346123474338,8.50703174113306,7.4504755249202,7.30693065247945,7.57522196555586,8.34901110009378,7.11844758570119,7.40262615425928,NA,0.2543391188251
"5963","USP3",0.0446864688821184,0.104037038054619,7.2310703318765,0.669535129224677,0.507446574528547,0.806512534857364,-6.14634118888823,7.00101005386936,7.02431066757326,7.50952825747484,7.74068566949373,6.99441274887418,7.1714091059374,7.66412640714974,6.87296795746745,6.95618117473414,6.33686141265229,6.78961472671008,7.60560850806938,7.67948542638928,7.48758902672292,7.18669469755268,7.97930974523851,7.50789030253787,7.4269453796149,7.45346123474338,7.35816835521858,7.00301654794898,7.20383715951534,7.57522196555586,7.03642086978576,6.20090974589317,7.24216148206603,"Metabolism (other)",0.177903871829105
"6371","ZNF621",-0.0832805091512699,-0.08722167714339,5.02441962326878,-0.670222067335514,0.50701377414479,0.806512534857364,-5.57836599603276,5.50624536211978,4.70238257268589,5.99015409838126,4.93333074743613,5.40945024815303,5.8177721513227,4.60523271809617,5.68854338633002,5.28632977642647,5.39344494101866,3.73072103765651,5.38929060114261,3.24208011408198,5.51560340289252,4.37933977549508,5.5111609095001,5.00538996200869,5.5251257735538,4.47363911668101,4.41956889988272,1.95862242859052,5.90838127598917,5.19055811532053,4.88957948145649,6.20090974589317,5.9620535628733,NA,0.0530707610146862
"6207","ZBTB46",0.0429831413708466,0.0881786030085264,7.60911353449022,0.668978527661434,0.507797405562192,0.806776210774001,-6.22207681712175,8.11290293394025,7.41510062060542,7.69797334688795,7.85389627994172,6.88338143648544,6.73530999113073,7.54383217343203,7.35839478463769,6.95618117473414,8.1359487187263,8.33558309581537,7.41035221667044,8.28647423344043,7.69780673411327,6.88184011602426,8.04721380974031,7.28832392528019,7.34328745056799,7.81150875543739,7.69258739428914,7.68654288315372,8.55747411413004,7.23008647950717,7.03642086978576,7.55454670050787,8.28398165776066,"Development (cell cycle)",0.230307076101469
"3606","NPRL3",0.0574230489623125,0.0956985645026397,5.99726139545491,0.668611063124575,0.508029094503832,0.806943929154795,-5.83536748822219,5.953704339091,6.1763137610183,6.17072634402308,5.29590082682084,5.04688016876832,6.55473774548891,6.19019521881733,6.31657460894306,5.91436099903951,5.59989581848609,6.53807595971411,5.00226747803336,6.18067956941784,5.51560340289252,5.60173219683153,6.55846662427846,6.14289348575862,5.5251257735538,5.94757030501342,7.22692382194033,6.48218438464754,6.35584025296039,6.41295053665698,5.9891151550074,4.61594724517201,6.61413025945299,NA,0.0947930574098798
"2862","LINC00205",-0.0659447015509292,-0.101656205458975,5.70081017503157,-0.668180886928332,0.508300397017379,0.807174470120922,-5.75848265024697,5.21673874492479,6.1763137610183,6.4755809255515,4.93333074743613,5.93996496485181,5.8177721513227,6.92716081298353,5.68854338633002,5.28632977642647,5.94093273632115,5.84619825507644,5.69414518267103,4.46447253541843,4.98508868619374,6.25380889341122,4.77419531533389,5.62206132245718,6.13517925523779,4.76314573387599,6.00453140060388,6.04608526984086,6.69687717079546,5.48006473251552,4.88957948145649,6.20090974589317,5.9620535628733,NA,0.0791054739652871
"5707","TRANK1",0.073296360560749,0.0930844923743258,5.40459837353486,0.667819589576688,0.508528320364584,0.807336028211566,-5.65744714934949,4.85416866554008,6.39043856637115,5.99015409838126,5.29590082682084,5.04688016876832,2.64784714988039,5.34219831226237,5.39903676913503,5.52733787593026,5.39344494101866,4.95311345899296,4.76125937852957,4.82704261480314,6.06309119819501,6.88184011602426,6.24812650366631,5.74235555617489,5.66951568288898,5.00415383337979,6.00453140060388,5.41805404722782,5.25630457940948,5.19055811532053,5.78266427753998,5.35291283933821,5.47662673570306,NA,0.0634178905206943
"796","C1orf159",0.0902118666841934,0.100747172744951,5.0653277335337,0.666698988737232,0.509235603150583,0.807657260524896,-5.55734008778158,5.50624536211978,4.99188918988088,3.6682260034939,5.29590082682084,5.69895686534801,2.64784714988039,5.34219831226237,4.55103986258008,5.28632977642647,6.08532264565633,4.46768663182271,5.82538971594929,4.82704261480314,4.98508868619374,4.37933977549508,3.18923281461274,4.55793098503747,5.66951568288898,5.55164162868228,6.29403801779886,5.65906214673162,5.90838127598917,5.48006473251552,5.2521495608412,4.61594724517201,5.9620535628733,NA,0.0520694259012016
"5270","STAU2",-0.0431672506178624,-0.100170419492589,7.11374555694331,-0.666853495688032,0.509138052032826,0.807657260524896,-6.13475105572446,7.66152358759769,7.20488291321508,7.29271686840169,7.0801721357654,6.99441274887418,7.60204346026727,7.54383217343203,6.87296795746745,7.03635152341812,6.82228823982253,7.00373953206292,7.45157487939695,6.18067956941784,7.59652339827609,6.25380889341122,7.62663812692004,6.77092470837167,7.34328745056799,7.03163456980189,7.08253391260515,7.24402464745277,6.53641249860221,6.97482942426509,7.43977656401697,7.98518105483773,6.32462364225801,NA,0.199265687583445
"5589","TMEM245",-0.0520726385683556,-0.10000819598935,6.81170077057548,-0.666720190279479,0.509222216520032,0.807657260524896,-6.06123832031414,6.80170124564595,6.66174058818855,7.36866572163499,7.17036994473698,6.14641584231923,7.60204346026727,5.82762513943262,6.98399926985619,7.31875125411885,7.05055722749565,6.39368605037894,6.91653760400748,7.32954295533232,7.24142843945352,6.70126787038244,6.35915781605505,6.87985907992483,6.76905135643989,7.18635716460054,7.08253391260515,7.00301654794898,5.90838127598917,7.51248621020789,5.9891151550074,7.42330216722961,5.47662673570306,NA,0.190253671562083
"6177","YWHAG",-0.0629469244011107,-0.0782543629638075,6.2942502627737,-0.666835108682991,0.509149660508941,0.807657260524896,-5.94405948785264,6.69066993325721,6.05601952730059,7.03745981315962,4.93333074743613,6.88338143648544,7.29170333965512,5.82762513943262,6.62142919047148,6.35046011384618,7.05055722749565,6.66932049299236,6.05671526205574,7.1489707096905,5.90262652600177,5.60173219683153,6.46225130901915,6.38390158526242,7.11008827427496,6.34810823459715,5.64196132121917,6.60247861836525,5.90838127598917,6.87861410900579,3.66718706012004,6.20090974589317,6.32462364225801,"Development (apoptosis)",0.113150867823765
"6178","YWHAG",-0.0629469244011107,-0.0782543629638075,6.2942502627737,-0.666835108682991,0.509149660508941,0.807657260524896,-5.94405948785264,6.69066993325721,6.05601952730059,7.03745981315962,4.93333074743613,6.88338143648544,7.29170333965512,5.82762513943262,6.62142919047148,6.35046011384618,7.05055722749565,6.66932049299236,6.05671526205574,7.1489707096905,5.90262652600177,5.60173219683153,6.46225130901915,6.38390158526242,7.11008827427496,6.34810823459715,5.64196132121917,6.60247861836525,5.90838127598917,6.87861410900579,3.66718706012004,6.20090974589317,6.32462364225801,"Development (cell cycle)",0.113150867823765
"635","ATP5F1D",-0.0875387901610959,-0.0916667763187359,5.06193306482567,-0.666168652368921,0.509570519452131,0.807793944215712,-5.59612836976626,4.85416866554008,4.99188918988088,4.40519159766011,6.21343866662886,5.69895686534801,6.73530999113073,6.19019521881733,5.39903676913503,5.28632977642647,4.50036014493517,4.46768663182271,3.62375585477964,5.74458045461116,4.62251860680903,4.37933977549508,4.77419531533389,4.26842436784248,4.44712326155253,2.88867661595985,5.15653449404893,4.76597735064813,5.90838127598917,4.82798803593582,5.78266427753998,6.93787534005937,4.73966114153685,NA,0.0587449933244326
"2303","GTPBP4",-0.0654043549165866,-0.11641448125466,5.3481084159322,-0.666162670102306,0.509574298039171,0.807793944215712,-5.67599403415863,6.29474125692607,6.05601952730059,5.78370322091384,5.58540744401582,5.04688016876832,5.455202071938,4.60523271809617,4.55103986258008,5.28632977642647,5.94093273632115,5.84619825507644,4.10918268194988,4.82704261480314,4.98508868619374,4.37933977549508,5.99658773667034,4.79893908454126,5.36466110136056,5.39117695648903,5.64196132121917,6.04608526984086,4.77087775223924,5.19055811532053,5.78266427753998,5.35291283933821,5.9620535628733,NA,0.0590787716955941
"5756","TRPS1",-0.0346418518597662,-0.110416510121441,8.12522683082421,-0.66585584761877,0.509768117233467,0.807901019088363,-6.33007256236405,8.45620467962018,8.07161638235161,8.45830293411967,8.14834363840698,7.66579000141281,8.13970024621007,8.69269555934651,8.11175481705456,7.97664527729385,7.80152967965574,8.52079796828228,8.12200672230746,8.19627642446885,7.83753149777988,7.65235826990149,8.11206495409028,7.81274488406629,8.28842551553347,8.22257735251329,7.96388941610653,7.84126547795236,7.73435187621412,8.21045767275824,7.69693440351409,8.81234445797551,8.70928749249333,NA,0.333110814419226
"461","APBB2",0.0317659736036474,0.088539597448098,9.93414267990217,0.662917757225383,0.511626138124373,0.808376803798466,-6.5438461535749,9.66886556293886,9.95452233741639,9.48414293905493,9.65735728589484,9.86157706616709,10.3413341073797,9.86576026831939,9.56002864580734,9.67864719920523,10.3113907251362,10.320684219436,10.217707138728,10.4417524589183,10.1683105102495,10.5154764634811,9.7075581223036,9.99028306961848,9.48176940435942,9.86976815340979,10.2692346267983,9.63810252809597,9.81527187159769,10.0036266885725,10.0765779962577,9.05335255747931,10.3346077308306,NA,0.569425901201602
"663","ATXN3",-0.0475076641439287,-0.0965806075884766,6.75492046631615,-0.662861459362332,0.511661776311552,0.808376803798466,-6.05084321832866,6.90479473861005,6.66174058818855,6.72711969254747,7.0801721357654,6.63184266948948,7.04016457265915,7.10773305862535,6.75267372374974,7.31875125411885,6.33686141265229,6.23322137818569,6.79368085622195,7.01466961797891,6.45901987452615,7.65235826990149,6.64866443325004,6.93138938056491,6.13517925523779,7.18635716460054,7.22692382194033,6.20654994203411,7.0928058471266,6.87861410900579,7.29167792502783,5.35291283933821,5.9620535628733,"Metabolism (other)",0.144859813084112
"1217","COL14A1",0.0504501824568673,0.0850274264489307,8.68335154786552,0.664605690650542,0.510558254657896,0.808376803798466,-6.40648340873967,8.7333142706657,9.49245950331166,8.59105814297144,8.56891932122725,8.50631178740562,8.71393634033816,8.51212331370469,8.41893632657274,7.89298734824694,7.71537303590602,8.29550565644003,8.09624362624238,9.40531046295028,8.58334800952835,9.50862279244005,9.91260934403099,8.66074179062124,8.76101403737447,8.48362320525363,9.54885191682769,8.87748566586512,8.17687011191507,9.31525386276985,8.74043604215068,7.67484093422558,8.58096339551779,"Matrisome/cell adhesion/binding/signaling",0.28437917222964
"1398","DAAM2",0.0514214298531083,0.081197697082185,7.76502689808385,0.662246780523537,0.512050973778478,0.808376803798466,-6.25925274783488,8.0240936669824,7.83623831942068,7.44081550739083,6.64953778143554,7.44897861233966,8.20243600155803,8.14955323431998,7.43856513332167,7.60825787131383,8.85287655965596,9.11154282159744,6.25602407027915,7.63439753686074,7.24142843945352,7.7485735851608,8.3185158315577,8.44722752063125,7.54398480080512,7.96192559799049,7.58949390132504,8.0247116190483,7.65840302298082,7.69305845584971,8.0595044828988,6.93787534005937,8.01267963594327,"Development (differentiation)",0.212616822429907
"1760","ENO2",-0.0673314266226242,-0.102136454752348,5.36408294959773,-0.66301818670833,0.511562566689962,0.808376803798466,-5.67056354546685,5.50624536211978,4.70238257268589,5.78370322091384,5.82641554351962,6.32698808796105,4.96977524476775,5.34219831226237,5.68854338633002,6.58178565995264,5.15243684151486,3.73072103765651,5.38929060114261,4.82704261480314,5.27459530338872,5.11630536966128,3.92619840877894,5.62206132245718,5.92105444988494,5.82727607129571,6.00453140060388,5.12854743003284,5.61887465879419,5.48006473251552,4.88957948145649,5.35291283933821,5.47662673570306,"Metabolism (other)",0.0697596795727637
"3198","MFSD14A",-0.0563411423924966,-0.105674903125167,6.06388670853938,-0.66296200596692,0.511598128330007,0.808376803798466,-5.87244338722573,6.69066993325721,5.92477499402234,6.83815100493621,5.82641554351962,6.14641584231923,6.73530999113073,6.92716081298353,6.31657460894306,5.52733787593026,5.94093273632115,5.31568353837766,5.54975527333586,6.51509860848839,5.72205428035994,5.11630536966128,6.35915781605505,5.34642687984376,6.48665162573917,6.05860161740216,6.00453140060388,5.12854743003284,5.90838127598917,6.41295053665698,6.16968740064922,6.73142446259194,5.9620535628733,NA,0.0957943925233645
"4152","PPP6R1",-0.0850770208087479,-0.0798006761039579,5.00254690748084,-0.663400553211193,0.511320569662765,0.808376803798466,-5.60282959569607,5.21673874492479,4.70238257268589,5.99015409838126,6.37390333882211,5.69895686534801,6.10727876851769,3.02027021737501,5.39903676913503,3.41186065851033,5.78046806412791,5.60519015557265,5.54975527333586,5.56400820896934,4.98508868619374,4.37933977549508,4.77419531533389,4.55793098503747,4.44712326155253,2.88867661595985,2.83460639916157,5.41805404722782,4.77087775223924,6.10809595512856,5.54165617803618,6.20090974589317,4.73966114153685,"Metabolism (other)",0.0570761014686248
"4177","PRIMPOL",-0.0806684668604241,-0.0817166658985246,4.98886304646465,-0.661985829664536,0.512216249233977,0.808376803798466,-5.59114465950603,5.74725346162357,5.61992041249392,5.78370322091384,2.12597582537852,5.40945024815303,6.55473774548891,3.02027021737501,5.03646668975033,4.99682315923148,5.15243684151486,5.31568353837766,5.54975527333586,5.56400820896934,5.51560340289252,5.11630536966128,4.77419531533389,5.00538996200869,4.44712326155253,4.76314573387599,5.64196132121917,4.76597735064813,4.77087775223924,5.48006473251552,5.78266427753998,3.03098474445085,4.73966114153685,NA,0.0617489986648865
"4497","RFTN1",0.0559564520973285,0.0987448632475647,6.83795067514586,0.662579023609917,0.511840586751365,0.808376803798466,-6.05736137592554,6.69066993325721,7.26037802580678,6.72711969254747,6.76983201515325,6.14641584231923,5.8177721513227,7.10773305862535,6.87296795746745,5.73378875339769,7.30771506699277,7.3552119025643,6.79368085622195,7.27182745747603,6.673144679879,7.65235826990149,6.64866443325004,7.20702382317834,6.03208576227369,7.03163456980189,7.96388941610653,7.00301654794898,7.0928058471266,6.97482942426509,7.12661867875734,7.78587224661432,4.73966114153685,NA,0.131842456608812
"4815","SEPTIN9",0.0359203639073239,0.0892668802855582,8.264531083444,0.662064595603443,0.512166359098345,0.808376803798466,-6.34987959069702,8.4218531748294,8.07161638235161,8.38704425094985,8.53536676151623,8.50631178740562,7.50582814500796,7.77515771953848,7.78370061937036,8.01672271666919,9.09388465915975,8.77511515701496,8.35711019539346,8.06650854949852,7.96491080425611,8.15192927939201,8.68108591094241,8.42941624451479,8.45710735012515,8.4226551879622,8.61596611268623,8.8041124795349,7.73435187621412,8.21045767275824,8.42207456228351,7.67484093422558,8.01267963594327,NA,0.331441922563418
"4944","SLC25A13",0.0461591739321571,0.0839360125615203,7.04844200172415,0.664628001583181,0.510544147619844,0.808376803798466,-6.10202213459608,6.80170124564595,6.48665388163046,6.83815100493621,6.37390333882211,7.44897861233966,7.40273465204386,7.2681977308186,7.65537652239482,7.25316291249127,7.47436493640223,5.31568353837766,7.49165231877229,6.94251983222307,6.45901987452615,7.18669469755268,7.38563002741624,7.12086717942862,6.83178711178785,6.97613945721019,8.04405976479052,7.68654288315372,7.20383715951534,6.87861410900579,6.94020555452646,6.93787534005937,6.85513835895679,"Transport",0.172897196261682
"4984","SLC35F5",-0.0427524447815406,-0.0944728012386118,7.02123316986062,-0.662120381747995,0.512131025901345,0.808376803798466,-6.10807787536149,7.00101005386936,6.95872232594568,6.83815100493621,7.25525884232349,6.76308720276773,6.73530999113073,7.41258764015377,7.35839478463769,6.87129227714763,6.90245858850652,7.81818387890685,7.45157487939695,6.86657097898977,6.45901987452615,7.04230478821751,6.81372367952053,6.65308821807781,6.76905135643989,6.66126611985678,7.87900051852002,7.16807579421947,7.87521441205397,7.06502723323667,6.33015207284247,6.20090974589317,7.40262615425928,NA,0.184245660881175
"5120","SOBP",-0.0446685653032279,-0.0944251299120092,7.40128050351854,-0.66210715393549,0.512139403863687,0.808376803798466,-6.19128552035995,7.09120786284093,7.46319490880647,7.36866572163499,7.33542919100747,6.88338143648544,7.93324936874264,7.77515771953848,7.51451398655497,7.93542261456734,7.57564827223941,7.1901526562938,7.23256509745516,7.27182745747603,7.48758902672292,8.00383064040287,6.46225130901915,7.36528590709507,6.48665162573917,6.97613945721019,8.32645949549124,7.57333227270573,6.69687717079546,7.3781851184963,7.21150757634385,7.98518105483773,7.90958614297916,NA,0.210280373831776
"5324","SUGCT",-0.0468815954331686,-0.101165679851712,6.91164188164167,-0.662165445246679,0.512102485060124,0.808376803798466,-6.08297463162577,6.57037569953949,6.95872232594568,6.4755809255515,6.88086332754199,6.14641584231923,7.29170333965512,7.77515771953848,7.90153710966422,6.78109446817605,6.90245858850652,7.4311607557976,7.32419557292073,6.6113139237477,7.36975253642906,6.70126787038244,6.12783226994859,6.93138938056491,7.34328745056799,6.58911633410094,6.74149699477009,6.71350993075399,6.53641249860221,6.41295053665698,7.21150757634385,7.11844758570119,6.85513835895679,NA,0.177903871829105
"5569","TMEM123",-0.0539299367375895,-0.0972335017307803,6.09329988470958,-0.663471041363348,0.51127596501818,0.808376803798466,-5.87979007669325,6.57037569953949,5.4393481668521,6.17072634402308,6.76983201515325,6.99441274887418,5.8177721513227,6.47970183601231,5.68854338633002,6.35046011384618,6.33686141265229,5.84619825507644,6.15980875501984,6.04943503613958,5.90262652600177,5.96430227621623,5.06370193252888,5.34642687984376,6.32159237946867,5.39117695648903,5.64196132121917,6.35093985136928,6.35584025296039,5.19055811532053,6.33015207284247,7.27891225789444,6.61413025945299,NA,0.100801068090788
