gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
CD1E,0.307878998,6.262572616,2.325432913,0.023766489,0.117212234,-4.383730414,Inflammation/Immune/Stress/Toxic/Detox,0.064174774
REL,0.320161871,6.878737439,2.32512635,0.023784118,0.117212234,-4.455463659,Inflammation/Immune/Stress/Toxic/Detox,0.096774194
ARID4B,-0.268255027,6.552752813,-2.322541747,0.02393321,0.117852927,-4.380238867,NA,0.06161461
IDS,-0.282254285,7.712334894,-2.321972423,0.023966163,0.117921159,-4.490883778,Metabolism (other),0.134152586
SHMT2,-0.276010533,6.767968082,-2.321492685,0.023993962,0.117963944,-4.409709691,Metabolism (other),0.067759003
FBXO7,-0.23410022,7.254512112,-2.320514329,0.024050743,0.118055117,-4.472072104,NA,0.097968937
RAB37,0.269996989,7.073394821,2.320778486,0.0240354,0.118055117,-4.486202669,NA,0.114695341
ERBB3,-0.308653798,6.549339686,-2.3198855,0.024087301,0.118140657,-4.391195691,Development (differentiation),0.064516129
REC8,-0.273581916,6.328346203,-2.317554975,0.024223225,0.118713027,-4.355839658,NA,0.053934118
KDM5B,-0.297530043,6.641444547,-2.316936858,0.02425939,0.118795981,-4.397423117,NA,0.064516129
GGT5,-0.306972759,7.288824472,-2.314772643,0.024386393,0.119323279,-4.482807369,NA,0.087045571
OCA2,-0.400926608,6.949312002,-2.314329892,0.024412448,0.11935619,-4.426019015,Metabolism (other),0.069124424
P2RY8,0.33677774,6.463241014,2.313167233,0.024480986,0.11959659,-4.436893423,NA,0.073391364
LAMB4,-0.308958892,6.653192235,-2.310704551,0.024626726,0.120213464,-4.407102302,Matrisome/cell adhesion/binding/signaling,0.063321386
RCAN2,-0.293792999,7.089349957,-2.309601585,0.024692249,0.1204381,-4.472344379,NA,0.083119986
ARHGEF7,-0.369850282,7.514811045,-2.30908702,0.02472287,0.120492281,-4.516393493,NA,0.112647209
SERPINF1,-0.462063738,7.987673465,-2.306167446,0.024897251,0.121246472,-4.522970931,NA,0.130568356
GPR17,-0.321036899,6.444319707,-2.303185733,0.025076473,0.122023026,-4.408863699,NA,0.057859703
NUP35,0.248638661,7.077708834,2.302628237,0.025110109,0.122058304,-4.52300924,NA,0.107185527
RNF121,0.263932742,6.461341762,2.302410525,0.025123256,0.122058304,-4.456734261,NA,0.07509814
PPP1R7,-0.26961473,6.513002969,-2.300256231,0.025253673,0.122595463,-4.421622646,Metabolism (other),0.06161461
PSMC1,0.262380629,7.888104401,2.297242639,0.02543712,0.123389015,-4.530608072,Metabolism (other),0.187574671
ADAM9,0.250258136,7.497159258,2.296913591,0.025457222,0.123389595,-4.54038139,Matrisome/cell adhesion/binding/signaling,0.142003755
MYLK3,0.344054719,6.358679682,2.295726616,0.025529852,0.123547679,-4.453535828,NA,0.069807134
PARD3B,-0.30541484,6.88591825,-2.295974743,0.025514654,0.123547679,-4.4712219,Matrisome/cell adhesion/binding/signaling,0.07509814
ECI2,-0.252499802,7.308809745,-2.29482302,0.025585267,0.123718889,-4.534171459,Metabolism or Transport (lipid),0.109575013
OSCAR,0.340451258,5.809807293,2.292589521,0.025722698,0.124286117,-4.39259066,NA,0.052227343
CTXN1,-0.313276098,7.772722276,-2.292093688,0.025753296,0.124336671,-4.556591362,NA,0.127325482
ZFP36,0.629290417,8.217002056,2.288857249,0.025953815,0.125206881,-4.525288405,NA,0.252773511
IDH1,0.277650692,7.249742614,2.287851762,0.026016393,0.125410796,-4.552332588,Metabolism (other),0.12749616
B4GALT6,0.270247528,6.7978225,2.286832787,0.026079948,0.125538081,-4.526022171,Metabolism (other),0.087557604
HSPA9,-0.29394036,7.813815693,-2.286776563,0.026083459,0.125538081,-4.567661734,Metabolism (other),0.134493941
CD58,0.324814177,7.041026955,2.285378217,0.02617091,0.125860879,-4.553271843,Inflammation/Immune/Stress/Toxic/Detox,0.109575013
LYPD3,0.30445157,6.43126941,2.284803979,0.026206898,0.12593587,-4.489827466,Metabolism or Transport (lipid),0.072367298
PER3,-0.272046275,7.134386763,-2.283853421,0.026266566,0.126124451,-4.5332883,NA,0.086192183
CX3CL1,-0.305921363,6.842994732,-2.282674704,0.026340724,0.12638226,-4.501527731,NA,0.071855265
NBL1,-0.351732363,7.409121807,-2.281645862,0.026405604,0.12659519,-4.552246618,NA,0.092677931
INPP5A,-0.279150242,6.760013768,-2.278198152,0.026624057,0.127520951,-4.50783761,Metabolism (other),0.069465779
PFKFB4,0.253241549,7.212421378,2.277707882,0.026655251,0.127520951,-4.579636874,NA,0.122717187
STAT4,0.291875952,6.806880872,2.277623001,0.026660655,0.127520951,-4.547890172,Inflammation/Immune/Stress/Toxic/Detox,0.091141833
DYRK1A,-0.2563662,7.097253894,-2.276964936,0.026702585,0.127622647,-4.544587222,Development (differentiation),0.083973374
TAB1,-0.257584431,6.790780026,-2.274890993,0.02683511,0.128156849,-4.521548648,Inflammation/Immune/Stress/Toxic/Detox,0.077828981
STK17A,-0.300645195,6.588980172,-2.273156907,0.026946366,0.128588727,-4.485240785,NA,0.061273255
CAMK2G,-0.252215601,7.345923548,-2.272653059,0.026978769,0.128643938,-4.579809498,Transport,0.101723844
LGALS3BP,-0.349863467,7.138624259,-2.269934622,0.02715419,0.129290098,-4.552653461,Development (apoptosis),0.08499744
LGALS3BP,-0.349863467,7.138624259,-2.269934622,0.02715419,0.129290098,-4.552653461,Inflammation/Immune/Stress/Toxic/Detox,0.08499744
LGALS3BP,-0.349863467,7.138624259,-2.269934622,0.02715419,0.129290098,-4.552653461,Matrisome/cell adhesion/binding/signaling,0.08499744
NECAP1,0.297030037,6.940477686,2.269904261,0.027156155,0.129290098,-4.58372742,NA,0.108892302
KRT4,0.291144285,6.434771863,2.267226991,0.027329918,0.130017139,-4.533997591,NA,0.079877112
ACAP3,-0.24822297,6.359562541,-2.262542663,0.027636318,0.131373567,-4.490832612,Metabolism or Transport (lipid),0.055811572
COX1,-0.496241377,14.41866067,-2.260825262,0.027749413,0.131589344,-4.787742889,NA,0.990271377
OSMR,-0.28899864,7.453308858,-2.261472407,0.027706749,0.131589344,-4.610234778,NA,0.096432838
PLXNA1,0.228262193,7.199909105,2.260559504,0.02776695,0.131589344,-4.613518999,NA,0.115378051
TGFB2,-0.370444902,6.352905292,-2.260605902,0.027763887,0.131589344,-4.463603722,Development (differentiation),0.049667179
TGFB2,-0.370444902,6.352905292,-2.260605902,0.027763887,0.131589344,-4.463603722,Inflammation/Immune/Stress/Toxic/Detox,0.049667179
CYFIP1,0.279022684,7.052239425,2.258689924,0.027890601,0.131972766,-4.614470837,NA,0.107868237
SGPP1,0.251743787,7.457638094,2.258810955,0.027882581,0.131972766,-4.621439324,NA,0.135688684
ICOSLG,0.238538963,7.529480264,2.257643617,0.027960015,0.132199916,-4.622620311,Inflammation/Immune/Stress/Toxic/Detox,0.154633897
GLS,-0.262810866,7.608723363,-2.256499335,0.028036103,0.132356985,-4.628874209,Metabolism (other),0.110257723
RAE1,0.24732903,7.254556752,2.256724221,0.028021135,0.132356985,-4.62491749,Inflammation/Immune/Stress/Toxic/Detox,0.121693122
CXCL6,0.311256353,6.371963326,2.256039087,0.028066759,0.132400486,-4.542505611,Inflammation/Immune/Stress/Toxic/Detox,0.068100358
INS,-0.262781,6.842619978,-2.254344288,0.0281799,0.132529234,-4.565864786,Metabolism (other),0.071684588
SKP1,-0.290665289,6.961690288,-2.254548271,0.028166261,0.132529234,-4.571644485,NA,0.08004779
TSC2,-0.357139979,6.630873983,-2.254894829,0.028143103,0.132529234,-4.524253433,NA,0.064174774
WIPI2,0.253408279,7.081819252,2.254794505,0.028149805,0.132529234,-4.61365595,NA,0.110769756
DNM1,0.32408776,6.254112063,2.25260742,0.028296269,0.132975236,-4.534246131,NA,0.064004096
CLDN3,-0.281631193,7.150155146,-2.251695269,0.028357552,0.133060703,-4.598990817,Matrisome/cell adhesion/binding/signaling,0.093531319
TLR4,0.290147122,6.930695854,2.251881307,0.028345044,0.133060703,-4.619534642,NA,0.095750128
CLEC4D,0.352229474,6.040299235,2.249563288,0.028501249,0.13363342,-4.509831512,NA,0.061955965
FGD4,0.258839063,7.228330292,2.247633662,0.028631863,0.134143969,-4.641915762,NA,0.128690903
TREM1,0.279541461,6.629381087,2.246856518,0.028684616,0.134289235,-4.588823545,Inflammation/Immune/Stress/Toxic/Detox,0.08568015
PITPNB,-0.303124749,6.807417269,-2.245835155,0.028754077,0.134512444,-4.572786885,NA,0.073050009
INPPL1,0.308937266,6.980084884,2.24358067,0.028907929,0.135129795,-4.630422295,Metabolism (other),0.105990783
CCNT1,-0.330770893,6.682688689,-2.242153805,0.029005677,0.135484158,-4.560227209,NA,0.062980031
PTEN,0.233044668,12.64874559,2.240437456,0.029123644,0.135932353,-4.768830737,Development (cell cycle),0.947431302
SLC27A1,-0.308246669,7.24137539,-2.237845703,0.029302583,0.136664236,-4.636778698,Transport,0.093701997
ZNF205,-0.275443837,6.638343125,-2.236917807,0.029366882,0.136860752,-4.573669054,NA,0.063321386
GOLGA2,-0.294533698,6.867706714,-2.234469278,0.029537154,0.13755047,-4.596424506,NA,0.072367298
FOXF1,-0.371952296,7.002348313,-2.233214014,0.029624783,0.137854585,-4.617600006,Development (differentiation),0.073562041
GTF2B,-0.241862996,7.66629442,-2.232638583,0.02966503,0.137937923,-4.682573474,NA,0.125960061
PDCD10,-0.243037616,7.169763035,-2.230415163,0.029820997,0.138454628,-4.649129788,NA,0.089605735
STOM,-0.269159754,8.020994792,-2.230485905,0.029816023,0.138454628,-4.688120654,NA,0.147465438
CSK,0.281676558,7.377814172,2.226864149,0.030071593,0.139437852,-4.684176827,NA,0.13739546
UGCG,0.302691234,6.940528441,2.226774684,0.03007793,0.139437852,-4.671451066,Metabolism or Transport (lipid),0.10343062
KIDINS220,-0.263413099,6.923694703,-2.225891046,0.030140589,0.139623506,-4.633368643,NA,0.075951528
WAC,-0.23662155,7.666234442,-2.224936458,0.030208407,0.13983277,-4.698243434,NA,0.129373613
BMP7,-0.300805732,6.611506977,-2.222637173,0.030372314,0.14048617,-4.594219718,NA,0.061443932
HOXB4,0.274717876,6.608240595,2.220594071,0.030518616,0.141057226,-4.651870084,Development (differentiation),0.086362861
CALCR,0.393135474,6.41938504,2.218673612,0.030656703,0.141413882,-4.626689363,Transport,0.076122205
GADD45A,-0.332314423,6.946058964,-2.218247934,0.030687385,0.141413882,-4.641955682,NA,0.075439495
IFITM1,-0.343751354,7.537841023,-2.218377311,0.030678057,0.141413882,-4.701474096,Inflammation/Immune/Stress/Toxic/Detox,0.097968937
LAMC2,-0.321511524,6.515963516,-2.218749159,0.03065126,0.141413882,-4.58516229,Matrisome/cell adhesion/binding/signaling,0.058371736
RBP4,0.346851848,6.485470167,2.216404089,0.030820599,0.141921847,-4.646962272,NA,0.079706435
HIP1,-0.249046081,6.729697032,-2.213866776,0.031004748,0.142663426,-4.639941218,NA,0.070660522
TTK,0.292353472,6.846267471,2.212858599,0.031078187,0.142894864,-4.687361253,Development (cell cycle),0.09916368
MOGS,0.242820638,7.236465489,2.210846908,0.031225183,0.143463918,-4.722368588,NA,0.122887865
NT5E,-0.231024519,7.303814637,-2.210369726,0.031260141,0.143517749,-4.706957767,NA,0.100358423
IL6,-0.385435002,7.619048153,-2.210023416,0.031285533,0.143527614,-4.721555694,Inflammation/Immune/Stress/Toxic/Detox,0.104284008
LPIN1,-0.265857189,7.415119164,-2.20903524,0.031358088,0.14375367,-4.709194049,Metabolism or Transport (lipid),0.106332139
RHEB,-0.236789733,8.036751719,-2.207350792,0.031482107,0.144215141,-4.730998768,NA,0.164533197
ERAP1,0.25568588,6.942674112,2.205427931,0.031624207,0.144758696,-4.714535067,NA,0.101553166
BBS1,-0.328809393,6.740353434,-2.203654859,0.031755739,0.144931032,-4.641141079,Cilia,0.064004096
NCF1,0.266529537,7.762505087,2.203915224,0.031736394,0.144931032,-4.730440157,NA,0.172555044
TP73,-0.263239162,7.093580614,-2.204468855,0.031695295,0.144931032,-4.694268542,Development (apoptosis),0.086874893
