gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
INTU,-0.146102223,6.96842101,-1.303690196,0.197772285,0.640665519,-5.830093843,NA,0.098280669
IL18BP,0.180568795,6.266637193,1.303123391,0.19796436,0.640670379,-5.77008301,Inflammation/Immune/Stress/Toxic/Detox,0.073884758
RNF168,-0.162820315,6.614531878,-1.302536565,0.198163367,0.640670379,-5.792263847,NA,0.081319703
WNT10A,0.186432126,6.861698462,1.302526239,0.19816687,0.640670379,-5.842980053,Development (cell cycle),0.108736059
RNF144B,-0.1557717,7.390696631,-1.301488556,0.198519147,0.641473433,-5.859905469,NA,0.117797398
SIRPA,0.140721629,7.500820796,1.301000937,0.198684848,0.641673084,-5.873014551,Inflammation/Immune/Stress/Toxic/Detox,0.156133829
HSPA8,0.193584829,9.163945281,1.300113272,0.198986758,0.642312196,-5.875610054,Metabolism (other),0.376626394
DCTN1,-0.163133941,7.640147677,-1.299584613,0.199166727,0.642557231,-5.876435587,NA,0.151022305
ELP6,0.152778382,6.956681221,1.298557142,0.199516855,0.643014918,-5.848900008,NA,0.110362454
USP8,-0.19728362,7.394710317,-1.298662299,0.199481,0.643014918,-5.866632669,Metabolism (other),0.127555762
KANSL3,0.14678605,7.348124802,1.297496611,0.199878733,0.643215315,-5.875098453,NA,0.142425651
KDR,0.190759997,6.942748318,1.297288654,0.199949751,0.643215315,-5.85342813,NA,0.110362454
PSMD6,-0.172606839,7.450927786,-1.297154154,0.199995693,0.643215315,-5.87172726,Metabolism (other),0.131040892
STK4,-0.211353833,6.11267008,-1.297398972,0.199912075,0.643215315,-5.705942266,Development (apoptosis),0.05785316
CORO1A,-0.182534552,6.976831578,-1.2965433,0.200204446,0.643551511,-5.839036704,NA,0.094330855
RIMS2,-0.19382787,7.000662782,-1.29605182,0.200372522,0.643756672,-5.834502961,NA,0.092007435
CSMD3,0.155888456,6.991214854,1.293555357,0.201227898,0.644399539,-5.859786416,NA,0.111988848
