gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
IL17A,0.117016749,6.630294448,0.722294512,0.473174866,0.788093493,-6.139834988,Inflammation/Immune/Stress/Toxic/Detox,0.111269615
JAML,0.119553228,6.733104715,0.725494267,0.471226052,0.788093493,-6.169022284,Matrisome/cell adhesion/binding/signaling,0.114835949
KBTBD8,0.11105676,7.232377839,0.722335651,0.473149782,0.788093493,-6.264646927,Metabolism (other),0.161198288
LAMTOR3,-0.104945885,7.033610667,-0.728237231,0.469559074,0.788093493,-6.201147321,NA,0.131954351
MAPK8,-0.102566652,6.750564098,-0.727825536,0.469809059,0.788093493,-6.133908111,NA,0.111982882
MBD4,-0.091444862,7.336189634,-0.723864703,0.472217971,0.788093493,-6.237752573,NA,0.159058488
MT1M,-0.176643169,6.074202695,-0.723594422,0.472382606,0.788093493,-5.998410638,NA,0.068473609
MTAP,-0.09237631,7.382647252,-0.725829604,0.471022078,0.788093493,-6.247398682,NA,0.161911555
NTN4,0.11634781,6.964014628,0.723984133,0.472145234,0.788093493,-6.218593769,NA,0.142653352
OLA1,0.095358011,7.055374873,0.724008892,0.472130155,0.788093493,-6.228496445,NA,0.144793153
PKN2,-0.109731703,6.884598349,-0.723918795,0.472185026,0.788093493,-6.156802668,Development (cell cycle),0.113409415
POLE2,0.143658118,6.280436882,0.725710095,0.471094766,0.788093493,-6.074451373,NA,0.100570613
POU2F1,-0.113599829,7.5733946,-0.726421512,0.470662163,0.788093493,-6.269803927,NA,0.181883024
RNASE3,-0.143614545,6.625113192,-0.722950602,0.472774903,0.788093493,-6.093481152,NA,0.096291013
RYR3,0.135277057,7.086455522,0.72222856,0.473215083,0.788093493,-6.241931013,Transport,0.143366619
SDHB,-0.129625868,6.332884103,-0.722222259,0.473218925,0.788093493,-6.056491298,NA,0.083452211
SETD5,-0.104635053,7.25497918,-0.724816136,0.471638688,0.788093493,-6.224515244,NA,0.156205421
SGTA,-0.111766056,6.709519546,-0.72728315,0.470138516,0.788093493,-6.132779808,NA,0.110556348
SPAST,-0.104753161,6.975899352,-0.722189378,0.473238975,0.788093493,-6.17171366,NA,0.136947218
TBXAS1,-0.145002292,7.022719592,-0.72235874,0.473135703,0.788093493,-6.169935526,NA,0.128388017
TNKS2,0.096010179,7.358489737,0.72354222,0.472414407,0.788093493,-6.276401387,NA,0.175463623
VRK1,-0.132717118,6.62423029,-0.727730462,0.469866799,0.788093493,-6.116007144,Development (apoptosis),0.10128388
MTMR7,-0.155446721,5.506889647,-0.721634363,0.473577497,0.788232088,-5.928082587,NA,0.044222539
SEC24B,0.084872468,7.230004766,0.721839376,0.473452437,0.788232088,-6.253004145,NA,0.158345221
WDR45,0.093125684,7.781142383,0.721272752,0.473798129,0.788386808,-6.312226933,NA,0.231098431
BRI3,-0.086600281,7.51150475,-0.720732403,0.474127923,0.788723041,-6.271212255,NA,0.17189729
LRBA,-0.1026441,7.212725576,-0.720426978,0.474314393,0.788820731,-6.242334359,NA,0.141226819
FBXO21,-0.107091623,7.152389232,-0.720146732,0.474485526,0.788892871,-6.23275012,NA,0.132667618
CENPC,-0.11005144,7.337259087,-0.719484048,0.474890335,0.789353383,-6.253798252,NA,0.158345221
GZMA,0.170232912,6.130037453,0.718777369,0.475322233,0.789858663,-6.059906858,Inflammation/Immune/Stress/Toxic/Detox,0.083452211
RBM8A,-0.078257414,7.951708606,-0.71787919,0.47587149,0.790558635,-6.327211665,NA,0.243937233
LRP5,-0.128622015,6.959329537,-0.717665579,0.47600217,0.790563045,-6.169080263,Metabolism or Transport (lipid),0.124108417
CALML5,0.109052584,6.824933595,0.716171164,0.476916971,0.790566737,-6.185539932,NA,0.124821683
FBXW7,-0.094389996,7.213681295,-0.71680101,0.476531293,0.790566737,-6.241297193,NA,0.139087019
GPR158,0.111180728,7.246868108,0.716214081,0.476890686,0.790566737,-6.261990688,NA,0.159058488
LRRC25,0.158433382,6.33037593,0.71743457,0.476143517,0.790566737,-6.082169034,NA,0.096291013
PADI4,0.135258939,6.76519209,0.716684683,0.47660251,0.790566737,-6.186949118,Metabolism (other),0.124108417
PHKA1,-0.16657397,6.352361478,-0.715988903,0.477028609,0.790566737,-6.04783781,Metabolism (other),0.079172611
QRFPR,0.118977289,6.876935843,0.716264189,0.476859997,0.790566737,-6.207932314,NA,0.129101284
VDAC1,0.094799765,8.003943248,0.716904047,0.476468216,0.790566737,-6.346972276,NA,0.244650499
MTUS1,0.096555827,7.523080828,0.715099202,0.477573777,0.791257869,-6.296090807,NA,0.204707561
CD27,-0.124738623,6.650154537,-0.714070206,0.478204736,0.791776504,-6.110671817,Inflammation/Immune/Stress/Toxic/Detox,0.106276748
DCXR,0.096095828,7.029915834,0.713961409,0.478271475,0.791776504,-6.232829197,NA,0.142653352
GZMB,-0.138920749,6.516906921,-0.714256047,0.478090748,0.791776504,-6.065020561,Inflammation/Immune/Stress/Toxic/Detox,0.092011412
HLA.DQB2,0.184521439,5.43186216,0.713735637,0.478409988,0.791793534,-5.94550975,NA,0.05064194
MGMT,0.094674224,7.350255032,0.712683564,0.479055736,0.792225273,-6.26428131,NA,0.17189729
POLR3A,-0.101581443,6.885992876,-0.712756473,0.479010969,0.792225273,-6.171894642,NA,0.121968616
SIRT2,-0.091280223,7.309451114,-0.712827804,0.478967174,0.792225273,-6.255195432,NA,0.166904422
LBR,-0.141064244,6.573815978,-0.712116237,0.479404156,0.7925892,-6.103799774,NA,0.094151213
PISD,0.113299878,6.799706768,0.711639526,0.479697035,0.792861132,-6.189448606,NA,0.124821683
CHRNA4,0.09462994,7.102562475,0.710472735,0.480414304,0.793621811,-6.237909648,NA,0.155492154
SLFN11,0.153649067,6.368647305,0.710677151,0.480288599,0.793621811,-6.116271456,Inflammation/Immune/Stress/Toxic/Detox,0.091298146
NAV2,-0.121306515,7.278810106,-0.710249554,0.48055157,0.793636252,-6.247223822,NA,0.134807418
CTNNBIP1,0.119941359,7.115079211,0.708689588,0.481511629,0.794437063,-6.245025814,NA,0.149072753
EIF4EBP2,0.081983107,7.607563822,0.708625521,0.481551081,0.794437063,-6.307482929,NA,0.195435093
MSH2,-0.147673547,6.21887337,-0.70912761,0.481241947,0.794437063,-6.034542403,NA,0.07489301
RUNX2,-0.114824431,6.955735039,-0.70868595,0.48151387,0.794437063,-6.174394673,NA,0.119115549
SLA,-0.124021796,6.816187621,-0.707947166,0.481968919,0.79480535,-6.156409983,Inflammation/Immune/Stress/Toxic/Detox,0.109843081
TUBB1,0.10585933,7.371399166,0.707845195,0.482031747,0.79480535,-6.285846994,Transport,0.17831669
ATP11B,-0.098938361,6.831398181,-0.706690008,0.48274381,0.794985436,-6.162723842,Metabolism or Transport (lipid),0.112696148
DLAT,0.112240317,6.59601642,0.706880129,0.482626578,0.794985436,-6.153919872,NA,0.104136947
ERAP2,0.08855334,7.393419959,0.706783208,0.482686339,0.794985436,-6.278373158,NA,0.177603424
RGS14,0.11031934,7.109327803,0.706682228,0.482748607,0.794985436,-6.2424751,NA,0.157631954
SS18,-0.095733592,6.999686857,-0.706623737,0.482784678,0.794985436,-6.202434828,NA,0.131954351
PMCH,0.116668093,6.523646297,0.705081,0.483736589,0.795916184,-6.133244451,NA,0.101997147
SDC1,-0.118319951,6.89422573,-0.705158093,0.483688996,0.795916184,-6.176613911,Matrisome/cell adhesion/binding/signaling,0.114122682
TAF12,0.126255172,6.381100497,0.705444263,0.483512351,0.795916184,-6.123028538,NA,0.100570613
OLFM2,-0.141705128,6.068681306,-0.704258065,0.484244791,0.796222567,-6.019944707,NA,0.066333809
SLC39A10,0.106510775,6.848339176,0.704562674,0.484056645,0.796222567,-6.208809946,Transport,0.124821683
TREM1,-0.115209334,6.629381087,-0.704153105,0.484309629,0.796222567,-6.123419103,Inflammation/Immune/Stress/Toxic/Detox,0.095577746
ACOX1,-0.148509006,6.366142277,-0.703503506,0.484711028,0.796458381,-6.086375105,Metabolism or Transport (lipid),0.083452211
CCL2,-0.141733862,6.807635976,-0.703557111,0.484677897,0.796458381,-6.159391427,Inflammation/Immune/Stress/Toxic/Detox,0.098430813
CCL1,0.122348608,6.50602275,0.703207342,0.484894093,0.796547227,-6.151529429,Inflammation/Immune/Stress/Toxic/Detox,0.101997147
ERG28,0.090642834,7.028238507,0.702139392,0.485554539,0.796784288,-6.24509295,NA,0.145506419
FGF13,-0.141015868,6.081232658,-0.702599551,0.485269904,0.796784288,-6.043634313,Development (differentiation),0.064194009
GNA12,-0.099117842,7.09448379,-0.702357166,0.485419822,0.796784288,-6.22226593,NA,0.138373752
OTULIN,-0.109377851,6.903034591,-0.702200617,0.485516662,0.796784288,-6.172181133,NA,0.119115549
BCAS1,0.106568158,6.69072162,0.701835657,0.485742467,0.796880906,-6.209534552,NA,0.117689016
SLC35E3,-0.12091888,7.092337894,-0.701604904,0.485885266,0.796903458,-6.228317197,Transport,0.134807418
ANKRD30B,-0.144860788,6.122533005,-0.700698198,0.486446599,0.796981897,-6.016933751,NA,0.069186876
CAPZA1,-0.072488417,7.936880031,-0.700485353,0.486578421,0.796981897,-6.33531143,NA,0.22253923
ELK4,-0.149077773,6.174240885,-0.700981479,0.486271184,0.796981897,-6.021245975,NA,0.084878745
SHISA5,-0.112719512,7.546072875,-0.701193194,0.486140107,0.796981897,-6.280543002,Transport,0.17617689
TERF1,0.083635456,8.573567396,0.700639148,0.486483169,0.796981897,-6.42460729,NA,0.337375178
PLAUR,0.117818472,7.054322243,0.700236724,0.486732431,0.797022743,-6.241414346,NA,0.145506419
CLEC4A,-0.121970261,6.956339521,-0.699298317,0.487313959,0.797552,-6.202516504,NA,0.121968616
HSD17B4,-0.09408374,7.319651973,-0.699304276,0.487310265,0.797552,-6.268649655,Metabolism or Transport (lipid),0.154778887
PCP2,-0.114671968,6.559276247,-0.698600614,0.487746572,0.797837108,-6.104939002,NA,0.099857347
RAB11A,0.082178034,7.139467132,0.698710881,0.487678186,0.797837108,-6.251641642,Transport,0.141940086
DNAJC1,0.082502482,7.337417066,0.697776858,0.488257619,0.797879833,-6.285772773,Metabolism (other),0.164764622
DNMT3B,0.127127231,6.586553204,0.697733069,0.488284794,0.797879833,-6.142563985,NA,0.115549215
IMPDH2,0.105765339,6.401504032,0.697309073,0.488547959,0.797879833,-6.126649292,NA,0.096291013
KCNA3,0.121820892,6.75921485,0.697683393,0.488315623,0.797879833,-6.19839854,Transport,0.124821683
MYT1L,0.102882184,6.40450201,0.698265215,0.487954614,0.797879833,-6.127619643,NA,0.090584879
ZFPM2,0.135965791,6.40423575,0.697415571,0.488481851,0.797879833,-6.132051499,NA,0.098430813
