"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","GO.Focus.function","Percent_in_cells"
"1894","GPX3",0.308545224053818,8.56452083486942,2.99712193732188,0.00307446619588184,0.0152323408759656,-2.43614440295308,"Inflammation/Immune/Stress/Toxic/Detox",0.477948236349492
"1831","YIPF4",-0.128794536145997,7.00143296304177,-2.99616883494631,0.00308366828391097,0.0152691316638817,-2.30178933601587,"Transport",0.260395130600545
"1673","SMIM4",0.282812015903678,4.74186763040454,2.99485344636057,0.00309640976635707,0.0153233957119202,-1.95171249668854,NA,0.0700484276773637
"1812","SEPTIN11",0.229877811512297,7.20873988820694,2.99387826175677,0.00310588707200244,0.0153614529752204,-2.25505094923965,NA,0.271895827931066
"1711","RNASEH2B",-0.201201678070785,5.52102926872151,-2.99160833876823,0.00312805055455101,0.0154621751391147,-2.04400694599171,NA,0.118244829592044
"1677","MFSD8",-0.287795396676985,4.72928143468608,-2.99117729223988,0.00313227566208122,0.0154652737456922,-1.95715129017358,NA,0.0750033289647971
"1718","STEAP2",-0.47892007575735,5.64846592517223,-2.99121676997473,0.0031318884843359,0.0154652737456922,-2.06119217133039,"Metabolism (other)",0.130046885841037
"1809","DCAF10",0.136963983763853,6.9870501229608,2.99075788164918,0.0031363917455768,0.0154767069144536,-2.24988802502878,NA,0.273171347074366
"1650","CARD11",0.379582586372368,3.92932032734593,2.98924201612718,0.00315130986912941,0.0155413996758671,-1.9053434690348,"Inflammation/Immune/Stress/Toxic/Detox",0.0501727557521007
"1664","EMC1-AS1",0.308176541221435,4.66047916944081,2.9888327685365,0.0031553485647937,0.0155523946461965,-1.93763017338042,NA,0.0695017766159496
"1878","DLG1",0.104344146720447,8.23625893283665,2.98796801557592,0.00316389809470081,0.0155855977203715,-2.40244919315357,"Polarity",0.480989858921976
"1652","NFYA",0.25764092082181,4.40542858241144,2.98738892622563,0.00316963525013803,0.0156049167297746,-1.90805816467673,NA,0.0597041075921422
"1678","CDH8",0.346657528125568,4.40763129726247,2.98701397984272,0.00317335501392126,0.0156142871778289,-1.95798929830821,"Matrisome/cell adhesion/binding/signaling",0.0605030591434398
"1697","AC064875.1",-0.453566295219178,5.14941071711574,-2.98457064081369,0.00319769321082204,0.0157250405264452,-2.0128684034476,NA,0.0860414753971981
"1722","NADK2",-0.24418064455757,5.47632737016845,-2.9831304542629,0.00321211913748626,0.0157779292033325,-2.06527873980837,NA,0.121875153307589
"1830","ABCA4",0.284224249260594,6.3128897335784,2.9832194570325,0.0032112258934053,0.0157779292033325,-2.29936284452714,"Metabolism or Transport (lipid)",0.18226607889997
"1819","NPHP3",-0.149071367577887,6.79033989290035,-2.98153742358678,0.00322814564693424,0.0158475956487988,-2.26247515991936,"Cilia",0.258152459579359
"1685","WDR61",-0.234540006011064,4.68828402032518,-2.98092919280156,0.003234284027481,0.015859746204539,-1.97492366145682,NA,0.070125519493717
"1773","C16orf95",0.34484616649616,6.39057438154654,2.98092654854971,0.0032343107371518,0.015859746204539,-2.19029240505158,NA,0.182931871859385
"1887","RFX2",0.149105095972292,7.4427825566311,2.98008779143842,0.00324279327607497,0.0158922753712317,-2.41923607780127,NA,0.320554780743866
"1688","ATG3",-0.248808046945113,4.83884628527198,-2.97979711835692,0.00324573768025066,0.0158976416520995,-1.99049071808893,"Metabolism (other)",0.0769586577613938
"1714","PLEKHB2",0.190429641228164,5.07229260221363,2.97935105919179,0.00325026085771525,0.0159107302579273,-2.05024504742354,NA,0.0903375920721579
"1782","DTWD1",-0.250017688218742,6.52090080790068,-2.97843617581575,0.00325955616779476,0.0159409057426234,-2.20740638030277,NA,0.232361742835717
"1988","RORA",-0.102207227729854,11.4244134480827,-2.9783793773142,0.00326013405020148,0.0159409057426234,-2.61099371207106,NA,0.923833285442963
"1742","TTC1",0.178056540556401,5.50621399955205,2.97740168180074,0.00327009612696554,0.0159805266102307,-2.10213789746257,NA,0.117831337122513
"1776","PACS2",0.169835591815634,6.00412977133339,2.97693665956592,0.00327484419793474,0.0159946367758222,-2.19454577827989,NA,0.160554220076111
"1842","PRKDC",-0.122497228901804,7.20917027519034,-2.97608338023517,0.00328357299786232,0.0160281621179015,-2.32476199097294,NA,0.313048841169833
"1858","LGR4",-0.209647985826926,7.3185636950858,-2.97483760883224,0.0032963552298513,0.0160814242654948,-2.3585794539285,NA,0.265174823214448
"1822","CASC2",-0.203870732243607,6.2003112870365,-2.97278613094038,0.00331750396895669,0.0161754192383163,-2.27449963771546,NA,0.143404795110977
"1743","TMX3",-0.194653084976923,5.42530533524181,-2.97230311578736,0.00332250146117515,0.0161906023584249,-2.10229581769412,NA,0.111355624548838
"1795","TAF2",-0.152312976911634,6.35295542677816,-2.97111195544037,0.00333485528218239,0.0162415954706175,-2.22791360406406,NA,0.197677433823684
"1689","MAST3",0.267941578534571,4.33781811245675,2.96994131993997,0.0033470372885062,0.0162916945254809,-1.99296989693762,NA,0.0518827924057553
"1667","ZNF260",-0.273531424341285,4.16723745038015,-2.9690741342607,0.00335608781145005,0.0163265030148413,-1.9417184035864,NA,0.0512870829157527
