"","X.1","X","show","Aggregated","pathway","gs_number.x","gs_description.x","gs_number.y","gs_description.y","pval","padj","log2err","ES","NES","size","leadingEdge"
"640","5275","5275",NA,NA,"GOBP_PROTEIN_DNA_COMPLEX_ASSEMBLY","GO:0065004","The aggregation, arrangement and bonding together of proteins and DNA molecules to form a protein-DNA complex. [GOC:jl]","GO:0065004","The aggregation, arrangement and bonding together of proteins and DNA molecules to form a protein-DNA complex. [GOC:jl]","0.0683229813664596","1","0.172324344900946","-0.609164805416885","-1.3491887971781","11","c(""HMGB2"", ""RAD51"", ""TAF11"", ""TAF5"", ""NASP"", ""ASF1B"")"
"641","5277","5277",NA,NA,"GOBP_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION","GO:0071824","Any process in which macromolecules aggregate, disaggregate, or are modified, resulting in the formation, disassembly, or alteration of a protein-DNA complex. [GOC:mah]","GO:0071824","Any process in which macromolecules aggregate, disaggregate, or are modified, resulting in the formation, disassembly, or alteration of a protein-DNA complex. [GOC:mah]","0.100719424460432","1","0.13880510939114","-0.575807513437979","-1.29461366958717","12","c(""HMGB2"", ""RAD51"", ""TAF11"", ""TAF5"", ""NASP"", ""ASF1B"")"
"642","5288","5288",NA,NA,"GOBP_PROTEIN_IMPORT","GO:0017038","The targeting and directed movement of proteins into a cell or organelle.  Not all import involves an initial targeting event. [GOC:ai]","GO:0017038","The targeting and directed movement of proteins into a cell or organelle.  Not all import involves an initial targeting event. [GOC:ai]","0.601020408163265","1","0.0381628909049257","-0.412307168675883","-0.942212737782064","13","c(""PEX10"", ""PDCD5"", ""TIMM17B"", ""PTTG1IP"", ""GRPEL2"", ""RBM22"", ""NUP133"", ""CDH1"")"
"643","5308","5308",NA,NA,"GOBP_PROTEIN_KINASE_B_SIGNALING","GO:0043491","A series of reactions, mediated by the intracellular serine/threonine kinase protein kinase B (also called AKT), which occurs as a result of a single trigger reaction or compound. [GOC:bf, PMID:20517722]","GO:0043491","A series of reactions, mediated by the intracellular serine/threonine kinase protein kinase B (also called AKT), which occurs as a result of a single trigger reaction or compound. [GOC:bf, PMID:20517722]","0.828600405679513","1","0.0216519363667421","-0.340114569193385","-0.784593387750187","14","c(""TGFBR1"", ""EGF"", ""MTDH"", ""CD40"", ""RAMP3"", ""IGFBP5"", ""SESN2"", ""CIB1"")"
"644","5321","5321",NA,NA,"GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY","GO:1990778","A process in which a protein is transported to, or maintained in, the cell periphery. [PMID:18216290]","GO:1990778","A process in which a protein is transported to, or maintained in, the cell periphery. [PMID:18216290]","NA","NA","NA","0.302325581395349","NA","17","c(""IFT20"", ""CNST"", ""BBS2"", ""FLNA"", ""ACTN2"", ""VAMP2"", ""GOLGA4"", ""TESC"", ""ZDHHC3"", ""CIB1"", ""CDH1"", ""NKD2"", ""RAMP3"", ""OPTN"", ""TNFRSF1A"", ""FAM126B"", ""LZTFL1"")"
"645","5336","5336",NA,NA,"GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION","GO:0071692","Any process in which a protein is transported from one specific location in the extracellular region to another, or maintained in a specific extracellular location. [GOC:mah]","GO:0071692","Any process in which a protein is transported from one specific location in the extracellular region to another, or maintained in a specific extracellular location. [GOC:mah]","0.997959183673469","1","0.00699634910626994","-0.196384311848075","-0.448781428462816","13","LRP5L"
"646","5349","5349",NA,NA,"GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS","GO:0034504","A process in which a protein transports or maintains the localization of another protein to the nucleus. [GOC:ecd]","GO:0034504","A process in which a protein transports or maintains the localization of another protein to the nucleus. [GOC:ecd]","0.990963855421687","1","0.0054335217582325","-0.231165401722553","-0.554072901635623","21","c(""HHEX"", ""KAT7"", ""PTTG1IP"", ""NOL8"", ""RBM22"", ""NUP133"", ""CDH1"", ""SESN2"", ""GLUL"", ""PML"")"
"647","5353","5353",NA,NA,"GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE","GO:0072659","A process in which a protein is transported to, or maintained in, a specific location in the plasma membrane. [GOC:mah]","GO:0072659","A process in which a protein is transported to, or maintained in, a specific location in the plasma membrane. [GOC:mah]","0.0729274042479584","1","0.287805130535564","0.344950848972297","1.40335239541699","16","c(""IFT20"", ""CNST"", ""BBS2"", ""FLNA"", ""ACTN2"", ""VAMP2"", ""GOLGA4"", ""TESC"", ""ZDHHC3"", ""CIB1"", ""CDH1"", ""NKD2"", ""RAMP3"", ""OPTN"", ""TNFRSF1A"", ""FAM126B"")"
"648","5360","5360",NA,NA,"GOBP_PROTEIN_MATURATION","GO:0051604","Any process leading to the attainment of the full functional capacity of a protein. [GOC:ai]","GO:0051604","Any process leading to the attainment of the full functional capacity of a protein. [GOC:ai]","0.832492431886983","1","0.0210730272985761","-0.342643608671883","-0.800304537201241","16","c(""DPP4"", ""ECE2"", ""F9"", ""PITRM1"", ""SNAPIN"", ""PRKACB"", ""IFT52"", ""APH1B"", ""NKD2"", ""SOX4"")"
"649","5364","5364",NA,NA,"GOBP_PROTEIN_METHYLATION","GO:0006479","The addition of a methyl group to a protein amino acid. A methyl group is derived from methane by the removal of a hydrogen atom. [GOC:ai]","GO:0006479","The addition of a methyl group to a protein amino acid. A methyl group is derived from methane by the removal of a hydrogen atom. [GOC:ai]","0.230646401327513","1","0.249246554383295","0.366548042704626","1.14972592963585","11","c(""KDM1A"", ""EED"", ""GATA3"", ""TRMT112"", ""SETDB2"", ""ARID4A"", ""HCFC1"", ""BEND3"", ""HEMK1"", ""CTNNB1"", ""NFYB"")"
"650","5365","5365",NA,NA,"GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION","GO:0032446","A protein modification process in which one or more groups of a small protein, such as ubiquitin or a ubiquitin-like protein, are covalently attached to a target protein. [GOC:mah]","GO:0032446","A protein modification process in which one or more groups of a small protein, such as ubiquitin or a ubiquitin-like protein, are covalently attached to a target protein. [GOC:mah]","0.641358641358641","1","0.0341204536062472","-0.363212851593308","-0.951738576792371","60","c(""RPS27A"", ""VHL"", ""KLHL36"", ""MGRN1"", ""GTPBP4"", ""SPHK1"", ""DTL"", ""UBE3B"", ""SOCS7"", ""DCAF16"", ""TGFBR1"", ""FEM1A"", ""TRIM21"", ""SPOP"", ""BRAP"", ""CUL3"", ""TRIM55"", ""DDB2"", ""PTTG1IP"", ""FANCG"", ""HSPA1B"")"
"651","5366","5366",NA,NA,"GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL","GO:0070647","A protein modification process in which one or more groups of a small protein, such as ubiquitin or a ubiquitin-like protein, are covalently attached to or removed from a target protein. [GOC:mah]","GO:0070647","A protein modification process in which one or more groups of a small protein, such as ubiquitin or a ubiquitin-like protein, are covalently attached to or removed from a target protein. [GOC:mah]","0.687312687312687","1","0.0307752597613667","-0.354317977896613","-0.934290219563431","66","c(""RPS27A"", ""VHL"", ""KLHL36"", ""MGRN1"", ""GTPBP4"", ""SPHK1"", ""DTL"", ""UBE3B"", ""SOCS7"", ""DCAF16"", ""TGFBR1"", ""FEM1A"", ""TRIM21"", ""SPOP"", ""BRAP"", ""CUL3"", ""TAF5"", ""TRIM55"", ""DDB2"", ""PTTG1IP"", ""FANCG"", ""HSPA1B"")"
"652","5382","5382",NA,NA,"GOBP_PROTEIN_POLYMERIZATION","GO:0051258","The process of creating protein polymers, compounds composed of a large number of component monomers; polymeric proteins may be made up of different or identical monomers. Polymerization occurs by the addition of extra monomers to an existing poly- or oligomeric protein. [GOC:ai]","GO:0051258","The process of creating protein polymers, compounds composed of a large number of component monomers; polymeric proteins may be made up of different or identical monomers. Polymerization occurs by the addition of extra monomers to an existing poly- or oligomeric protein. [GOC:ai]","0.223123732251521","1","0.0860347242455604","-0.507411171973444","-1.17052160201516","14","c(""SPTA1"", ""CDK5R1"", ""TUBG2"", ""CARMIL2"", ""LMOD1"", ""HSPA1B"", ""PLEKHG2"", ""PSTPIP2"")"
"653","5383","5383",NA,NA,"GOBP_PROTEIN_POLYUBIQUITINATION","GO:0000209","Addition of multiple ubiquitin groups to a protein, forming a ubiquitin chain. [ISBN:0815316194]","GO:0000209","Addition of multiple ubiquitin groups to a protein, forming a ubiquitin chain. [ISBN:0815316194]","0.202839756592292","1","0.0913924325943768","-0.513849079297424","-1.18537289030111","14","c(""MGRN1"", ""DTL"", ""UBE3B"", ""TRIM21"", ""SPOP"", ""CUL3"", ""DDB2"", ""PTPN22"")"
"654","5386","5386",NA,NA,"GOBP_PROTEIN_PROCESSING","GO:0016485","Any protein maturation process achieved by the cleavage of a peptide bond or bonds within a protein. Protein maturation is the process leading to the attainment of the full functional capacity of a protein. [GOC:curators, GOC:jl, GOC:jsg]","GO:0016485","Any protein maturation process achieved by the cleavage of a peptide bond or bonds within a protein. Protein maturation is the process leading to the attainment of the full functional capacity of a protein. [GOC:curators, GOC:jl, GOC:jsg]","0.565217391304348","1","0.0416556773979467","-0.429036532260688","-0.950237567500506","11","c(""DPP4"", ""ECE2"", ""F9"", ""PITRM1"", ""PRKACB"", ""IFT52"", ""APH1B"", ""NKD2"")"
"655","5395","5395",NA,NA,"GOBP_PROTEIN_STABILIZATION","GO:0050821","Any process involved in maintaining the structure and integrity of a protein and preventing it from degradation or aggregation. [GOC:ai]","GO:0050821","Any process involved in maintaining the structure and integrity of a protein and preventing it from degradation or aggregation. [GOC:ai]","0.468405215646941","1","0.0487989701682839","-0.431485135891284","-1.01770321376891","17","c(""VHL"", ""GTPBP4"")"
"656","5398","5398",NA,NA,"GOBP_PROTEIN_TARGETING","GO:0006605","The process of targeting specific proteins to particular regions of the cell, typically membrane-bounded subcellular organelles. Usually requires an organelle specific protein sequence motif. [GOC:ma]","GO:0006605","The process of targeting specific proteins to particular regions of the cell, typically membrane-bounded subcellular organelles. Usually requires an organelle specific protein sequence motif. [GOC:ma]","0.617469879518072","1","0.0361491929398957","-0.392778584560915","-0.935248289823636","19","c(""SRP14"", ""CDK5R1"", ""GET4"", ""PEX10"", ""PDCD5"", ""TIMM17B"", ""SGTA"", ""GRPEL2"", ""PITRM1"")"
"657","5431","5431",NA,NA,"GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS","GO:0072522","The chemical reactions and pathways resulting in the formation of a purine-containing compound, i.e. any compound that contains purine or a formal derivative thereof. [GOC:mah]","GO:0072522","The chemical reactions and pathways resulting in the formation of a purine-containing compound, i.e. any compound that contains purine or a formal derivative thereof. [GOC:mah]","0.887755102040816","1","0.0177038118052295","-0.314267475717354","-0.718170435024082","13","c(""ATIC"", ""PPCDC"", ""GCDH"", ""NME7"", ""ELOVL1"")"
"658","5433","5433",NA,NA,"GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS","GO:0072521","The chemical reactions and pathways involving a purine-containing compound, i.e. any compound that contains purine or a formal derivative thereof. [GOC:mah]","GO:0072521","The chemical reactions and pathways involving a purine-containing compound, i.e. any compound that contains purine or a formal derivative thereof. [GOC:mah]","0.328313253012048","1","0.0655321029282414","-0.449770815364934","-1.08835535521051","23","c(""SULT1A1"", ""ALDOC"", ""ATIC"", ""SLC2A6"", ""PPCDC"", ""SULT1A2"", ""GCDH"")"
"659","5520","5520",NA,NA,"GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION","GO:0007265","A series of molecular signals within the cell that are mediated by a member of the Ras superfamily of proteins switching to a GTP-bound active state. [GOC:bf]","GO:0007265","A series of molecular signals within the cell that are mediated by a member of the Ras superfamily of proteins switching to a GTP-bound active state. [GOC:bf]","0.365878725590956","1","0.0614364107201271","-0.480713848670541","-1.08081034916154","12","c(""RAPGEFL1"", ""KIF14"", ""SYNPO2L"", ""RHOB"", ""BRAP"", ""CUL3"")"
"660","5523","5523",NA,NA,"GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS","GO:0072593","The chemical reactions and pathways involving a reactive oxygen species, any molecules or ions formed by the incomplete one-electron reduction of oxygen. They contribute to the microbicidal activity of phagocytes, regulation of signal transduction and gene expression, and the oxidative damage to biopolymers. [GOC:mah]","GO:0072593","The chemical reactions and pathways involving a reactive oxygen species, any molecules or ions formed by the incomplete one-electron reduction of oxygen. They contribute to the microbicidal activity of phagocytes, regulation of signal transduction and gene expression, and the oxidative damage to biopolymers. [GOC:mah]","0.987421383647799","1","0.0114177828322783","-0.242064600571234","-0.527408330788457","10","c(""NOX1"", ""MPO"", ""SESN2"", ""CAT"", ""PDK4"")"
"661","5534","5534",NA,NA,"GOBP_RECEPTOR_METABOLIC_PROCESS","GO:0043112","The chemical reactions and pathways involving a receptor molecule, a macromolecule that undergoes combination with a hormone, neurotransmitter, drug or intracellular messenger to initiate a change in cell function. [GOC:jl]","GO:0043112","The chemical reactions and pathways involving a receptor molecule, a macromolecule that undergoes combination with a hormone, neurotransmitter, drug or intracellular messenger to initiate a change in cell function. [GOC:jl]","0.289308176100629","1","0.0739901439101341","-0.522084292600809","-1.13751289796888","10","c(""FMR1"", ""AP1AR"", ""GPRASP1"")"
"662","5536","5536",NA,NA,"GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT","GO:0097696","An intracellular signal transduction process in which STAT proteins (Signal Transducers and Activators of Transcription) convey a signal to trigger a change in the activity or state of a cell. The STAT cascade begins with receptor activation followed by activation of STAT proteins by kinases. It proceeds through STA dimerization and subsequent nuclear translocation of STAT proteins, and ends with regulation of target gene expression by STAT proteins. [GOC:rjd, PMID:21534947, PMID:24587195]","GO:0097696","An intracellular signal transduction process in which STAT proteins (Signal Transducers and Activators of Transcription) convey a signal to trigger a change in the activity or state of a cell. The STAT cascade begins with receptor activation followed by activation of STAT proteins by kinases. It proceeds through STA dimerization and subsequent nuclear translocation of STAT proteins, and ends with regulation of target gene expression by STAT proteins. [GOC:rjd, PMID:21534947, PMID:24587195]","0.338775510204082","1","0.0647943366000727","-0.478881180114408","-1.09434902438623","13","c(""STAT5A"", ""VHL"", ""CDK5R1"")"
"663","5543","5543",NA,NA,"GOBP_REGIONALIZATION","GO:0003002","The pattern specification process that results in the subdivision of an axis or axes in space to define an area or volume in which specific patterns of cell differentiation will take place or in which cells interpret a specific environment. [GOC:dph, GOC:isa_complete]","GO:0003002","The pattern specification process that results in the subdivision of an axis or axes in space to define an area or volume in which specific patterns of cell differentiation will take place or in which cells interpret a specific environment. [GOC:dph, GOC:isa_complete]","0.30421686746988","1","0.0692836467392548","-0.469525466549423","-1.11799091620508","19","c(""LRP5L"", ""TGFBR1"", ""HHEX"", ""MESP1"", ""MNS1"", ""HES6"", ""AIDA"", ""TDRD7"")"
"664","5544","5544",NA,NA,"GOBP_REGULATED_EXOCYTOSIS","GO:0045055","A process of exocytosis in which soluble proteins and other substances are initially stored in secretory vesicles for later release. It is found mainly in cells that are specialized for secreting products such as hormones, neurotransmitters, or digestive enzymes rapidly on demand. [GOC:mah, ISBN:0716731363]","GO:0045055","A process of exocytosis in which soluble proteins and other substances are initially stored in secretory vesicles for later release. It is found mainly in cells that are specialized for secreting products such as hormones, neurotransmitters, or digestive enzymes rapidly on demand. [GOC:mah, ISBN:0716731363]","0.303186022610483","1","0.070619624712259","-0.497973111901748","-1.11961511913182","12","c(""FMR1"", ""LGALS9"", ""NLRP5"")"
"665","5579","5579",NA,NA,"GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS","GO:0022603","Any process that modulates the frequency, rate or extent of anatomical structure morphogenesis. [GOC:mah]","GO:0022603","Any process that modulates the frequency, rate or extent of anatomical structure morphogenesis. [GOC:mah]","0.391608391608392","1","0.0568864160475701","-0.405616038797151","-1.04101600229762","43","c(""SPTA1"", ""VASH2"", ""VANGL2"", ""AP1AR"", ""SPHK1"", ""CELA1"", ""CDK5R1"", ""XBP1"", ""HHEX"", ""ANGPT4"", ""MESP1"", ""RHOB"", ""KLF4"", ""EGF"", ""MTCH2"", ""BAMBI"")"
"666","5580","5580",NA,NA,"GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE","GO:0090066","Any process that modulates the size of an anatomical structure. [GOC:dph, GOC:tb]","GO:0090066","Any process that modulates the size of an anatomical structure. [GOC:dph, GOC:tb]","0.545636910732197","1","0.0418238690062304","-0.412414597496023","-0.972723337062221","17","c(""SPTA1"", ""CDK5R1"", ""CARMIL2"", ""LMOD1"", ""PLEKHG2"", ""KCNMB1"")"
"667","5616","5616",NA,NA,"GOBP_REGULATION_OF_AUTOPHAGY","GO:0010506","Any process that modulates the frequency, rate or extent of autophagy. Autophagy is the process in which cells digest parts of their own cytoplasm. [GOC:dph, GOC:tb]","GO:0010506","Any process that modulates the frequency, rate or extent of autophagy. Autophagy is the process in which cells digest parts of their own cytoplasm. [GOC:dph, GOC:tb]","0.579317269076305","1","0.0391155247681459","-0.399654517485958","-0.951620629767468","19","c(""TP53INP1"", ""CDK5R1"", ""TRIM21"", ""TRIM65"", ""VPS29"", ""PTPN22"", ""MAPK15"", ""MTDH"", ""OPTN"")"
"668","5637","5637",NA,NA,"GOBP_REGULATION_OF_BODY_FLUID_LEVELS","GO:0050878","Any process that modulates the levels of body fluids. [GOC:ai, GOC:dph, GOC:tb]","GO:0050878","Any process that modulates the levels of body fluids. [GOC:ai, GOC:dph, GOC:tb]","0.232931726907631","1","0.083129129135339","-0.489058125899661","-1.16450029062385","19","c(""STAT5A"", ""WNK4"", ""THBD"", ""XBP1"", ""TXK"", ""CDO1"", ""F5"", ""PRSS56"", ""F9"", ""TMPRSS11F"", ""PRKACB"", ""CD40"", ""ELOVL1"")"
"669","5663","5663",NA,NA,"GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT","GO:0051924","Any process that modulates the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]","GO:0051924","Any process that modulates the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]","0.752587991718426","1","0.0280106629226489","-0.37591524489752","-0.832583617100308","11","c(""FMR1"", ""SLN"", ""EGF"", ""CACNB1"", ""RAMP3"", ""CTNNB1"", ""PML"")"
"670","5668","5668",NA,NA,"GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY","GO:0060828","Any process that modulates the rate, frequency, or extent of the Wnt signaling pathway through beta-catenin, the series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via beta-catenin, and ending with a change in transcription of target genes. [GOC:dph, GOC:sdb_2009, GOC:tb]","GO:0060828","Any process that modulates the rate, frequency, or extent of the Wnt signaling pathway through beta-catenin, the series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via beta-catenin, and ending with a change in transcription of target genes. [GOC:dph, GOC:sdb_2009, GOC:tb]","0.944779116465863","1","0.0115202567953401","-0.283100260787106","-0.681613477017307","22","c(""HHEX"", ""MESP1"", ""EGF"", ""BAMBI"", ""IGFBP2"", ""PLEKHA4"", ""NKD2"", ""SOX4"", ""CTNNB1"", ""LYPD6"", ""JRK"", ""CAPRIN2"", ""SDHAF2"")"
"671","5688","5688",NA,NA,"GOBP_REGULATION_OF_CATABOLIC_PROCESS","GO:0009894","Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of substances. [GOC:go_curators]","GO:0009894","Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of substances. [GOC:go_curators]","0.992007992007992","1","0.00409492237559551","-0.2597320999266","-0.681108869576342","61","c(""FMR1"", ""TP53INP1"", ""DDX49"", ""DTL"", ""CDK5R1"", ""SLC2A6"", ""TRIM21"", ""TRIM65"", ""VPS29"", ""CTSC"", ""SGTA"", ""EGF"", ""PTTG1IP"", ""HSPA1B"", ""PTPN22"", ""NAF1"", ""MAPK15"", ""YTHDF1"", ""MTDH"", ""OPTN"", ""RBM8A"", ""NKD2"", ""CDH1"", ""DIS3"", ""MOV10"", ""SESN2"", ""VPS13C"", ""CSNK2A1"", ""METTL14"", ""PML"", ""YBX1"", ""ALAD"")"
"672","5691","5691",NA,NA,"GOBP_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT","GO:1904062","Any process that modulates the frequency, rate or extent of cation transmembrane transport. [GO_REF:0000058, GOC:TermGenie, PMID:15304482]","GO:1904062","Any process that modulates the frequency, rate or extent of cation transmembrane transport. [GO_REF:0000058, GOC:TermGenie, PMID:15304482]","0.496482412060302","1","0.0462302524077616","-0.418523624990381","-0.999792169190514","20","c(""FMR1"", ""WNK4"", ""CNIH2"", ""KCNH2"")"
"673","5700","5700",NA,NA,"GOBP_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS","GO:0034248","Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving amides. [GOC:mah]","GO:0034248","Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving amides. [GOC:mah]","0.752247752247752","1","0.0261841515946199","-0.346619601218511","-0.887811322791537","42","c(""FMR1"", ""RPS4X"", ""SPHK1"", ""NCL"", ""MIF4GD"", ""MTG1"", ""EIF2S3"")"
"674","5705","5705",NA,NA,"GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS","GO:0044087","Any process that modulates the frequency, rate or extent of cellular component biogenesis, a process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component. [GOC:jl]","GO:0044087","Any process that modulates the frequency, rate or extent of cellular component biogenesis, a process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component. [GOC:jl]","0.196803196803197","1","0.0922597260527354","-0.434029812428883","-1.12301824888486","49","c(""SPTA1"", ""FMR1"", ""TFIP11"", ""SPHK1"", ""CDK5R1"", ""SLK"", ""TGFBR1"", ""ST8SIA2"", ""KIF14"", ""DEF8"", ""MNS1"", ""SRPX2"", ""SYNPO2L"", ""CARMIL2"", ""AIDA"", ""LMOD1"", ""HSPA1B"", ""CNTROB"")"
"675","5706","5706",NA,NA,"GOBP_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT","GO:0051270","Any process that modulates the frequency, rate or extent of the movement of a cellular component. [GOC:ai, GOC:dph, GOC:jl]","GO:0051270","Any process that modulates the frequency, rate or extent of the movement of a cellular component. [GOC:ai, GOC:dph, GOC:jl]","0.027972027972028","1","0.271288554688953","-0.487539656882093","-1.27243645631965","57","c(""STAT5A"", ""TMIGD3"", ""MARVELD3"", ""TP53INP1"", ""GTPBP4"", ""AP1AR"", ""SPHK1"", ""CNIH2"", ""LGALS9"", ""SPINT2"", ""SLK"", ""TGFBR1"", ""XBP1"", ""PTN"", ""KIF14"", ""ANGPT4"", ""SRPX2"", ""DPP4"", ""RHOB"", ""CARMIL2"", ""PRSS56"", ""MYBPC3"", ""SLAMF1"", ""CD200R1"", ""KLF4"", ""EGF"")"
"676","5707","5707",NA,NA,"GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE","GO:0032535","A process that modulates the size of a cellular component. [GOC:mah]","GO:0032535","A process that modulates the size of a cellular component. [GOC:mah]","0.344827586206897","1","0.0636424081651019","-0.474857311334404","-1.09542471962136","14","c(""SPTA1"", ""CDK5R1"", ""CARMIL2"", ""LMOD1"")"
"677","5710","5710",NA,NA,"GOBP_REGULATION_OF_CELLULAR_LOCALIZATION","GO:0060341","Any process that modulates the frequency, rate or extent of a process in which a cell, a substance, or a cellular entity is transported to, or maintained in a specific location within or in the membrane of a cell. [GOC:dph, GOC:tb]","GO:0060341","Any process that modulates the frequency, rate or extent of a process in which a cell, a substance, or a cellular entity is transported to, or maintained in a specific location within or in the membrane of a cell. [GOC:dph, GOC:tb]","0.98001998001998","1","0.00651414071836222","-0.275049995310132","-0.713882691960073","53","c(""ABHD17C"", ""CNIH2"", ""LGALS9"", ""CDK5R1"", ""LRP5L"", ""PDCD5"", ""DNAJC27"", ""KAT7"", ""MYBPC3"", ""CENPQ"", ""LZTFL1"", ""EGF"", ""MAPK15"", ""INPP5E"", ""SNAPIN"", ""TMEM30A"", ""SPAG5"", ""RBM22"", ""RAMP3"", ""NKD2"", ""CDH1"", ""CTNNB1"", ""SESN2"", ""GLUL"", ""ERLEC1"", ""MIEF2"", ""PML"", ""CIB1"")"
"678","5711","5711",NA,NA,"GOBP_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS","GO:2000112","Any process that modulates the frequency, rate or extent of cellular macromolecule biosynthetic process. [GOC:obol]","GO:2000112","Any process that modulates the frequency, rate or extent of cellular macromolecule biosynthetic process. [GOC:obol]","0.961038961038961","1","0.00918593980608508","-0.29287880031384","-0.76648205970621","59","c(""FMR1"", ""RPS4X"", ""SLFN11"", ""GTPBP4"", ""NCL"", ""MIF4GD"", ""MTG1"", ""EIF2S3"", ""LIG3"", ""EIF5B"", ""CHTF8"", ""KAT7"", ""KLF4"", ""EGF"", ""ITM2C"", ""NAF1"", ""TYMS"", ""MAPK15"", ""INPP5E"")"
"679","5714","5714",NA,NA,"GOBP_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS","GO:1903362","Any process that modulates the frequency, rate or extent of cellular protein catabolic process. [GO_REF:0000058, GOC:kmv, GOC:obol, GOC:TermGenie, PMID:24785082]","GO:1903362","Any process that modulates the frequency, rate or extent of cellular protein catabolic process. [GO_REF:0000058, GOC:kmv, GOC:obol, GOC:TermGenie, PMID:24785082]","0.66530612244898","1","0.0333826959919392","-0.394842270775189","-0.902301597456895","13","c(""FMR1"", ""CTSC"", ""SGTA"", ""EGF"", ""PTTG1IP"", ""HSPA1B"")"
"680","5721","5721",NA,NA,"GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS","GO:0080135","Any process that modulates the frequency, rate or extent of a cellular response to stress. Cellular response to stress is a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation). [GOC:dhl]","GO:0080135","Any process that modulates the frequency, rate or extent of a cellular response to stress. Cellular response to stress is a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation). [GOC:dhl]","0.048951048951049","1","0.20207170902116","-0.500155793472504","-1.27793822409269","39","c(""FMR1"", ""MARVELD3"", ""TFIP11"", ""SPHK1"", ""LGALS9"", ""XBP1"", ""PTN"", ""GPR37"", ""NOX1"", ""IER5"", ""RAD51"", ""GADD45B"", ""AIDA"", ""KAT7"", ""SLAMF1"", ""SGTA"", ""KLF4"", ""PTTG1IP"", ""RPA2"", ""PTPN22"", ""ETAA1"")"
"681","5723","5723",NA,NA,"GOBP_REGULATION_OF_CELL_ACTIVATION","GO:0050865","Any process that modulates the frequency, rate or extent of cell activation, the change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand. [GOC:ai]","GO:0050865","Any process that modulates the frequency, rate or extent of cell activation, the change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand. [GOC:ai]","0.37962037962038","1","0.0583452776743612","-0.4144871176829","-1.05169534129796","36","c(""SPTA1"", ""SPHK1"", ""LGALS9"", ""THBD"", ""XBP1"", ""TNFSF8"", ""TXK"", ""HMCES"", ""SLC7A1"", ""DPP4"", ""PLA2G2F"", ""SLAMF1"", ""CTSC"", ""SART1"", ""IL1RL1"", ""PTPN22"", ""IGFBP2"")"
